k,stage,traceP,rcondP,K_norm,y_norm
13028,post_predict,0.268891661235,2.18364881612e-05,NaN,NaN
NaN,baro_post,0.268885464698,2.18426087786e-05,0.00104444321515,12.3924253963
13029,post_predict,0.269144332606,2.18180877465e-05,NaN,NaN
13030,post_predict,0.269403562633,2.17935797034e-05,NaN,NaN
13030,gps_pre,0.269403562633,2.17935797035e-05,0.0266045046942,1.48993074274
13031,post_predict,0.269663060486,2.17690877408e-05,NaN,NaN
NaN,accel_post,0.269494397593,2.17298083644e-05,0.119691816169,0.293004145708
NaN,mag_post,0.269494397593,2.17298083644e-05,0.119691816169,0.293004145708
13032,post_predict,0.269751875472,2.17061769631e-05,NaN,NaN
13033,post_predict,0.270009799305,2.16825371398e-05,NaN,NaN
13034,post_predict,0.270267911363,2.16588928225e-05,NaN,NaN
13035,post_predict,0.270526302342,2.16352442984e-05,NaN,NaN
13036,post_predict,0.270785020164,2.1611592837e-05,NaN,NaN
13037,post_predict,0.271044017306,2.15879395931e-05,NaN,NaN
13038,post_predict,0.271303368385,2.15642841053e-05,NaN,NaN
13039,post_predict,0.271563004226,2.15406298088e-05,NaN,NaN
13040,post_predict,0.271822967774,2.15169760043e-05,NaN,NaN
NaN,baro_post,0.27181829859,2.15212985954e-05,0.000868451117067,4.75630415189
13040,gps_pre,0.27181829859,2.15212985955e-05,0.0268618161221,1.07886438984
13041,post_predict,0.272078423183,2.14976138075e-05,NaN,NaN
13042,post_predict,0.27233894869,2.14739317728e-05,NaN,NaN
13043,post_predict,0.272599820895,2.1450254983e-05,NaN,NaN
13044,post_predict,0.272860977735,2.14265838975e-05,NaN,NaN
NaN,baro_post,0.272856284934,2.14310318227e-05,0.000866132961304,4.25689240297
13045,post_predict,0.273117806536,2.14073321569e-05,NaN,NaN
13046,post_predict,0.27337956929,2.13836403935e-05,NaN,NaN
13047,post_predict,0.273641647398,2.13599563669e-05,NaN,NaN
13048,post_predict,0.273904030995,2.13362811582e-05,NaN,NaN
13049,post_predict,0.274166613684,2.13126154775e-05,NaN,NaN
13050,post_predict,0.27442962895,2.12889595889e-05,NaN,NaN
13050,gps_pre,0.27442962895,2.1288959589e-05,0.0271238203426,4.30779729355
13050,gps_post,0.270256263467,2.16469032811e-05,0.0266934992605,4.30779729355
13051,post_predict,0.270515541935,2.16228410689e-05,NaN,NaN
13052,post_predict,0.270775013147,2.15987811099e-05,NaN,NaN
NaN,baro_post,0.270770055272,2.16035814414e-05,0.00088647074858,4.12340287588
13053,post_predict,0.2710300161,2.15794981284e-05,NaN,NaN
13054,post_predict,0.271290149346,2.15554291683e-05,NaN,NaN
13055,post_predict,0.271550593259,2.15313732836e-05,NaN,NaN
13056,post_predict,0.271811353163,2.15073303744e-05,NaN,NaN
NaN,baro_post,0.271806306444,2.1512324356e-05,0.00089259852691,2.97009292518
13057,post_predict,0.27206746177,2.14882614241e-05,NaN,NaN
13058,post_predict,0.272328828909,2.14641969407e-05,NaN,NaN
13059,post_predict,0.272590517386,2.14400847044e-05,NaN,NaN
13060,post_predict,0.27285254265,2.14159874263e-05,NaN,NaN
NaN,baro_post,0.272847398841,2.14211178544e-05,0.000900726267265,2.83032115792
13060,gps_pre,0.272847398841,2.14211178546e-05,0.0270048455199,3.99849820849
13060,gps_post,0.268715468648,2.17828074765e-05,0.026578356516,3.99849820849
13061,post_predict,0.268973817828,2.17582649429e-05,NaN,NaN
13062,post_predict,0.269232469101,2.17337311158e-05,NaN,NaN
13063,post_predict,0.269491565398,2.17092124458e-05,NaN,NaN
13064,post_predict,0.269750812629,2.16847140417e-05,NaN,NaN
NaN,baro_post,0.269745547319,2.16901281101e-05,0.000912720585013,4.04558400535
13065,post_predict,0.270005164027,2.16656123065e-05,NaN,NaN
13066,post_predict,0.270265160346,2.16411155543e-05,NaN,NaN
13067,post_predict,0.27052533379,2.16166373263e-05,NaN,NaN
13068,post_predict,0.270785789301,2.15921796693e-05,NaN,NaN
NaN,baro_post,0.270780379912,2.15978031854e-05,0.000925641439036,2.57785661463
13069,post_predict,0.271041210272,2.1573330634e-05,NaN,NaN
13070,post_predict,0.271302314777,2.15488764224e-05,NaN,NaN
13070,gps_pre,0.271302314777,2.15488764225e-05,0.0268906544022,2.06118221611
13071,post_predict,0.271563829057,2.15244452402e-05,NaN,NaN
13072,post_predict,0.271825528969,2.15000346063e-05,NaN,NaN
13073,post_predict,0.272087643023,2.1475642878e-05,NaN,NaN
13074,post_predict,0.272350043466,2.1451273031e-05,NaN,NaN
13075,post_predict,0.272612831283,2.14269239619e-05,NaN,NaN
13076,post_predict,0.272875837427,2.1402595531e-05,NaN,NaN
NaN,baro_post,0.272869957526,2.14086550945e-05,0.000965930259688,7.19529822423
13077,post_predict,0.273133378788,2.13843136985e-05,NaN,NaN
13078,post_predict,0.273397094557,2.13599933045e-05,NaN,NaN
13079,post_predict,0.273661119358,2.133569482e-05,NaN,NaN
13080,post_predict,0.273925526396,2.13114195013e-05,NaN,NaN
13080,gps_pre,0.273925526396,2.13114195013e-05,0.0271531285452,3.30003693779
13080,gps_post,0.269752739005,2.16766975906e-05,0.0267225411343,3.30003693779
13081,post_predict,0.270013351764,2.16520090236e-05,NaN,NaN
13082,post_predict,0.270274319461,2.16273313043e-05,NaN,NaN
13083,post_predict,0.270535608869,2.16026757391e-05,NaN,NaN
13084,post_predict,0.270797305195,2.15780436053e-05,NaN,NaN
NaN,baro_post,0.270791105084,2.15844173244e-05,0.000980676865639,4.51102084007
13085,post_predict,0.271052984387,2.15597736891e-05,NaN,NaN
13086,post_predict,0.271315268161,2.15351513407e-05,NaN,NaN
13087,post_predict,0.271577855545,2.15105552872e-05,NaN,NaN
13088,post_predict,0.271840859514,2.14859817403e-05,NaN,NaN
13089,post_predict,0.272104193175,2.14614303992e-05,NaN,NaN
13090,post_predict,0.272367777615,2.14369031652e-05,NaN,NaN
13090,gps_pre,0.272367777615,2.14369031653e-05,0.0270745033594,3.2435204269
13090,gps_post,0.268231541704,2.18057714044e-05,0.0266469744715,3.2435204269
13091,post_predict,0.268491371386,2.17808291875e-05,NaN,NaN
13092,post_predict,0.268751752141,2.17558958116e-05,NaN,NaN
NaN,baro_post,0.268745061413,2.17628507586e-05,0.0010146517127,2.3045468186
13093,post_predict,0.26900560065,2.17379073734e-05,NaN,NaN
13094,post_predict,0.269266408408,2.17129873579e-05,NaN,NaN
13095,post_predict,0.269527743083,2.16880940144e-05,NaN,NaN
13096,post_predict,0.269789368151,2.16632247501e-05,NaN,NaN
13097,post_predict,0.270051259585,2.16383807367e-05,NaN,NaN
13098,post_predict,0.270313465829,2.16135596606e-05,NaN,NaN
13099,post_predict,0.270576201287,2.15887625293e-05,NaN,NaN
13100,post_predict,0.270839081731,2.15639913685e-05,NaN,NaN
13100,gps_pre,0.270839081731,2.15639913685e-05,0.027059708747,1.28424945665
13101,post_predict,0.271102340909,2.15392461795e-05,NaN,NaN
13102,post_predict,0.271366096738,2.15145222354e-05,NaN,NaN
13103,post_predict,0.271630007541,2.14898261056e-05,NaN,NaN
13104,post_predict,0.271894364577,2.14651520925e-05,NaN,NaN
13105,post_predict,0.272159032368,2.14405039651e-05,NaN,NaN
13106,post_predict,0.272424317195,2.1415879704e-05,NaN,NaN
13107,post_predict,0.272689660864,2.13912790416e-05,NaN,NaN
13108,post_predict,0.272955463039,2.13667063955e-05,NaN,NaN
NaN,baro_post,0.272947322371,2.13746484578e-05,0.00111787670261,2.85412746438
13109,post_predict,0.273213263613,2.13500646519e-05,NaN,NaN
13110,post_predict,0.273479720938,2.13255040898e-05,NaN,NaN
13110,gps_pre,0.273479720938,2.13255040898e-05,0.0273237360655,2.41405594567
13111,post_predict,0.273746450532,2.13009696724e-05,NaN,NaN
13112,post_predict,0.274013689757,2.12764579542e-05,NaN,NaN
NaN,baro_post,0.274005370601,2.1284509216e-05,0.00112943117409,4.58204873829
13113,post_predict,0.274272693967,2.12599906212e-05,NaN,NaN
13114,post_predict,0.274540379499,2.12354971985e-05,NaN,NaN
13115,post_predict,0.274808471324,2.12110292671e-05,NaN,NaN
13116,post_predict,0.275076924914,2.11865834855e-05,NaN,NaN
13117,post_predict,0.275345637855,2.11621670377e-05,NaN,NaN
13118,post_predict,0.275614845331,2.1137774177e-05,NaN,NaN
13119,post_predict,0.275884384156,2.1113406735e-05,NaN,NaN
13120,post_predict,0.276154438327,2.10890641137e-05,NaN,NaN
13120,gps_pre,0.276154438327,2.10890641137e-05,0.027590455291,3.10025084345
13121,post_predict,0.27642467018,2.10647478576e-05,NaN,NaN
13122,post_predict,0.276695338389,2.10404572307e-05,NaN,NaN
13123,post_predict,0.276966263343,2.1016191231e-05,NaN,NaN
13124,post_predict,0.277237464076,2.09919498541e-05,NaN,NaN
NaN,baro_post,0.277227911738,2.09910832666e-05,0.00120898951579,3.64799556872
13125,post_predict,0.27749952989,2.09666508028e-05,NaN,NaN
13126,post_predict,0.277771537409,2.09422428164e-05,NaN,NaN
13127,post_predict,0.278043741543,2.09178694852e-05,NaN,NaN
13128,post_predict,0.278316482664,2.08935169764e-05,NaN,NaN
NaN,baro_post,0.278306791327,2.08925694097e-05,0.00121385983019,3.9999886555
13129,post_predict,0.278579585234,2.08682834133e-05,NaN,NaN
13130,post_predict,0.278852828288,2.08440211931e-05,NaN,NaN
13130,gps_pre,0.278852828288,2.08440211931e-05,0.0278597837414,3.89572235095
13130,gps_post,0.274494658105,2.12118374625e-05,0.0274069880333,3.89572235095
13131,post_predict,0.274764125641,2.11871494494e-05,NaN,NaN
13132,post_predict,0.275034039757,2.11624740096e-05,NaN,NaN
13133,post_predict,0.275303983677,2.11378390508e-05,NaN,NaN
13134,post_predict,0.275574599548,2.1113219686e-05,NaN,NaN
13135,post_predict,0.275845401208,2.10886314049e-05,NaN,NaN
13136,post_predict,0.276116589901,2.10640700419e-05,NaN,NaN
NaN,baro_post,0.276106114359,2.10630748304e-05,0.00126327120268,5.41676048326
13137,post_predict,0.276377693552,2.10385724266e-05,NaN,NaN
13138,post_predict,0.276649496405,2.1014099659e-05,NaN,NaN
13139,post_predict,0.276921769172,2.09896511997e-05,NaN,NaN
13140,post_predict,0.277194410425,2.096522561e-05,NaN,NaN
13140,gps_pre,0.277194410425,2.096522561e-05,0.0278921472976,2.85559045809
13140,gps_post,0.272858607999,2.13364517335e-05,0.0274376397377,2.85559045809
13141,post_predict,0.273127350485,2.13116039418e-05,NaN,NaN
13142,post_predict,0.273396497979,2.1286768971e-05,NaN,NaN
13143,post_predict,0.273666145053,2.12619550067e-05,NaN,NaN
13144,post_predict,0.273936077617,2.12371719973e-05,NaN,NaN
13145,post_predict,0.274206266879,2.12124135976e-05,NaN,NaN
13146,post_predict,0.274477212863,2.11876725344e-05,NaN,NaN
13147,post_predict,0.274748087083,2.11629703044e-05,NaN,NaN
13148,post_predict,0.275019710648,2.11382843685e-05,NaN,NaN
NaN,baro_post,0.275007965238,2.11351208965e-05,0.00132580950574,2.36753290278
13149,post_predict,0.275279659153,2.11105087244e-05,NaN,NaN
13150,post_predict,0.275551896577,2.10859126663e-05,NaN,NaN
13150,gps_pre,0.275551896577,2.10859126661e-05,0.0279318855692,1.95648262226
13151,post_predict,0.275824340642,2.1061348004e-05,NaN,NaN
13152,post_predict,0.276097179111,2.10368086694e-05,NaN,NaN
NaN,baro_post,0.276085110311,2.10271989001e-05,0.00134849072016,3.87740449653
13153,post_predict,0.276358208535,2.10027332546e-05,NaN,NaN
13154,post_predict,0.27663154942,2.09782991514e-05,NaN,NaN
13155,post_predict,0.27690534414,2.09538810986e-05,NaN,NaN
13156,post_predict,0.277179668553,2.09294896118e-05,NaN,NaN
13157,post_predict,0.277454294936,2.09051221393e-05,NaN,NaN
13158,post_predict,0.27772933054,2.08807794359e-05,NaN,NaN
13159,post_predict,0.2780050258,2.08564568123e-05,NaN,NaN
13160,post_predict,0.278280803977,2.08321613719e-05,NaN,NaN
13160,gps_pre,0.278280803977,2.08321613717e-05,0.0282056978918,2.52592734624
13160,gps_post,0.273880025302,2.12063285381e-05,0.0277401133828,2.52592734624
13161,post_predict,0.274152057314,2.11815907049e-05,NaN,NaN
13162,post_predict,0.274424295292,2.11568776788e-05,NaN,NaN
13163,post_predict,0.2746971061,2.11321858688e-05,NaN,NaN
13164,post_predict,0.274970217806,2.11075238253e-05,NaN,NaN
13165,post_predict,0.275243754669,2.10828800408e-05,NaN,NaN
13166,post_predict,0.275517629402,2.10582603945e-05,NaN,NaN
13167,post_predict,0.27579195789,2.10336722494e-05,NaN,NaN
13168,post_predict,0.276066783483,2.10090992732e-05,NaN,NaN
NaN,baro_post,0.27605223799,2.09981828187e-05,0.00148182911466,2.73125987174
13169,post_predict,0.276326857913,2.09737016172e-05,NaN,NaN
13170,post_predict,0.276602312587,2.0949232022e-05,NaN,NaN
13170,gps_pre,0.276602312587,2.09492320218e-05,0.0281899578132,2.63701797212
13171,post_predict,0.276877803196,2.09247964118e-05,NaN,NaN
13172,post_predict,0.277153990095,2.09003791903e-05,NaN,NaN
13173,post_predict,0.277430382638,2.08759887557e-05,NaN,NaN
13174,post_predict,0.277707249766,2.08516202029e-05,NaN,NaN
13175,post_predict,0.277984565134,2.08272715301e-05,NaN,NaN
13176,post_predict,0.278262502574,2.08029444258e-05,NaN,NaN
NaN,baro_post,0.278246911229,2.07915286248e-05,0.00153274650583,2.99059536596
13177,post_predict,0.278524962073,2.07672792721e-05,NaN,NaN
13178,post_predict,0.278803249033,2.07430645673e-05,NaN,NaN
13179,post_predict,0.279081903879,2.07188660786e-05,NaN,NaN
13180,post_predict,0.279360964402,2.06946926162e-05,NaN,NaN
NaN,baro_post,0.279345018332,2.06829394703e-05,0.00155564382595,3.42101606513
13180,gps_pre,0.279345018332,2.068293947e-05,0.0284664395371,2.32582112803
13180,gps_post,0.27488816405,2.10596754983e-05,0.0279924096168,2.32582112803
13181,post_predict,0.275163311925,2.10351071575e-05,NaN,NaN
13182,post_predict,0.275438442713,2.10105737429e-05,NaN,NaN
13183,post_predict,0.275714280505,2.09860508782e-05,NaN,NaN
13184,post_predict,0.27599081244,2.09615484502e-05,NaN,NaN
13185,post_predict,0.276267411895,2.09370754805e-05,NaN,NaN
13186,post_predict,0.276544412739,2.09126267822e-05,NaN,NaN
13187,post_predict,0.276822042492,2.08881951118e-05,NaN,NaN
13188,post_predict,0.277099916517,2.0863787311e-05,NaN,NaN
NaN,baro_post,0.277082806029,2.08509826434e-05,0.0016146797247,4.48736759993
13189,post_predict,0.27736078979,2.08266640446e-05,NaN,NaN
13190,post_predict,0.277638970805,2.08023675082e-05,NaN,NaN
13190,gps_pre,0.277638970805,2.08023675083e-05,0.0284988676758,5.41668797439
13190,gps_post,0.273206950828,2.11823810401e-05,0.0280231747163,5.41668797439
13191,post_predict,0.273481738931,2.11576114667e-05,NaN,NaN
13192,post_predict,0.27375665169,2.11328728327e-05,NaN,NaN
13193,post_predict,0.274032231522,2.11081591639e-05,NaN,NaN
13194,post_predict,0.274307932717,2.10834618919e-05,NaN,NaN
13195,post_predict,0.274584193638,2.10587928373e-05,NaN,NaN
13196,post_predict,0.27486096498,2.10341415532e-05,NaN,NaN
NaN,baro_post,0.274842611184,2.10204002266e-05,0.00167725228299,2.88640320986
13197,post_predict,0.275119525295,2.09958381937e-05,NaN,NaN
13198,post_predict,0.275396588173,2.09713039573e-05,NaN,NaN
13199,post_predict,0.275674296617,2.09467781354e-05,NaN,NaN
13200,post_predict,0.275952304574,2.09222857474e-05,NaN,NaN
NaN,baro_post,0.275933562895,2.09081227416e-05,0.0017016585477,4.15216728317
13200,gps_pre,0.275933562895,2.09081227416e-05,0.0280589954052,1.1429833377
13201,post_predict,0.276212326617,2.08837062622e-05,NaN,NaN
13202,post_predict,0.276490797052,2.08593230451e-05,NaN,NaN
13203,post_predict,0.2767700969,2.08349545877e-05,NaN,NaN
13204,post_predict,0.277049675527,2.08106129752e-05,NaN,NaN
NaN,baro_post,0.277030873825,2.07963126194e-05,0.00169777377656,5.62265745313
13205,post_predict,0.277310440378,2.07720638245e-05,NaN,NaN
13206,post_predict,0.277590421164,2.07478345692e-05,NaN,NaN
13207,post_predict,0.27787122578,2.07236194892e-05,NaN,NaN
13208,post_predict,0.278152391836,2.06994241864e-05,NaN,NaN
NaN,baro_post,0.278133973185,2.06853682849e-05,0.00165515717384,2.41602174242
13209,post_predict,0.27841495039,2.06612769112e-05,NaN,NaN
13210,post_predict,0.278696578358,2.06371883507e-05,NaN,NaN
13210,gps_pre,0.278696578358,2.06371883509e-05,0.0283345465699,2.83805414592
13211,post_predict,0.27897854849,2.06131303025e-05,NaN,NaN
13212,post_predict,0.279260626391,2.05891031847e-05,NaN,NaN
NaN,baro_post,0.279241816446,2.0574640559e-05,0.00167938268568,3.61328748138
13213,post_predict,0.279524500685,2.05506867464e-05,NaN,NaN
13214,post_predict,0.27980745055,2.05267647626e-05,NaN,NaN
13215,post_predict,0.280090855099,2.05028528569e-05,NaN,NaN
13216,post_predict,0.280374862936,2.04789587573e-05,NaN,NaN
13217,post_predict,0.28065954595,2.04550748456e-05,NaN,NaN
13218,post_predict,0.280944172312,2.04312278672e-05,NaN,NaN
13219,post_predict,0.281229447298,2.04073966183e-05,NaN,NaN
13220,post_predict,0.281514956512,2.03835872622e-05,NaN,NaN
NaN,baro_post,0.281494737411,2.03683915647e-05,0.00174517332872,2.40156759024
13220,gps_pre,0.281494737411,2.03683915647e-05,0.0286130765366,3.42332260954
13220,gps_post,0.276987627934,2.07404883352e-05,0.0281349345843,3.42332260954
13221,post_predict,0.277268742226,2.07162976668e-05,NaN,NaN
13222,post_predict,0.277550452254,2.06921341466e-05,NaN,NaN
13223,post_predict,0.277832785267,2.06679836226e-05,NaN,NaN
13224,post_predict,0.27811547924,2.06438522511e-05,NaN,NaN
13225,post_predict,0.278398626283,2.06197552871e-05,NaN,NaN
13226,post_predict,0.278682389987,2.05956557381e-05,NaN,NaN
13227,post_predict,0.278966454802,2.05715930669e-05,NaN,NaN
13228,post_predict,0.279250754289,2.05475398571e-05,NaN,NaN
NaN,baro_post,0.279229124823,2.05312812595e-05,0.001811147123,5.99052718579
13229,post_predict,0.279514026783,2.05073237229e-05,NaN,NaN
13230,post_predict,0.279799198971,2.04833878318e-05,NaN,NaN
13230,gps_pre,0.279799198971,2.04833878317e-05,0.0285572781389,4.36798500085
13230,gps_post,0.275331345562,2.08586703325e-05,0.0280814535091,4.36798500085
13231,post_predict,0.275611887158,2.08342886025e-05,NaN,NaN
13232,post_predict,0.275893384437,2.08099183466e-05,NaN,NaN
13233,post_predict,0.276175515876,2.07855677124e-05,NaN,NaN
13234,post_predict,0.276457966085,2.07612275292e-05,NaN,NaN
13235,post_predict,0.27674107934,2.07369161974e-05,NaN,NaN
13236,post_predict,0.277024323163,2.07126136352e-05,NaN,NaN
13237,post_predict,0.277308033946,2.068833927e-05,NaN,NaN
13238,post_predict,0.27759217211,2.06640811779e-05,NaN,NaN
13239,post_predict,0.277876600933,2.0639843832e-05,NaN,NaN
13240,post_predict,0.278161653294,2.06156254727e-05,NaN,NaN
NaN,baro_post,0.278137549323,2.05980471642e-05,0.00190790782355,5.42379619533
13240,gps_pre,0.278137549323,2.05980471642e-05,0.0284754940221,3.12394755803
13240,gps_post,0.273710417927,2.0976510286e-05,0.0280003813446,3.12394755803
13241,post_predict,0.273991189171,2.0951902672e-05,NaN,NaN
13242,post_predict,0.274272116273,2.09273236832e-05,NaN,NaN
13243,post_predict,0.274554192562,2.09027494333e-05,NaN,NaN
13244,post_predict,0.274836232066,2.08782102318e-05,NaN,NaN
NaN,baro_post,0.274812402583,2.08601810679e-05,0.00188284827953,3.49848486773
13245,post_predict,0.275095284418,2.08357336953e-05,NaN,NaN
13246,post_predict,0.275378092761,2.08112678546e-05,NaN,NaN
13247,post_predict,0.275661570116,2.07868563223e-05,NaN,NaN
NaN,accel_post,0.27456084611,2.09722331272e-05,0.269083297462,0.248025620007
NaN,mag_post,0.27456084611,2.09722331272e-05,0.269083297462,0.248025620007
13248,post_predict,0.274831982821,2.09479685377e-05,NaN,NaN
13249,post_predict,0.275103795946,2.09237180257e-05,NaN,NaN
13250,post_predict,0.275375633398,2.08994998062e-05,NaN,NaN
13250,gps_pre,0.275375633398,2.08994998062e-05,0.0284798817258,2.61396627346
13251,post_predict,0.275647998036,2.08752954992e-05,NaN,NaN
13252,post_predict,0.27592055494,2.08511193456e-05,NaN,NaN
13253,post_predict,0.276193549412,2.08269577766e-05,NaN,NaN
13254,post_predict,0.27646691625,2.08028199409e-05,NaN,NaN
13255,post_predict,0.27674079954,2.07786970573e-05,NaN,NaN
13256,post_predict,0.277014983744,2.07546016371e-05,NaN,NaN
13257,post_predict,0.277289559235,2.07305237944e-05,NaN,NaN
13258,post_predict,0.277564336483,2.07064677561e-05,NaN,NaN
13259,post_predict,0.277839639104,2.06824345415e-05,NaN,NaN
13260,post_predict,0.278115072963,2.06584251178e-05,NaN,NaN
NaN,baro_post,0.278102427695,2.06500747772e-05,0.00139697914406,2.44497900413
13260,gps_pre,0.278102427695,2.06500747772e-05,0.02876040201,5.99500412126
13260,gps_post,0.273618631208,2.10344968201e-05,0.0282746820509,5.99500412126
13261,post_predict,0.273890195248,2.10100753157e-05,NaN,NaN
13262,post_predict,0.274161968555,2.09856808486e-05,NaN,NaN
13263,post_predict,0.274434160663,2.09613105112e-05,NaN,NaN
13264,post_predict,0.27470675586,2.09369576092e-05,NaN,NaN
13265,post_predict,0.274979722572,2.09126263324e-05,NaN,NaN
13266,post_predict,0.275253132371,2.08883128981e-05,NaN,NaN
13267,post_predict,0.275526793642,2.08640267666e-05,NaN,NaN
13268,post_predict,0.275801069873,2.08397515337e-05,NaN,NaN
13269,post_predict,0.276075675857,2.08155008828e-05,NaN,NaN
13270,post_predict,0.276350617858,2.07912718328e-05,NaN,NaN
13270,gps_pre,0.276350617858,2.07912718329e-05,0.0282534373375,4.16630744502
13270,gps_post,0.271974876769,2.11753946884e-05,0.0277837644438,4.16630744502
13271,post_predict,0.272245746412,2.11507027496e-05,NaN,NaN
13272,post_predict,0.272517131402,2.11260308128e-05,NaN,NaN
NaN,baro_post,0.27250296771,2.1116528148e-05,0.00148251118823,3.04960018463
13273,post_predict,0.272774432272,2.10919466611e-05,NaN,NaN
13274,post_predict,0.273046545194,2.10673798865e-05,NaN,NaN
13275,post_predict,0.273318781897,2.10428416839e-05,NaN,NaN
13276,post_predict,0.273591383276,2.10183248077e-05,NaN,NaN
13277,post_predict,0.273864686507,2.09938173068e-05,NaN,NaN
13278,post_predict,0.274138055199,2.09693429099e-05,NaN,NaN
13279,post_predict,0.274411886826,2.09448861398e-05,NaN,NaN
13280,post_predict,0.274686036793,2.09204483492e-05,NaN,NaN
NaN,baro_post,0.274670856896,2.09103558627e-05,0.00153812736252,2.35932856572
13280,gps_pre,0.274670856896,2.09103558627e-05,0.0281276702038,4.88292598594
13280,gps_post,0.270342776578,2.12977095579e-05,0.0276610996772,4.88292598594
13281,post_predict,0.270613169012,2.12728606536e-05,NaN,NaN
13282,post_predict,0.270883791377,2.12480325521e-05,NaN,NaN
13283,post_predict,0.271154851138,2.12232368059e-05,NaN,NaN
13284,post_predict,0.271426098671,2.11984567446e-05,NaN,NaN
13285,post_predict,0.271698153512,2.11736928765e-05,NaN,NaN
13286,post_predict,0.271970152989,2.11489575309e-05,NaN,NaN
13287,post_predict,0.27224282014,2.11242352613e-05,NaN,NaN
13288,post_predict,0.272515598941,2.10995465573e-05,NaN,NaN
NaN,baro_post,0.272499364028,2.10886100818e-05,0.00159542220354,3.27539819868
13289,post_predict,0.272772820346,2.10639933899e-05,NaN,NaN
13290,post_predict,0.273046110488,2.10394118405e-05,NaN,NaN
13290,gps_pre,0.273046110488,2.10394118402e-05,0.0278430149038,2.80026783124
13291,post_predict,0.273320342003,2.10148393738e-05,NaN,NaN
13292,post_predict,0.273594343326,2.09903009847e-05,NaN,NaN
NaN,baro_post,0.273577772176,2.09789840528e-05,0.00161722307713,4.31403471561
13293,post_predict,0.273852230383,2.09545312729e-05,NaN,NaN
13294,post_predict,0.274127062516,2.09300948091e-05,NaN,NaN
13295,post_predict,0.27440237796,2.0905669617e-05,NaN,NaN
NaN,accel_post,0.273723101076,2.10175147415e-05,0.221118446918,0.0953014849113
NaN,mag_post,0.273723101076,2.10175147415e-05,0.221118446918,0.0953014849113
13296,post_predict,0.273991133359,2.09930811891e-05,NaN,NaN
13297,post_predict,0.274259470818,2.09686757945e-05,NaN,NaN
13298,post_predict,0.274528237735,2.09442876424e-05,NaN,NaN
13299,post_predict,0.274797350397,2.09199300665e-05,NaN,NaN
13300,post_predict,0.275066605847,2.08955963554e-05,NaN,NaN
NaN,baro_post,0.275056945469,2.08906467944e-05,0.0012472133846,5.04976397931
13300,gps_pre,0.275056945469,2.08906467945e-05,0.0281066124278,1.50951697058
13301,post_predict,0.275326737864,2.08663800144e-05,NaN,NaN
13302,post_predict,0.275596666188,2.08421417049e-05,NaN,NaN
13303,post_predict,0.275867107094,2.08179278452e-05,NaN,NaN
13304,post_predict,0.276137949442,2.0793729387e-05,NaN,NaN
13305,post_predict,0.276409160025,2.07695604353e-05,NaN,NaN
13306,post_predict,0.276680497346,2.07454166193e-05,NaN,NaN
13307,post_predict,0.276952414324,2.07212893096e-05,NaN,NaN
13308,post_predict,0.277224382894,2.06971982624e-05,NaN,NaN
NaN,baro_post,0.27721405978,2.06905716817e-05,0.0012883896812,2.61929233682
13309,post_predict,0.277486362062,2.06665522263e-05,NaN,NaN
13310,post_predict,0.277758959423,2.06425573381e-05,NaN,NaN
13310,gps_pre,0.277758959423,2.06425573381e-05,0.02838362618,4.43880399498
13310,gps_post,0.273337686664,2.10219550872e-05,0.0279099259818,4.43880399498
13311,post_predict,0.273606418068,2.09975069551e-05,NaN,NaN
13312,post_predict,0.273875509325,2.09730807658e-05,NaN,NaN
13313,post_predict,0.274145123348,2.09486757285e-05,NaN,NaN
13314,post_predict,0.274414910555,2.09242967134e-05,NaN,NaN
13315,post_predict,0.274685151068,2.08999378121e-05,NaN,NaN
13316,post_predict,0.274955827492,2.08756019221e-05,NaN,NaN
13317,post_predict,0.275226697389,2.08512908813e-05,NaN,NaN
13318,post_predict,0.275497951588,2.0827006029e-05,NaN,NaN
13319,post_predict,0.275769573313,2.08027400818e-05,NaN,NaN
13320,post_predict,0.276041764345,2.07784960201e-05,NaN,NaN
13320,gps_pre,0.276041764345,2.077849602e-05,0.0281915074858,3.54015306456
13320,gps_post,0.271678565803,2.11614440932e-05,0.0277232027848,3.54015306456
13321,post_predict,0.27194655601,2.11367473758e-05,NaN,NaN
13322,post_predict,0.272215141061,2.11120698807e-05,NaN,NaN
13323,post_predict,0.272483821462,2.10874223126e-05,NaN,NaN
13324,post_predict,0.272752750912,2.10628022479e-05,NaN,NaN
NaN,baro_post,0.27274062101,2.10548694234e-05,0.00139961446633,2.97492425148
13325,post_predict,0.27301007292,2.10303199272e-05,NaN,NaN
13326,post_predict,0.273279877983,2.1005791592e-05,NaN,NaN
13327,post_predict,0.273550061838,2.09812854498e-05,NaN,NaN
13328,post_predict,0.273820639479,2.09568032768e-05,NaN,NaN
13329,post_predict,0.274091570275,2.09323449595e-05,NaN,NaN
13330,post_predict,0.274362860883,2.0907912007e-05,NaN,NaN
13330,gps_pre,0.274362860883,2.09079120071e-05,0.0280926936225,2.72311325365
13330,gps_post,0.270043306483,2.12942892091e-05,0.0276272230385,2.72311325365
13331,post_predict,0.270310698312,2.12693892924e-05,NaN,NaN
13332,post_predict,0.270578592996,2.12445120863e-05,NaN,NaN
13333,post_predict,0.270846702395,2.1219661422e-05,NaN,NaN
13334,post_predict,0.271115301751,2.11948289654e-05,NaN,NaN
