k,stage,traceP,rcondP,K_norm,y_norm
NaN,mag_post,11.1918415515,9.59240410986e-07,0.0359661202601,0.0916097079436
2633,post_predict,11.2071897154,9.83077646643e-07,NaN,NaN
2634,post_predict,11.2227799852,1.00658870053e-06,NaN,NaN
2635,post_predict,11.2383866095,1.02982839809e-06,NaN,NaN
2636,post_predict,11.2540099648,1.05276044789e-06,NaN,NaN
2637,post_predict,11.2696501084,1.07539112465e-06,NaN,NaN
2638,post_predict,11.2853069439,1.09772276101e-06,NaN,NaN
2639,post_predict,11.3009804605,1.11978592198e-06,NaN,NaN
2640,post_predict,11.3166710601,1.14149675337e-06,NaN,NaN
2640,gps_pre,11.3166710601,1.14149675337e-06,0.781221934757,2.52015910109
2641,post_predict,11.3323782067,1.16292927001e-06,NaN,NaN
2642,post_predict,11.3481020135,1.18411791793e-06,NaN,NaN
2643,post_predict,11.3638426549,1.20492764515e-06,NaN,NaN
2644,post_predict,11.3796000232,1.22553809822e-06,NaN,NaN
2645,post_predict,11.3953746147,1.24574211912e-06,NaN,NaN
2646,post_predict,11.4111657297,1.26571578438e-06,NaN,NaN
2647,post_predict,11.4269740554,1.28532490296e-06,NaN,NaN
2648,post_predict,11.4427986301,1.30473659261e-06,NaN,NaN
2649,post_predict,11.4584292382,1.32380284713e-06,NaN,NaN
2650,post_predict,11.4742873348,1.34254512739e-06,NaN,NaN
2650,gps_pre,11.4742873348,1.34254512739e-06,0.78627396794,5.06161501049
2650,gps_post,11.4742873348,1.34254512739e-06,0.365564885279,5.06161501049
2651,post_predict,11.4901623477,1.36101675252e-06,NaN,NaN
2652,post_predict,11.5060541678,1.37920002611e-06,NaN,NaN
NaN,accel_post,11.5060349797,1.16125101924e-06,0.0428526917059,0.0897873900931
NaN,mag_post,11.5060349797,1.16125101924e-06,0.0428526917059,0.0897873900931
2653,post_predict,11.5219429443,1.18195635161e-06,NaN,NaN
2654,post_predict,11.5378684653,1.20230287234e-06,NaN,NaN
2655,post_predict,11.5538106549,1.22242138294e-06,NaN,NaN
2656,post_predict,11.5697698119,1.24221113932e-06,NaN,NaN
2657,post_predict,11.5855578228,1.26168158938e-06,NaN,NaN
2658,post_predict,11.6015506903,1.28084212891e-06,NaN,NaN
2659,post_predict,11.61756015,1.29978786365e-06,NaN,NaN
2660,post_predict,11.6335867537,1.31839806055e-06,NaN,NaN
2660,gps_pre,11.6335867537,1.31839806055e-06,0.789865398718,2.27363347822
2661,post_predict,11.6496302502,1.33676798342e-06,NaN,NaN
2662,post_predict,11.66569095,1.3547643186e-06,NaN,NaN
2663,post_predict,11.6817657183,1.37351235043e-06,NaN,NaN
2664,post_predict,11.6978608095,1.3908867784e-06,NaN,NaN
NaN,accel_post,11.6978408102,1.1670888693e-06,0.0438661654242,0.248004208277
NaN,mag_post,11.6978408102,1.1670888693e-06,0.0438661654242,0.248004208277
2665,post_predict,11.7137812194,1.18716560977e-06,NaN,NaN
2666,post_predict,11.7299090837,1.20697972329e-06,NaN,NaN
2667,post_predict,11.7460541141,1.22649991754e-06,NaN,NaN
2668,post_predict,11.7622162947,1.24565851924e-06,NaN,NaN
2669,post_predict,11.7783959145,1.26451817105e-06,NaN,NaN
2670,post_predict,11.7945922374,1.28317467495e-06,NaN,NaN
2670,gps_pre,11.7945922374,1.28317467495e-06,0.794872586826,3.72844716019
2670,gps_post,11.7945922374,1.28317467495e-06,0.364795408092,3.72844716019
2671,post_predict,11.8108056786,1.30150008306e-06,NaN,NaN
2672,post_predict,11.8270363853,1.3195578309e-06,NaN,NaN
2673,post_predict,11.8432840791,1.33736070567e-06,NaN,NaN
2674,post_predict,11.8595491371,1.35485416149e-06,NaN,NaN
2675,post_predict,11.8758313841,1.37204161788e-06,NaN,NaN
2676,post_predict,11.8921306922,1.3889678567e-06,NaN,NaN
2677,post_predict,11.9084471367,1.40569842172e-06,NaN,NaN
2678,post_predict,11.9247811189,1.42195637637e-06,NaN,NaN
2679,post_predict,11.9411322099,1.4380201389e-06,NaN,NaN
2680,post_predict,11.9575002846,1.45391412099e-06,NaN,NaN
2680,gps_pre,11.9575002846,1.45391412099e-06,0.801809231343,3.4873376082
2680,gps_post,11.9575002846,1.45391412099e-06,0.364020562222,3.4873376082
2681,post_predict,11.9738860335,1.46940897166e-06,NaN,NaN
2682,post_predict,11.9902887631,1.48472024721e-06,NaN,NaN
2683,post_predict,12.0067097095,1.49909367123e-06,NaN,NaN
2684,post_predict,12.0231471468,1.51381930659e-06,NaN,NaN
NaN,accel_post,12.0231219037,1.25585284078e-06,0.0486048943614,0.286240381875
NaN,mag_post,12.0231219037,1.25585284078e-06,0.0486048943614,0.286240381875
2685,post_predict,12.0395760999,1.27380035181e-06,NaN,NaN
2686,post_predict,12.0560475646,1.29141540447e-06,NaN,NaN
2687,post_predict,12.0725365962,1.30869966286e-06,NaN,NaN
2688,post_predict,12.0890427617,1.3257266606e-06,NaN,NaN
2689,post_predict,12.1053966961,1.34249902765e-06,NaN,NaN
2690,post_predict,12.1219370528,1.35904059156e-06,NaN,NaN
2690,gps_pre,12.1219370528,1.35904059155e-06,0.809541305786,2.86168450064
2690,gps_post,12.1219370528,1.35904059155e-06,0.363226331643,2.86168450064
2691,post_predict,12.1384950905,1.37521710166e-06,NaN,NaN
2692,post_predict,12.1550703009,1.39121318435e-06,NaN,NaN
NaN,accel_post,12.1550486593,1.18335774996e-06,0.044137070649,0.0923294882581
NaN,mag_post,12.1550486593,1.18335774996e-06,0.044137070649,0.0923294882581
2693,post_predict,12.1716411222,1.20172792817e-06,NaN,NaN
2694,post_predict,12.188250356,1.21993048601e-06,NaN,NaN
2695,post_predict,12.2048773698,1.23784652454e-06,NaN,NaN
2696,post_predict,12.2215216386,1.25552236149e-06,NaN,NaN
2697,post_predict,12.2380299691,1.27285675468e-06,NaN,NaN
2698,post_predict,12.2547088614,1.28991409822e-06,NaN,NaN
2699,post_predict,12.271405269,1.30671369906e-06,NaN,NaN
2700,post_predict,12.2881190588,1.32334475519e-06,NaN,NaN
2700,gps_pre,12.2881190588,1.3233447552e-06,0.818100700618,3.42713804591
2700,gps_post,12.2881190588,1.3233447552e-06,0.362216929888,3.42713804591
2701,post_predict,12.3048505456,1.33961591248e-06,NaN,NaN
2702,post_predict,12.3215993612,1.35565876511e-06,NaN,NaN
2703,post_predict,12.3383658298,1.37135239183e-06,NaN,NaN
2704,post_predict,12.3551494148,1.38702827678e-06,NaN,NaN
2705,post_predict,12.3718094803,1.40221396466e-06,NaN,NaN
2706,post_predict,12.3886282054,1.41719987351e-06,NaN,NaN
2707,post_predict,12.405464215,1.43201553255e-06,NaN,NaN
2708,post_predict,12.4223182612,1.44638231347e-06,NaN,NaN
2709,post_predict,12.439189657,1.46068181503e-06,NaN,NaN
2710,post_predict,12.4560787544,1.4746036135e-06,NaN,NaN
2710,gps_pre,12.4560787544,1.4746036135e-06,0.826616441241,2.25104952889
2711,post_predict,12.4729853774,1.48831183025e-06,NaN,NaN
2712,post_predict,12.4899099114,1.58363734693e-06,NaN,NaN
2713,post_predict,12.5068520303,1.58169255312e-06,NaN,NaN
2714,post_predict,12.523811668,1.57973736263e-06,NaN,NaN
2715,post_predict,12.5407891075,1.57777233965e-06,NaN,NaN
2716,post_predict,12.5577839663,1.57579798532e-06,NaN,NaN
2717,post_predict,12.5747965896,1.57381464558e-06,NaN,NaN
2718,post_predict,12.5918271529,1.5718231e-06,NaN,NaN
2719,post_predict,12.6088756023,1.56982324058e-06,NaN,NaN
2720,post_predict,12.6259416502,1.5678141103e-06,NaN,NaN
NaN,baro_post,12.6198282047,1.08252861595e-09,0.0209998749544,2.40836788526
2720,gps_pre,12.6198282593,8.10984118594e-09,0.831470687769,3.96020727364
2720,gps_post,12.6198282593,8.10984118594e-09,0.360381127017,3.96020727364
2721,post_predict,12.6369039681,4.01239034836e-08,NaN,NaN
2722,post_predict,12.6539973264,7.18943586031e-08,NaN,NaN
2723,post_predict,12.6711085824,1.03423185334e-07,NaN,NaN
2724,post_predict,12.6882375459,1.34712574492e-07,NaN,NaN
2725,post_predict,12.7053842693,1.65764241546e-07,NaN,NaN
2726,post_predict,12.7225488971,1.96580241673e-07,NaN,NaN
2727,post_predict,12.7397312384,2.27162416441e-07,NaN,NaN
2728,post_predict,12.7569314908,2.57513144343e-07,NaN,NaN
2729,post_predict,12.7740098133,2.87634364692e-07,NaN,NaN
2730,post_predict,12.7912453646,3.17526459498e-07,NaN,NaN
2730,gps_pre,12.7912453646,3.17526459501e-07,0.837282827753,4.85047363857
2730,gps_post,12.7912453646,3.17526459501e-07,0.359364451794,4.85047363857
2731,post_predict,12.8084988089,3.471915527e-07,NaN,NaN
2732,post_predict,12.8257701237,3.766363131e-07,NaN,NaN
2733,post_predict,12.8430593913,4.05850065827e-07,NaN,NaN
2734,post_predict,12.8603665107,4.34851178972e-07,NaN,NaN
2735,post_predict,12.8776915489,4.63627413314e-07,NaN,NaN
2736,post_predict,12.8950345107,4.92192181058e-07,NaN,NaN
2737,post_predict,12.9122659099,5.20534582308e-07,NaN,NaN
2738,post_predict,12.9296444664,5.4866935048e-07,NaN,NaN
2739,post_predict,12.9470410133,5.76592816469e-07,NaN,NaN
2740,post_predict,12.964455532,6.0430441535e-07,NaN,NaN
2740,gps_pre,12.964455532,6.04304415389e-07,0.845673364515,3.67228618364
2740,gps_post,12.964455532,6.04304415389e-07,0.358048907178,3.67228618364
2741,post_predict,12.9818881009,6.31807073725e-07,NaN,NaN
2742,post_predict,12.9993385816,6.59102716427e-07,NaN,NaN
2743,post_predict,13.0168071807,6.86196699124e-07,NaN,NaN
2744,post_predict,13.0342938053,7.13081174423e-07,NaN,NaN
2745,post_predict,13.0517984968,7.39756243809e-07,NaN,NaN
2746,post_predict,13.0693211954,7.6624797046e-07,NaN,NaN
2747,post_predict,13.0868620019,7.92516935184e-07,NaN,NaN
2748,post_predict,13.1044209663,8.18613202487e-07,NaN,NaN
2749,post_predict,13.1219979295,8.44498750188e-07,NaN,NaN
2750,post_predict,13.1395930907,8.70197020076e-07,NaN,NaN
2750,gps_pre,13.1395930907,8.70197020162e-07,0.850658883625,2.88605455409
2750,gps_post,13.1395930907,8.70197020162e-07,0.357313111008,2.88605455409
2751,post_predict,13.1572063207,8.95698615381e-07,NaN,NaN
2752,post_predict,13.1748378593,9.21002351781e-07,NaN,NaN
2753,post_predict,13.1923621434,9.46099776012e-07,NaN,NaN
2754,post_predict,13.210029558,9.71045000795e-07,NaN,NaN
2755,post_predict,13.2277151617,9.95794474901e-07,NaN,NaN
2756,post_predict,13.2454189225,1.02034163793e-06,NaN,NaN
2757,post_predict,13.2631408905,1.04474014779e-06,NaN,NaN
2758,post_predict,13.2808811141,1.06890958258e-06,NaN,NaN
2759,post_predict,13.2986395567,1.09290886581e-06,NaN,NaN
2760,post_predict,13.3164157821,1.11666368215e-06,NaN,NaN
NaN,accel_post,13.3163355429,1.1166606524e-06,0.0828433775115,0.353903124859
NaN,mag_post,13.3163355429,1.1166606524e-06,0.0828433775115,0.353903124859
2760,gps_pre,13.3162196693,1.11666065262e-06,0.858967654229,12.7696964396
2760,gps_post,13.3162196693,1.11666065262e-06,0.355848997276,12.7696964396
2761,post_predict,13.3340127454,1.1403151665e-06,NaN,NaN
2762,post_predict,13.3518240479,1.1637374953e-06,NaN,NaN
2763,post_predict,13.3696536522,1.18707957964e-06,NaN,NaN
2764,post_predict,13.3875015298,1.21018697183e-06,NaN,NaN
2765,post_predict,13.4053676368,1.23315343328e-06,NaN,NaN
2766,post_predict,13.4232521432,1.25590736473e-06,NaN,NaN
2767,post_predict,13.4411548317,1.2785535003e-06,NaN,NaN
2768,post_predict,13.4590760346,1.30097496741e-06,NaN,NaN
NaN,accel_post,13.4590207127,1.30096908434e-06,0.0695286161764,0.0910411693077
NaN,mag_post,13.4590207127,1.30096908434e-06,0.0695286161764,0.0910411693077
2769,post_predict,13.4768502057,1.32320950377e-06,NaN,NaN
2770,post_predict,13.4948066077,1.34530882836e-06,NaN,NaN
2770,gps_pre,13.4948066077,1.34530882837e-06,0.859435083785,2.93560003357
2770,gps_post,13.4948066077,1.34530882837e-06,0.355925958535,2.93560003357
2771,post_predict,13.512781377,1.36724561132e-06,NaN,NaN
2772,post_predict,13.5307745866,1.31305034114e-06,NaN,NaN
2773,post_predict,13.5487860832,1.32469892266e-06,NaN,NaN
2774,post_predict,13.5668160426,1.33616844294e-06,NaN,NaN
2775,post_predict,13.5848643979,1.34713424939e-06,NaN,NaN
2776,post_predict,13.6029311441,1.35827554095e-06,NaN,NaN
2777,post_predict,13.6210163997,1.36893752861e-06,NaN,NaN
2778,post_predict,13.6391200505,1.37963194929e-06,NaN,NaN
2779,post_predict,13.6572421721,1.4176005307e-06,NaN,NaN
2780,post_predict,13.675382745,1.4158749391e-06,NaN,NaN
2780,gps_pre,13.675382745,1.41587493915e-06,0.867278547186,4.21019338219
2780,gps_post,13.675382745,1.41587493915e-06,0.354420414889,4.21019338219
2781,post_predict,13.6935418425,1.41414203967e-06,NaN,NaN
2782,post_predict,13.7117194918,1.41240213143e-06,NaN,NaN
2783,post_predict,13.7299155895,1.41065567838e-06,NaN,NaN
2784,post_predict,13.7481302481,1.40890287413e-06,NaN,NaN
2785,post_predict,13.766363441,1.40714409571e-06,NaN,NaN
2786,post_predict,13.7846152125,1.40537969491e-06,NaN,NaN
2787,post_predict,13.8028855074,1.40360915018e-06,NaN,NaN
2788,post_predict,13.8211744274,1.40183053952e-06,NaN,NaN
2789,post_predict,13.8394819506,1.40004711314e-06,NaN,NaN
2790,post_predict,13.8578080762,1.39825910895e-06,NaN,NaN
2790,gps_pre,13.8578080762,1.3982591089e-06,0.871732176827,3.01244256052
2791,post_predict,13.876152803,1.3964667319e-06,NaN,NaN
2792,post_predict,13.8945161711,1.39467024716e-06,NaN,NaN
2793,post_predict,13.9128982498,1.39286999634e-06,NaN,NaN
2794,post_predict,13.931298913,1.3910445104e-06,NaN,NaN
2795,post_predict,13.9497183093,1.38921337144e-06,NaN,NaN
2796,post_predict,13.9681563884,1.38737900663e-06,NaN,NaN
NaN,accel_post,13.9680895497,1.24776383882e-06,0.0758420392138,0.063967244868
NaN,mag_post,13.9680895497,1.24776383882e-06,0.0758420392138,0.063967244868
2797,post_predict,13.9865450164,1.25911525978e-06,NaN,NaN
2798,post_predict,14.0050191484,1.27037344202e-06,NaN,NaN
2799,post_predict,14.0235119945,1.36913768038e-06,NaN,NaN
2800,post_predict,14.0420235609,1.3675427123e-06,NaN,NaN
2800,gps_pre,14.0419067994,1.36754271189e-06,0.876357381037,1.11441162477
2801,post_predict,14.0604368201,1.36593879475e-06,NaN,NaN
2802,post_predict,14.078985604,1.36432628417e-06,NaN,NaN
2803,post_predict,14.0975531546,1.36270564773e-06,NaN,NaN
2804,post_predict,14.1161394693,1.36107727928e-06,NaN,NaN
2805,post_predict,14.1347445512,1.35944143591e-06,NaN,NaN
2806,post_predict,14.1533684275,1.35779848775e-06,NaN,NaN
2807,post_predict,14.1720111617,1.35614867352e-06,NaN,NaN
2808,post_predict,14.1906727077,1.35449242992e-06,NaN,NaN
2809,post_predict,14.2093531278,1.35283017298e-06,NaN,NaN
2810,post_predict,14.2280523918,1.35116209352e-06,NaN,NaN
2810,gps_pre,14.2280523918,1.35116209354e-06,0.880953494444,4.86532322644
2810,gps_post,14.2280523918,1.35116209354e-06,0.351557863585,4.86532322644
2811,post_predict,14.2467705252,1.34948853365e-06,NaN,NaN
2812,post_predict,14.2655075383,1.34780764017e-06,NaN,NaN
2813,post_predict,14.2842634807,1.34612025521e-06,NaN,NaN
2814,post_predict,14.3030383754,1.34442823116e-06,NaN,NaN
2815,post_predict,14.3218321514,1.34273177903e-06,NaN,NaN
2816,post_predict,14.3406448931,1.34103109888e-06,NaN,NaN
NaN,accel_post,14.3405795895,1.17540617157e-06,0.0752377439494,0.0791766826854
NaN,mag_post,14.3405795895,1.17540617157e-06,0.0752377439494,0.0791766826854
2817,post_predict,14.3592957446,1.1870486577e-06,NaN,NaN
2818,post_predict,14.3781448068,1.19851205955e-06,NaN,NaN
2819,post_predict,14.3970128309,1.20974281213e-06,NaN,NaN
2820,post_predict,14.4158998562,1.22087088174e-06,NaN,NaN
2820,gps_pre,14.4158998562,1.22087088173e-06,0.889035612244,5.50672823769
2820,gps_post,14.4158998562,1.22087088173e-06,0.34977225161,5.50672823769
2821,post_predict,14.4348058427,1.23173611267e-06,NaN,NaN
2822,post_predict,14.4537308408,1.31930924121e-06,NaN,NaN
2823,post_predict,14.4726748672,1.31779156569e-06,NaN,NaN
2824,post_predict,14.4916379232,1.31626512886e-06,NaN,NaN
2825,post_predict,14.5106199683,1.31473037655e-06,NaN,NaN
2826,post_predict,14.5296211156,1.31318769464e-06,NaN,NaN
2827,post_predict,14.5486413298,1.3116374162e-06,NaN,NaN
2828,post_predict,14.5676806662,1.31007985831e-06,NaN,NaN
2829,post_predict,14.5867390813,1.30851551036e-06,NaN,NaN
2830,post_predict,14.6058165719,1.30694447604e-06,NaN,NaN
2830,gps_pre,14.6058165719,1.30694447599e-06,0.890850184492,2.55608308114
2831,post_predict,14.6249132007,1.3053672241e-06,NaN,NaN
2832,post_predict,14.6440289504,1.30378386864e-06,NaN,NaN
2833,post_predict,14.6630517862,1.30219487029e-06,NaN,NaN
2834,post_predict,14.6822056509,1.30059940613e-06,NaN,NaN
2835,post_predict,14.7013786089,1.29899610529e-06,NaN,NaN
2836,post_predict,14.7205708301,1.29738808884e-06,NaN,NaN
2837,post_predict,14.739782244,1.2957755512e-06,NaN,NaN
2838,post_predict,14.75901281,1.29415835753e-06,NaN,NaN
2839,post_predict,14.7782626672,1.29253714494e-06,NaN,NaN
2840,post_predict,14.797531839,1.29090051527e-06,NaN,NaN
2840,gps_pre,14.797428009,1.29090051343e-06,0.895350359173,3.47498913521
2840,gps_post,14.797428009,1.29090051343e-06,0.347978510021,3.47498913521
2841,post_predict,14.8167160538,1.28924804375e-06,NaN,NaN
2842,post_predict,14.836023405,1.28759238453e-06,NaN,NaN
2843,post_predict,14.8553500538,1.28593367191e-06,NaN,NaN
2844,post_predict,14.8746960114,1.28427191995e-06,NaN,NaN
2845,post_predict,14.8940612842,1.28255635194e-06,NaN,NaN
2846,post_predict,14.9134457683,1.28080627943e-06,NaN,NaN
2847,post_predict,14.9328497442,1.2790547409e-06,NaN,NaN
2848,post_predict,14.9522730096,1.27730182965e-06,NaN,NaN
2849,post_predict,14.9717157148,1.27554765036e-06,NaN,NaN
2850,post_predict,14.991177831,1.27379245462e-06,NaN,NaN
2850,gps_pre,14.991177831,1.27379245474e-06,0.902985271778,1.43142497664
2851,post_predict,15.0106592783,1.27203620339e-06,NaN,NaN
2852,post_predict,15.0301600841,1.27027893702e-06,NaN,NaN
NaN,accel_post,15.0300715428,1.25715661077e-06,0.086645588561,0.0602741641808
NaN,mag_post,15.0300715428,1.25715661077e-06,0.086645588561,0.0602741641808
2853,post_predict,15.0495901776,1.25573181007e-06,NaN,NaN
2854,post_predict,15.0691281699,1.25429882136e-06,NaN,NaN
2855,post_predict,15.0886855278,1.25285786225e-06,NaN,NaN
2856,post_predict,15.1082624312,1.25140927459e-06,NaN,NaN
2857,post_predict,15.127858759,1.24995348427e-06,NaN,NaN
2858,post_predict,15.1474745807,1.24849081063e-06,NaN,NaN
2859,post_predict,15.1671098747,1.24702165794e-06,NaN,NaN
2860,post_predict,15.1867646807,1.2455461563e-06,NaN,NaN
NaN,accel_post,15.1867007314,1.0424575352e-06,0.0748507493269,0.082355375235
NaN,mag_post,15.1867007314,1.0424575352e-06,0.0748507493269,0.082355375235
2860,gps_pre,15.1867007314,1.04245753519e-06,0.907414901565,5.44003156205
2860,gps_post,15.1867007314,1.04245753519e-06,0.344967221896,5.44003156205
2861,post_predict,15.2063738664,1.05436200578e-06,NaN,NaN
2862,post_predict,15.2260664833,1.06594440967e-06,NaN,NaN
2863,post_predict,15.2457786102,1.07749784001e-06,NaN,NaN
2864,post_predict,15.2655103077,1.08882036974e-06,NaN,NaN
2865,post_predict,15.2851550689,1.09996820586e-06,NaN,NaN
2866,post_predict,15.3049255353,1.11089227438e-06,NaN,NaN
2867,post_predict,15.3247156181,1.12169733339e-06,NaN,NaN
2868,post_predict,15.3445253063,1.13232309476e-06,NaN,NaN
NaN,accel_post,15.3444754895,9.51288638134e-07,0.0666442222215,0.0777359755918
NaN,mag_post,15.3444754895,9.51288638134e-07,0.0666442222215,0.0777359755918
2869,post_predict,15.3643038802,9.64242988076e-07,NaN,NaN
2870,post_predict,15.3841518597,9.7707430088e-07,NaN,NaN
2870,gps_pre,15.3841518597,9.77074300884e-07,0.915259713107,4.83553950752
2870,gps_post,15.3841518597,9.77074300884e-07,0.342943214082,4.83553950752
2871,post_predict,15.4040194446,9.89692280757e-07,NaN,NaN
2872,post_predict,15.4239066793,1.00213722029e-06,NaN,NaN
2873,post_predict,15.4438135231,1.01447534449e-06,NaN,NaN
2874,post_predict,15.4637400796,1.0266322423e-06,NaN,NaN
2875,post_predict,15.483686253,1.03850220014e-06,NaN,NaN
2876,post_predict,15.503652196,1.05026367603e-06,NaN,NaN
2877,post_predict,15.5236377724,1.06178718764e-06,NaN,NaN
2878,post_predict,15.5436431435,1.07305623781e-06,NaN,NaN
2879,post_predict,15.5636681919,1.08420719165e-06,NaN,NaN
2880,post_predict,15.5837129667,1.0951736512e-06,NaN,NaN
NaN,accel_post,15.5836685777,9.23474437108e-07,0.0631902812206,0.0858128179433
NaN,mag_post,15.5836685777,9.23474437108e-07,0.0631902812206,0.0858128179433
2880,gps_pre,15.5836685777,9.23474437109e-07,0.923041259309,2.74867630067
2880,gps_post,15.5836685777,9.23474437109e-07,0.340848540211,2.74867630067
2881,post_predict,15.6037323315,9.36625466399e-07,NaN,NaN
2882,post_predict,15.6238157615,9.49709803453e-07,NaN,NaN
2883,post_predict,15.6439190142,9.62541966847e-07,NaN,NaN
2884,post_predict,15.6640420602,9.75193961648e-07,NaN,NaN
2885,post_predict,15.6841849293,9.87619225445e-07,NaN,NaN
2886,post_predict,15.7043475436,9.99979275464e-07,NaN,NaN
2887,post_predict,15.7245299748,1.01210779491e-06,NaN,NaN
2888,post_predict,15.7447322766,1.02397715353e-06,NaN,NaN
2889,post_predict,15.7649543967,1.03573355703e-06,NaN,NaN
2890,post_predict,15.7851964959,1.04716839424e-06,NaN,NaN
2890,gps_pre,15.7851964959,1.04716839424e-06,0.930758286208,5.6302305357
2890,gps_post,15.7851964959,1.04716839424e-06,0.338685603359,5.6302305357
2891,post_predict,15.805458382,1.05855081363e-06,NaN,NaN
2892,post_predict,15.825740497,1.06935300341e-06,NaN,NaN
NaN,accel_post,15.8257001144,9.03878264951e-07,0.0604964207264,0.310896274546
NaN,mag_post,15.8257001144,9.03878264951e-07,0.0604964207264,0.310896274546
2893,post_predict,15.8460010746,9.17105310089e-07,NaN,NaN
2894,post_predict,15.8663219456,9.30185237229e-07,NaN,NaN
2895,post_predict,15.8866627701,9.43084191589e-07,NaN,NaN
2896,post_predict,15.9070234806,9.55895906953e-07,NaN,NaN
2897,post_predict,15.9274041865,9.68416057064e-07,NaN,NaN
2898,post_predict,15.9478048743,9.80833370051e-07,NaN,NaN
2899,post_predict,15.9682255704,9.93099776741e-07,NaN,NaN
2900,post_predict,15.9886662059,1.00511306794e-06,NaN,NaN
NaN,accel_post,15.9886328204,8.63040313846e-07,0.0545167571303,0.189855944044
NaN,mag_post,15.9886328204,8.63040313846e-07,0.0545167571303,0.189855944044
2900,gps_pre,15.9886328204,8.63040313846e-07,0.938409310166,3.3715315719
2900,gps_post,15.9886328204,8.63040313846e-07,0.336456750039,3.3715315719
2901,post_predict,16.0090928361,8.76824170905e-07,NaN,NaN
2902,post_predict,16.0295729194,8.90344418758e-07,NaN,NaN
2903,post_predict,16.0500729698,9.0371590583e-07,NaN,NaN
2904,post_predict,16.0705930595,9.16887141517e-07,NaN,NaN
2905,post_predict,16.0911332469,9.29900825935e-07,NaN,NaN
2906,post_predict,16.1116934597,9.42718165466e-07,NaN,NaN
2907,post_predict,16.132273749,9.55397407068e-07,NaN,NaN
2908,post_predict,16.1528741569,9.67804413626e-07,NaN,NaN
2909,post_predict,16.1734946509,9.8006919189e-07,NaN,NaN
2910,post_predict,16.1941353478,9.92060782007e-07,NaN,NaN
2910,gps_pre,16.1941353478,9.92060782002e-07,0.94588274348,3.34503281
2910,gps_post,16.1941353478,9.92060782002e-07,0.334199374574,3.34503281
2911,post_predict,16.2147961001,1.00402245519e-06,NaN,NaN
2912,post_predict,16.235477021,1.0157140199e-06,NaN,NaN
2913,post_predict,16.2561781119,1.02725901782e-06,NaN,NaN
2914,post_predict,16.2768994107,1.03859205274e-06,NaN,NaN
2915,post_predict,16.2976408519,1.04979291779e-06,NaN,NaN
2916,post_predict,16.3184025041,1.06084414217e-06,NaN,NaN
2917,post_predict,16.339184423,1.07169559263e-06,NaN,NaN
2918,post_predict,16.359986507,1.13466776179e-06,NaN,NaN
2919,post_predict,16.3808088362,1.13346600084e-06,NaN,NaN
2920,post_predict,16.4016514735,1.13225392759e-06,NaN,NaN
2920,gps_pre,16.4015201667,1.13225392834e-06,0.953212281209,1.94122782142
2921,post_predict,16.4223827718,1.13103216346e-06,NaN,NaN
2922,post_predict,16.4432656185,1.12980110243e-06,NaN,NaN
2923,post_predict,16.4641687381,1.12856132084e-06,NaN,NaN
2924,post_predict,16.4850922276,1.12731295311e-06,NaN,NaN
NaN,accel_post,16.4850507401,9.5721298663e-07,0.0604950030428,0.0853430847341
NaN,mag_post,16.4850507401,9.5721298663e-07,0.0604950030428,0.0853430847341
2925,post_predict,16.5059937343,9.69167479174e-07,NaN,NaN
2926,post_predict,16.5269570558,9.81040773628e-07,NaN,NaN
2927,post_predict,16.5479407719,9.92636951059e-07,NaN,NaN
2928,post_predict,16.5689447705,1.00417062879e-06,NaN,NaN
2929,post_predict,16.5899691941,1.0153888062e-06,NaN,NaN
2930,post_predict,16.6110139295,1.02660117985e-06,NaN,NaN
2930,gps_pre,16.6110139295,1.02660117984e-06,0.957350877645,4.93397518061
2930,gps_post,16.6110139295,1.02660117984e-06,0.330519160124,4.93397518061
2931,post_predict,16.632079119,1.03751415706e-06,NaN,NaN
2932,post_predict,16.6531647046,1.04829059847e-06,NaN,NaN
2933,post_predict,16.6742707715,1.10913196145e-06,NaN,NaN
2934,post_predict,16.6953971863,1.10796365462e-06,NaN,NaN
2935,post_predict,16.7165438809,1.10678541498e-06,NaN,NaN
2936,post_predict,16.7377112265,1.10559724302e-06,NaN,NaN
NaN,accel_post,16.7376733454,9.18386851567e-07,0.0580936602643,0.178609294848
NaN,mag_post,16.7376733454,9.18386851567e-07,0.0580936602643,0.178609294848
2937,post_predict,16.7588604938,9.30573376226e-07,NaN,NaN
2938,post_predict,16.7800681143,9.42685236983e-07,NaN,NaN
2939,post_predict,16.8012962437,9.54594599695e-07,NaN,NaN
2940,post_predict,16.8225448925,9.66166606104e-07,NaN,NaN
2940,gps_pre,16.8225448925,9.66166606099e-07,0.964754532827,1.53909506284
2941,post_predict,16.8438140858,9.77686038432e-07,NaN,NaN
2942,post_predict,16.8651037593,9.89124037995e-07,NaN,NaN
2943,post_predict,16.8864140398,1.0003572137e-06,NaN,NaN
2944,post_predict,16.9077448703,1.01136306294e-06,NaN,NaN
2945,post_predict,16.9289629099,1.02218156867e-06,NaN,NaN
2946,post_predict,16.9503345862,1.0873731679e-06,NaN,NaN
2947,post_predict,16.9717268642,1.08624084308e-06,NaN,NaN
2948,post_predict,16.9931397303,1.08509816221e-06,NaN,NaN
2949,post_predict,17.0145732964,1.08394564651e-06,NaN,NaN
2950,post_predict,17.0360275288,1.08278376332e-06,NaN,NaN
