time,px,py,pz,vx,vy,vz,roll,pitch,yaw,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z
1.33,3.00009703636169,-0.851837754249573,-0.767798185348511,-0.000149416304664811,0.000211414759013499,-6.3634602122214e-05,0.61567085981369,-0.100579611957073,1.31024050712585,0,0,0,0,0,0
1.3325,3.00009679794312,-0.851837158203125,-0.767798364162445,-0.000163522509207146,0.000223711761681352,-7.427377084697e-05,0.619136691093445,-0.0992172360420227,1.30931162834167,0,0,0,0,0,0
1.335,3.00009632110596,-0.851836562156677,-0.767798602581024,-0.000161748418553245,0.000241376710879028,-8.26927915538329e-05,0.622128248214722,-0.0984518527984619,1.30763423442841,0,0,0,0,0,0
1.3375,3.0000958442688,-0.851835966110229,-0.767798781394958,-0.000180149415000305,0.000272206603555006,-9.69123688050056e-05,0.654901623725891,-0.0739466622471809,1.50488984584808,0,0,0,0,0,0
1.34,3.00009536743164,-0.851835250854492,-0.767799019813538,-0.000185705020897842,0.000265780455098809,-0.000100554290211978,0.656745195388794,-0.0726125612854958,1.50389897823334,0,0,0,0,0,0
1.3425,3.00009489059448,-0.8518345952034,-0.767799258232117,-0.000175160859565345,0.000263305945110622,-0.000104341674079707,0.65816056728363,-0.0710357949137688,1.50325703620911,0,0,0,0,0,0
1.345,3.00009441375732,-0.851833939552307,-0.767799556255341,-0.000171849987841547,0.000282043473891785,-9.96894313341624e-05,0.659522235393524,-0.0694649145007133,1.50254821777344,0,0,0,0,0,0
1.3475,3.00005865097046,-0.851859211921692,-0.767787575721741,-0.00017157664115075,0.000248595926677808,-0.000104614089650568,0.653453707695007,-0.026809599250555,1.50228106975555,0,0,0,0,0,0
1.35,3.0000581741333,-0.851858615875244,-0.767787873744965,-0.000144783957800799,0.000254814358834008,-8.51599308826861e-05,0.655277490615845,-0.0244254898279905,1.50128066539764,0,0,0,0,0,0
1.3525,3.00005793571472,-0.851857960224152,-0.767788052558899,-0.000151086996499076,0.000237362406346216,-9.99790041837817e-05,0.657044291496277,-0.0221738554537296,1.49974179267883,0,0,0,0,0,0
1.355,3.00005769729614,-0.851857364177704,-0.767788290977478,-0.00011808820394222,0.000252049093166682,-9.80724439344225e-05,0.659085750579834,-0.0207488145679235,1.49826300144196,0,0,0,0,0,0
1.3575,3.00005745887756,-0.851856708526611,-0.767788529396057,-0.00012995049992171,0.000227213115980601,-7.08039978752666e-05,0.704923748970032,0.0164400897920132,1.74510824680328,0,0,0,0,0,0
1.36,3.00005722045898,-0.851856172084808,-0.767788648605347,-9.52845892400114e-05,0.000242523189874502,-7.09322232088754e-05,0.707216322422028,0.0167808141559362,1.74517548084259,0,0,0,0,0,0
1.3625,3.00005722045898,-0.851855576038361,-0.767788827419281,-8.50822886061308e-05,0.000213948989171949,-7.7917149185588e-05,0.708834826946259,0.0170498415827751,1.74509978294373,0,0,0,0,0,0
1.365,3.00005698204041,-0.851855099201202,-0.76778906583786,-0.000149338535265997,0.000337767327437177,-0.000155254179844633,0.710856139659882,0.0176468472927809,1.74498772621155,0,0,0,0,0,0
1.3675,3.00005650520325,-0.851854085922241,-0.767789542675018,-0.000226016782107763,0.000455024855909869,-0.000197163404664025,0.692739129066467,0.0586304701864719,1.88372588157654,0,0,0,0,0,0
1.37,3.00005578994751,-0.851852774620056,-0.767790079116821,-0.000266187475062907,0.000573237950447947,-0.000255018065217882,0.696070432662964,0.0601470284163952,1.88412034511566,0,0,0,0,0,0
1.3725,3.00004911422729,-0.851854979991913,-0.767788708209991,-0.000377185642719269,0.000713286804966629,-0.000334833370288834,0.69884192943573,0.0616947859525681,1.88428425788879,0,0,0,0,0,0
1.375,3.0000479221344,-0.851853013038635,-0.767789661884308,-0.000423915422288701,0.000788992270827293,-0.000398803444113582,0.701262831687927,0.0629167556762695,1.88383150100708,0,0,0,0,0,0
1.3775,3.0000467300415,-0.851850926876068,-0.767790734767914,-0.000492284365464002,0.000881362473592162,-0.000433924898970872,0.693040370941162,0.105541110038757,1.93069040775299,0,0,0,0,0,0
1.38,3.00004529953003,-0.851848661899567,-0.767791867256165,-0.000524779257830232,0.000982105149887502,-0.000463242031401023,0.695164680480957,0.105422660708427,1.92915427684784,0,0,0,0,0,0
1.3825,3.00004410743713,-0.851846039295197,-0.76779305934906,-0.00057623180327937,0.0011071435874328,-0.000510466750711203,0.697529733181,0.10521724820137,1.92756545543671,0,0,0,0,0,0
1.385,3.00004267692566,-0.851843118667603,-0.767794370651245,-0.000599691993556917,0.00118502788245678,-0.000514586630742997,0.699985980987549,0.105418562889099,1.92617034912109,0,0,0,0,0,0
1.3875,3.00004124641418,-0.851840019226074,-0.767795622348785,-0.000654330244287848,0.00128468777984381,-0.000549004762433469,0.756646931171417,0.149438858032227,1.97278463840485,0,0,0,0,0,0
1.39,3.00003957748413,-0.851836681365967,-0.76779705286026,-0.000116053249355636,0.000243600962367992,-0.000117497715592581,0.759468793869019,0.150640428066254,1.9714652299881,0,0,0,0,0,0
1.3925,3.00003981590271,-0.851837396621704,-0.767796754837036,-6.2874779396504e-05,0.000138308423300654,-7.39600128765678e-05,0.762196123600006,0.151611268520355,1.96998965740204,0,0,0,0,0,0
1.395,3.00003981590271,-0.851837158203125,-0.76779693365097,-3.85604592714457e-05,0.000121712875987048,-4.73082995868254e-05,0.764428853988647,0.152328848838806,1.96874403953552,0,0,0,0,0,0
1.3975,3.00006175041199,-0.851819813251495,-0.767806529998779,-1.60706986207515e-05,0.000104649036074989,-2.33967184612993e-05,0.774992525577545,0.176963701844215,1.92394924163818,0,0,0,0,0,0
1.4,3.00006175041199,-0.851819574832916,-0.767806529998779,-2.25100450629308e-05,0.000107333621761232,-1.83260488824058e-05,0.777147233486176,0.178205847740173,1.92398965358734,0,0,0,0,0,0
1.4025,3.00006175041199,-0.851819276809692,-0.767806589603424,-1.13644127174872e-06,9.90069021322812e-05,-2.50661376750011e-05,0.779312312602997,0.179638132452965,1.9237859249115,0,0,0,0,0,0
1.405,3.00006175041199,-0.851819038391113,-0.767806708812714,1.93211398130004e-05,0.000120592634221668,-6.57963918559309e-06,0.781629264354706,0.181239515542984,1.92321932315826,0,0,0,0,0,0
1.4075,3.00006175041199,-0.851818680763245,-0.767806649208069,2.99912006576999e-05,0.000137823925479605,-2.54788552375975e-06,0.885665774345398,0.18418861925602,1.77858126163483,0,0,0,0,0,0
1.41,3.00006175041199,-0.851818323135376,-0.767806649208069,3.83478541380136e-05,8.63052325493722e-05,-4.29407666906265e-06,0.889177680015564,0.184602797031403,1.7781594991684,0,0,0,0,0,0
1.4125,3.00006198883057,-0.851818203926086,-0.767806649208069,3.9618050709918e-05,9.07347420249623e-05,-1.28664752640131e-05,0.892788469791412,0.184864163398743,1.77751743793488,0,0,0,0,0,0
1.415,3.00006222724915,-0.851817965507507,-0.767806708812714,2.99205588424074e-05,8.35865762455636e-05,1.66086072022164e-05,0.896021246910095,0.185934543609619,1.77696597576141,0,0,0,0,0,0
1.4175,3.00006222724915,-0.851817786693573,-0.767806649208069,4.06917092502277e-05,6.7981924472999e-05,-2.56233830126709e-05,0.909466147422791,0.163578197360039,1.66383945941925,0,0,0,0,0,0
1.42,3.00006246566772,-0.851817667484283,-0.767806768417358,4.90311918784041e-05,6.70546988280666e-05,-3.17681137634663e-05,0.912278711795807,0.165186181664467,1.663578748703,0,0,0,0,0,0
1.4225,3.00007772445679,-0.851805329322815,-0.767812550067902,2.22629878408043e-05,5.57036582904402e-05,-4.36598711530678e-05,0.91471129655838,0.166949316859245,1.66298198699951,0,0,0,0,0,0
1.425,3.00007772445679,-0.851805150508881,-0.767812669277191,5.08789868142e-05,2.90668982091909e-05,-4.56556145080463e-05,0.916848421096802,0.169147983193398,1.66194450855255,0,0,0,0,0,0
1.4275,3.00007796287537,-0.851805090904236,-0.767812788486481,4.53087765325119e-05,4.33655745883924e-05,-3.95903213735829e-05,0.954311490058899,0.173729479312897,1.46823263168335,0,0,0,0,0,0
1.43,3.00007820129395,-0.851804971694946,-0.767812848091125,5.46632765747262e-05,4.02675950097203e-05,-5.0318364742086e-05,0.95637983083725,0.176027864217758,1.46708273887634,0,0,0,0,0,0
1.4325,3.00007843971252,-0.851804852485657,-0.767812967300415,8.00502211968267e-05,3.07192507408978e-05,-6.80519778210378e-05,0.958555459976196,0.177868068218231,1.46585881710052,0,0,0,0,0,0
1.435,3.0000786781311,-0.851804792881012,-0.767813146114349,8.61610853739309e-05,3.50367285143251e-05,-6.10086331179245e-05,0.96098256111145,0.178653553128242,1.4646053314209,0,0,0,0,0,0
1.4375,3.00007891654968,-0.851804733276367,-0.767813324928284,6.41631680795757e-05,2.45659108631908e-05,-7.88747343254204e-05,0.94823145866394,0.219215989112854,1.31319153308868,0,0,0,0,0,0
1.44,3.00007915496826,-0.851804673671722,-0.767813563346863,4.77323052155446e-05,4.69188882804528e-05,-7.15608337611263e-05,0.950809597969055,0.219034641981125,1.31254076957703,0,0,0,0,0,0
1.4425,3.00007939338684,-0.851804554462433,-0.767813742160797,3.86851759583478e-05,4.58049597083669e-05,-6.77213067202189e-05,0.95356947183609,0.219311401247978,1.31264960765839,0,0,0,0,0,0
1.445,3.00007963180542,-0.851804435253143,-0.767813861370087,4.56335886062727e-05,3.34848086420095e-05,-8.31536368296615e-05,0.956663310527802,0.220144286751747,1.3129369020462,0,0,0,0,0,0
1.4475,3.000079870224,-0.851804375648499,-0.767814099788666,4.83967889048461e-05,6.00992316187872e-05,-6.8784532135699e-05,0.969262003898621,0.237888231873512,1.16249525547028,0,0,0,0,0,0
1.45,3.00008010864258,-0.851804196834564,-0.767814218997955,5.13880123829939e-05,6.79999960140024e-05,-6.72653125215969e-05,0.972100734710693,0.239471957087517,1.16244292259216,0,0,0,0,0,0
1.4525,3.00008034706116,-0.85180401802063,-0.76781439781189,4.82607824497581e-05,7.38014236621634e-05,-6.55003241309027e-05,0.974493086338043,0.240406736731529,1.16218996047974,0,0,0,0,0,0
1.455,3.00008058547974,-0.851803779602051,-0.767814576625824,3.74294320910338e-05,5.08278483324948e-05,-4.77617433825394e-05,0.977069020271301,0.240952670574188,1.16181528568268,0,0,0,0,0,0
1.4575,3.00008082389832,-0.851803719997406,-0.767814695835114,3.7907941819042e-05,5.50540902191718e-05,-4.97346351763886e-05,0.995994329452515,0.243143364787102,1.14282703399658,0,0,0,0,0,0
1.46,3.00008106231689,-0.851803600788116,-0.767814815044403,1.90264213746235e-05,3.53092633951141e-05,-2.98216216996917e-05,0.998884677886963,0.244065999984741,1.14219653606415,0,0,0,0,0,0
1.4625,3.00008106231689,-0.851803541183472,-0.767814874649048,7.10702079231851e-06,8.76876074471511e-05,-5.56948107259814e-05,1.00211524963379,0.245283573865891,1.14154469966888,0,0,0,0,0,0
1.465,3.00008106231689,-0.851803243160248,-0.767815053462982,7.20042316970648e-06,0.000113525551569182,-5.12983715452719e-05,1.00560665130615,0.246849894523621,1.14125895500183,0,0,0,0,0,0
1.4675,3.00008106231689,-0.851802945137024,-0.767815172672272,1.9295630409033e-05,0.00017070010653697,-4.63309188489802e-05,1.01755881309509,0.242268040776253,1.10976481437683,0,0,0,0,0,0
1.47,3.00008106231689,-0.851802408695221,-0.767815291881561,-6.89461649017176e-06,0.000184016593266279,-2.67817868007114e-05,1.02017402648926,0.243167012929916,1.10957133769989,0,0,0,0,0,0
1.4725,3.00011420249939,-0.851776599884033,-0.767827570438385,-3.19938371831086e-05,0.000246767129283398,-5.61311117053265e-06,1.02306425571442,0.2445078343153,1.10964250564575,0,0,0,0,0,0
1.475,3.00011396408081,-0.851775884628296,-0.76782751083374,-3.41386330546811e-05,0.000307010835967958,2.74805788649246e-05,1.02643883228302,0.246679082512856,1.10961699485779,0,0,0,0,0,0
1.4775,3.00011372566223,-0.851775050163269,-0.767827391624451,-8.79875587997958e-05,0.000357946933945641,3.3827280276455e-05,0.987217843532562,0.279159188270569,1.05295848846436,0,0,0,0,0,0
1.48,3.00011348724365,-0.851774036884308,-0.767827332019806,-7.57720918045379e-05,0.000456535693956539,2.24725954467431e-05,0.989420890808105,0.281386703252792,1.05240368843079,0,0,0,0,0,0
1.4825,3.00011324882507,-0.851772785186768,-0.767827332019806,-5.85798079555389e-05,0.000535067752934992,1.77662132045953e-05,0.990765988826752,0.28352877497673,1.05173432826996,0,0,0,0,0,0
1.485,3.00011301040649,-0.851771354675293,-0.767827272415161,-5.97059988649562e-05,0.000623359170276672,2.80670883512357e-05,0.992212295532227,0.286253720521927,1.05108368396759,0,0,0,0,0,0
1.4875,3.00011277198792,-0.851769685745239,-0.767827153205872,-3.33564894390292e-05,0.00064967101207003,2.83925310213817e-05,0.924091935157776,0.295179694890976,0.971867918968201,0,0,0,0,0,0
1.49,3.00011253356934,-0.851768016815186,-0.767827093601227,-1.8884711607825e-06,0.000759935996029526,2.6329018510296e-05,0.926836431026459,0.297216951847076,0.971766650676727,0,0,0,0,0,0
1.4925,3.00011253356934,-0.851765990257263,-0.767827033996582,2.22098133235704e-05,0.000858449493534863,6.05540080869105e-05,0.929427623748779,0.298518449068069,0.971374154090881,0,0,0,0,0,0
1.495,3.00011253356934,-0.851763725280762,-0.767826855182648,7.23658304195851e-05,0.000933305826038122,0.000100723962532356,0.931747436523438,0.299974143505096,0.970162212848663,0,0,0,0,0,0
1.4975,3.00011038780212,-0.851761758327484,-0.76782488822937,0.000131787135615014,0.00101603602524847,0.000137812763568945,0.893676817417145,0.27322843670845,0.800897479057312,0,0,0,0,0,0
1.5,3.00011086463928,-0.851759135723114,-0.767824470996857,0.000170858431374654,0.00109991151839495,0.000196728375158273,0.896420836448669,0.275855362415314,0.799955248832703,0,0,0,0,0,0
1.5025,3.00011134147644,-0.851756274700165,-0.767823934555054,0.000236850915825926,0.00114942702930421,0.000260524422628805,0.899294435977936,0.278230518102646,0.799571752548218,0,0,0,0,0,0
1.505,3.00011205673218,-0.851753354072571,-0.767823219299316,0.000310693518258631,0.00125483376905322,0.000288827082840726,0.901206254959106,0.280346274375916,0.799053430557251,0,0,0,0,0,0
1.5075,3.00011301040649,-0.851750075817108,-0.767822444438934,0.000350215617800131,0.00129253580234945,0.000308960356051102,0.874728798866272,0.294155091047287,0.663466155529022,0,0,0,0,0,0
1.51,3.00011396408081,-0.851746797561646,-0.767821669578552,0.000462540716398507,0.00138244230765849,0.000332007097313181,0.876842975616455,0.29643526673317,0.661664485931396,0,0,0,0,0,0
1.5125,3.00011515617371,-0.851743221282959,-0.767820775508881,0.000529909273609519,0.00145674974191934,0.000363876519259065,0.880455493927002,0.298367559909821,0.659924328327179,0,0,0,0,0,0
1.515,3.00011658668518,-0.851739466190338,-0.767819821834564,0.000595042307395488,0.00148555100895464,0.00036735026515089,0.884419500827789,0.299888700246811,0.658374190330505,0,0,0,0,0,0
1.5175,3.00011801719666,-0.851735770702362,-0.767818927764893,0.000679639866575599,0.00157451827544719,0.000375297968275845,0.905222833156586,0.284361392259598,0.444663822650909,0,0,0,0,0,0
1.52,3.00011992454529,-0.851731717586517,-0.767817974090576,0.000756483059376478,0.00157114234752953,0.000333095493260771,0.908450067043304,0.285990417003632,0.443535059690475,0,0,0,0,0,0
1.5225,3.00012874603271,-0.851720035076141,-0.767818331718445,0.000851895660161972,0.00161825481336564,0.000380240671802312,0.911765277385712,0.288007259368896,0.441908329725266,0,0,0,0,0,0
1.525,3.00013089179993,-0.851715922355652,-0.767817318439484,0.00093442015349865,0.00161702395416796,0.000393915164750069,0.914722323417664,0.289726406335831,0.439626336097717,0,0,0,0,0,0
1.5275,3.0001335144043,-0.851711869239807,-0.767816305160522,0.00103709334507585,0.00159242399968207,0.000400235643610358,0.906699419021606,0.259601533412933,0.357355356216431,0,0,0,0,0,0
1.53,3.00013613700867,-0.851707935333252,-0.767815291881561,0.00108994299080223,0.001596964080818,0.000426121958298609,0.909784436225891,0.261316120624542,0.355128765106201,0,0,0,0,0,0
1.5325,3.00013899803162,-0.851703941822052,-0.767814159393311,0.00117867265362293,0.00157401687465608,0.000373308663256466,0.912855088710785,0.263058364391327,0.353349089622498,0,0,0,0,0,0
1.535,3.00014209747314,-0.851700007915497,-0.767813324928284,0.00120485248044133,0.00155935157090425,0.000407580140745267,0.915396273136139,0.264855057001114,0.351889282464981,0,0,0,0,0,0
1.5375,3.00014519691467,-0.851696133613586,-0.767812252044678,0.00126175931654871,0.00155509158503264,0.000402367120841518,0.926241457462311,0.222903206944466,0.319939404726028,0,0,0,0,0,0
1.54,3.00014853477478,-0.851692259311676,-0.767811298370361,0.00129310472402722,0.00157460384070873,0.000378900760551915,0.928805947303772,0.225224241614342,0.318729728460312,0,0,0,0,0,0
1.5425,3.00015163421631,-0.851688325405121,-0.767810344696045,0.00133948132861406,0.00160272140055895,0.000392698042560369,0.931408762931824,0.227515682578087,0.318680644035339,0,0,0,0,0,0
1.545,3.00015497207642,-0.851684272289276,-0.767809331417084,0.0013918672921136,0.00163922109641135,0.000406144856242463,0.934083640575409,0.229900941252708,0.319686561822891,0,0,0,0,0,0
1.5475,3.00015497207642,-0.851680874824524,-0.767807483673096,0.00145653367508203,0.00171662727370858,0.000406910548917949,0.968260407447815,0.195229455828667,0.160890758037567,0,0,0,0,0,0
1.55,3.00015878677368,-0.851676464080811,-0.767806470394135,0.00150772067718208,0.00173169304616749,0.000409661879530177,0.969963610172272,0.196823716163635,0.160397008061409,0,0,0,0,0,0
1.5525,3.00016260147095,-0.851672112941742,-0.767805457115173,7.69471124189033e-05,9.00943976352637e-05,3.13944598170843e-05,0.971052587032318,0.198139354586601,0.159186914563179,0,0,0,0,0,0
1.555,3.00016093254089,-0.851673901081085,-0.767805874347687,0.000491002865601331,-0.00011274908320047,0.000189126236364245,0.972809851169586,0.199652522802353,0.157438963651657,0,0,0,0,0,0
1.5575,3.00016283988953,-0.851674437522888,-0.767805218696594,0.000801136600784957,-0.000199601534404792,0.000275668629910797,0.971416831016541,0.165375158190727,0.132778525352478,0,0,0,0,0,0
1.56,3.00016522407532,-0.851675093173981,-0.767804443836212,0.00101960089523345,-0.000275573926046491,0.00038296653656289,0.974876940250397,0.167120039463043,0.130708679556847,0,0,0,0,0,0
1.5625,3.00016808509827,-0.851675868034363,-0.767803370952606,0.0012364333961159,-0.000361831916961819,0.000487381970742717,0.978630661964417,0.16808944940567,0.129461765289307,0,0,0,0,0,0
1.565,3.00017142295837,-0.851676881313324,-0.767802000045776,0.00146329426206648,-0.000410524429753423,0.000582345295697451,0.982886433601379,0.168884485960007,0.128176063299179,0,0,0,0,0,0
1.5675,3.00017547607422,-0.85167795419693,-0.767800390720367,0.00168661819770932,-0.00051426503341645,0.000686378043610603,0.98534095287323,0.125111043453217,0.0178417898714542,0,0,0,0,0,0
1.57,3.00018000602722,-0.85167932510376,-0.767798542976379,0.00184645829722285,-0.000565326248761266,0.000748806749470532,0.989510834217072,0.127042874693871,0.0166442487388849,0,0,0,0,0,0
1.5725,3.00017976760864,-0.851683497428894,-0.767796397209167,0.00200790516100824,-0.000617294281255454,0.000813563063275069,0.993578255176544,0.128888547420502,0.0154741806909442,0,0,0,0,0,0
1.575,3.00018501281738,-0.851685106754303,-0.7677943110466,0.00213666912168264,-0.000673203961923718,0.000869299401529133,0.996617555618286,0.130725011229515,0.0141500281170011,0,0,0,0,0,0
1.5775,3.0001904964447,-0.851686835289001,-0.767792046070099,0.00231325323693454,-0.000695323047693819,0.000930127105675638,1.02779936790466,0.0880926549434662,-0.0295362453907728,0,0,0,0,0,0
1.58,3.00019645690918,-0.851688623428345,-0.767789602279663,0.00237014028243721,-0.000733564666006714,0.0009633555309847,1.0293185710907,0.0899423435330391,-0.0307574160397053,0,0,0,0,0,0
1.5825,3.00020241737366,-0.851690471172333,-0.767787158489227,0.00248746597208083,-0.000798523426055908,0.000988406129181385,1.03131127357483,0.0913111567497253,-0.0318865552544594,0,0,0,0,0,0
1.585,3.00020885467529,-0.8516925573349,-0.767784655094147,0.00254818540997803,-0.000829525932203978,0.000996092800050974,1.03353881835938,0.0924827083945274,-0.0326009318232536,0,0,0,0,0,0
1.5875,3.00021529197693,-0.851694643497467,-0.767782151699066,0.00261957873590291,-0.000896264391485602,0.00100108166225255,1.04176712036133,0.0529002100229263,-0.179767161607742,0,0,0,0,0,0
1.59,3.00022196769714,-0.851696968078613,-0.767779648303986,0.00264269043691456,-0.000929667905438691,0.00098694465123117,1.04434478282928,0.0547981560230255,-0.180831998586655,0,0,0,0,0,0
1.5925,3.00022864341736,-0.85169929265976,-0.76777720451355,0.00264622108079493,-0.000999936135485768,0.000960231060162187,1.04681026935577,0.0577723495662212,-0.182637572288513,0,0,0,0,0,0
1.595,3.00023531913757,-0.85170191526413,-0.767774879932404,0.00260146707296371,-0.00101811019703746,0.000922317733056843,1.04917931556702,0.0614434219896793,-0.184607148170471,0,0,0,0,0,0
1.5975,3.00024580955505,-0.851698338985443,-0.767776191234589,0.00255675008520484,-0.0010904676746577,0.000885410699993372,1.03684175014496,0.0535734109580517,-0.295085817575455,0,0,0,0,0,0
1.6,3.00025200843811,-0.851701200008392,-0.767773985862732,0.0024792761541903,-0.00109343219082803,0.000836384715512395,1.03953182697296,0.0564510151743889,-0.296530455350876,0,0,0,0,0,0
1.6025,3.00025820732117,-0.851703941822052,-0.76777195930481,0.00238178251311183,-0.00116590654943138,0.000792152073699981,1.04245603084564,0.0586684718728065,-0.298401534557343,0,0,0,0,0,0
1.605,3.00026392936707,-0.851706922054291,-0.767770051956177,0.00228271936066449,-0.00116291362792253,0.000774249201640487,1.04534614086151,0.0602186508476734,-0.30051052570343,0,0,0,0,0,0
1.6075,3.00026965141296,-0.851709842681885,-0.767768144607544,0.00218571885488927,-0.00116090301889926,0.000745934608858079,1.05829739570618,0.0562930405139923,-0.478119611740112,0,0,0,0,0,0
1.61,3.0002748966217,-0.851712763309479,-0.767766296863556,0.00204993854276836,-0.00117892073467374,0.000734384462703019,1.06107497215271,0.0577085018157959,-0.480745166540146,0,0,0,0,0,0
1.6125,3.00027990341187,-0.851715743541718,-0.767764508724213,0.00193769764155149,-0.00115942640695721,0.000718931318260729,1.06443357467651,0.0594798363745213,-0.483984380960464,0,0,0,0,0,0
1.615,3.00028443336487,-0.851718604564667,-0.767762720584869,0.00184231263119727,-0.00117358146235347,0.000687847496010363,1.06810569763184,0.0612903758883476,-0.486951291561127,0,0,0,0,0,0
1.6175,3.00028896331787,-0.851721584796906,-0.767761051654816,0.0017333998112008,-0.0011284314095974,0.000655161507893354,1.1264933347702,0.0813309550285339,-0.57825642824173,0,0,0,0,0,0
1.62,3.00029301643372,-0.851724326610565,-0.767759442329407,0.00163295562379062,-0.00114535889588296,0.000610032409895211,1.12953758239746,0.0828364863991737,-0.580551385879517,0,0,0,0,0,0
1.6225,3.00027680397034,-0.851741135120392,-0.767748355865479,0.00151042023207992,-0.00113130745012313,0.000609632057603449,1.13218140602112,0.0843556821346283,-0.58229786157608,0,0,0,0,0,0
1.625,3.00028038024902,-0.851743936538696,-0.767746865749359,0.00138698751106858,-0.0010996051132679,0.000572482822462916,1.13478696346283,0.0861841812729836,-0.583476006984711,0,0,0,0,0,0
1.6275,3.00028371810913,-0.851746618747711,-0.767745494842529,0.00126499542966485,-0.00107558013405651,0.000556893821340054,1.15972411632538,0.123191110789776,-0.604747354984283,0,0,0,0,0,0
1.63,3.00028681755066,-0.851749300956726,-0.767744123935699,0.00119670387357473,-0.00105775811243802,0.000505495583638549,1.16238284111023,0.125659763813019,-0.605440974235535,0,0,0,0,0,0
1.6325,3.00028967857361,-0.851751923561096,-0.767742931842804,0.001131760654971,-0.00103490718174726,0.000445361656602472,1.16562688350677,0.12773297727108,-0.606184065341949,0,0,0,0,0,0
1.635,3.00029253959656,-0.851754486560822,-0.767741918563843,0.00105860678013414,-0.000964116014074534,0.000352659728378057,1.16967713832855,0.129758223891258,-0.606852114200592,0,0,0,0,0,0
1.6375,3.00029516220093,-0.851756811141968,-0.767741143703461,0.000942793674767017,-0.000943308172281832,0.000298448110697791,1.14060640335083,0.174847587943077,-0.638427495956421,0,0,0,0,0,0
1.64,3.00029730796814,-0.851759135723114,-0.767740428447723,0.000884614768438041,-0.000829804164823145,0.000263270630966872,1.14415621757507,0.17711478471756,-0.63951176404953,0,0,0,0,0,0
1.6425,3.00029945373535,-0.851761043071747,-0.767739772796631,0.000832133344374597,-0.000770500570069999,0.000174992572283372,1.14643657207489,0.179384112358093,-0.640929281711578,0,0,0,0,0,0
1.645,3.00030136108398,-0.851762890815735,-0.767739474773407,0.000748684222344309,-0.000690695247612894,9.59985409281217e-05,1.14843940734863,0.181528702378273,-0.642005503177643,0,0,0,0,0,0
1.6475,3.00031304359436,-0.851745843887329,-0.767748773097992,0.000624581531155854,-0.000470340193714947,2.65215094259474e-05,1.16990423202515,0.218128219246864,-0.782237887382507,0,0,0,0,0,0
1.65,3.00031447410583,-0.851746797561646,-0.767748773097992,0.000595572055317461,-0.000377530639525503,-5.81456915824674e-05,1.17346024513245,0.219453766942024,-0.783454358577728,0,0,0,0,0,0
1.6525,3.00031590461731,-0.851747632026672,-0.767749071121216,0.0005090506747365,-0.000291790813207626,-7.04075646353886e-05,1.17706155776978,0.220755651593208,-0.784938275814056,0,0,0,0,0,0
1.655,3.00031709671021,-0.85174822807312,-0.76774924993515,0.000449511513579637,-0.000187786063179374,-9.88508982118219e-05,1.18042922019958,0.22251957654953,-0.786467671394348,0,0,0,0,0,0
1.6575,3.00031805038452,-0.851748585700989,-0.767749547958374,0.000321271305438131,-8.17375985207036e-05,-0.000111388137156609,1.18674492835999,0.265144824981689,-0.744361817836761,0,0,0,0,0,0
1.66,3.00031876564026,-0.851748645305634,-0.767749845981598,0.000262508634477854,3.29881368088536e-05,-0.000144614154123701,1.19030106067657,0.267140328884125,-0.746293962001801,0,0,0,0,0,0
1.6625,3.00031924247742,-0.851748406887054,-0.767750263214111,0.000200056339963339,9.93309076875448e-05,-0.000169580162037164,1.1934198141098,0.26888507604599,-0.748188376426697,0,0,0,0,0,0
1.665,3.00031971931458,-0.851748108863831,-0.76775074005127,0.000116156385047361,0.00020004749239888,-0.000208783327252604,1.1965240240097,0.270478188991547,-0.749752640724182,0,0,0,0,0,0
1.6675,3.00031995773315,-0.851747453212738,-0.767751276493073,4.13776142522693e-05,0.000319660874083638,-0.000249159522354603,1.19098854064941,0.308892577886581,-0.662326276302338,0,0,0,0,0,0
1.67,3.00031995773315,-0.851746499538422,-0.76775199174881,6.91077366354875e-06,0.000464521901449189,-0.000275706232059747,1.1953809261322,0.311468094587326,-0.66340696811676,0,0,0,0,0,0
1.6725,3.00034189224243,-0.851696312427521,-0.767773330211639,-8.51020231493749e-05,0.000870183226652443,-0.000393538386560977,1.2000732421875,0.314067363739014,-0.66467422246933,0,0,0,0,0,0
1.675,3.00034165382385,-0.851693630218506,-0.76777446269989,-0.000119596756121609,0.000970975961536169,-0.000433982524555176,1.20461845397949,0.316200226545334,-0.666362583637238,0,0,0,0,0,0
1.6775,3.00034117698669,-0.851691067218781,-0.767775595188141,-0.000163033648277633,0.00109493941999972,-0.000495870073791593,1.21093559265137,0.350235849618912,-0.667995631694794,0,0,0,0,0,0
1.68,3.00034070014954,-0.851688146591187,-0.767776906490326,-0.000145887330290861,0.00114524911623448,-0.000516341882757843,1.21410477161407,0.35230278968811,-0.669991910457611,0,0,0,0,0,0
1.6825,3.00034046173096,-0.851685225963593,-0.767778217792511,-0.000131624037749134,0.00122395507059991,-0.000565603957511485,1.21637463569641,0.354388833045959,-0.671388626098633,0,0,0,0,0,0
1.685,3.00034022331238,-0.851682066917419,-0.76777970790863,-0.00010550095612416,0.00132160412613302,-0.000597863167058676,1.21845233440399,0.356651365756989,-0.672357618808746,0,0,0,0,0,0
