time,px,py,pz,vx,vy,vz,roll,pitch,yaw
9.795,-147.400397888107,-56.0442020163689,30.2786525622487,-48.9345427792887,-27.76797825652,16.4621472415889,0,0,48.9750000016519
9.7975,-147.188173646156,-55.7677405879332,30.0357526197536,-48.8894413088017,-27.7081354667829,16.425599789134,0,0,48.9875000016228
9.8,-147.310447807915,-55.8370639344296,30.0768335427144,-48.9096647036316,-27.7293385985487,16.4323691843141,0,0,49.0000000016228
9.8025,-147.432773446751,-55.9064400834525,30.1179313711409,-48.9302555345896,-27.7504596091673,16.4391313705919,0,0,49.0125000016228
9.805,-147.55515044191,-55.975867585093,30.1590456989392,-48.9507980636229,-27.7710006562181,16.4457311193242,0,0,49.0250000016228
9.8075,-147.677578275177,-56.0453481252383,30.2001762561085,-48.9711333068215,-27.7922160580894,16.4522228677102,0,0,49.0375000016228
9.81,-147.800057499829,-56.1148818190218,30.241322549835,-48.9916898608879,-27.813477513419,16.4585174906143,0,0,49.0500000016228
9.8125,-147.922588159417,-56.1844685454824,30.2824849326043,-49.0122638350808,-27.8346905842371,16.4649531077087,0,0,49.0625000016228
9.815,-148.04517000318,-56.254108478357,30.3236641556474,-49.032737504976,-27.855973149829,16.4716892172423,0,0,49.0750000016228
9.8175,-148.167802719951,-56.3238022435425,30.2198326759144,-49.0530867085741,-27.8775060741977,16.4781052737597,0,0,49.0875000016228
9.82,-148.290487191789,-56.3935484104118,30.261043810671,-49.0737887350814,-27.8984667477471,16.4844539026255,0,0,49.1000000016228
9.8225,-148.413222914723,-56.4633487140499,30.302270596062,-49.0942891737037,-27.9201214552402,16.4907141564026,0,0,49.1125000015936
9.825,-148.536010179895,-56.5332027171131,30.343512692439,-49.1149060689544,-27.9416012252629,16.4968385507959,0,0,49.1250000015936
9.8275,-148.658847897413,-56.6031098422794,30.3847703310308,-49.135087007151,-27.9628500665299,16.5030554367302,0,0,49.1375000015936
9.83,-148.78173720536,-56.6730699257098,30.4260447137935,-49.1557231788371,-27.9840333721506,16.5097531050683,0,0,49.1500000015936
9.8325,-148.904678914198,-56.7430824405981,30.4673354504742,-49.1766835348758,-28.0050059553137,16.5162946723065,0,0,49.1625000015936
9.835,-149.027671555525,-56.8131478328358,30.5086422016694,-49.1970565307786,-28.0261568950888,16.5227004780571,0,0,49.1750000016227
9.8375,-149.15071516376,-56.8832673950883,30.404274465433,-49.2174432939969,-28.0478249009961,16.5294682977422,0,0,49.1875000016811
9.84,-149.273810213928,-56.9534401412909,30.445613854508,-49.2380200673322,-28.0690984810331,16.5357556299936,0,0,49.2000000016811
9.8425,-149.396956767232,-57.0236656512306,30.4869698995013,-49.2586213215975,-28.0902039759004,16.5424179973071,0,0,49.2125000017102
9.845,-149.520155114782,-57.0939447453463,30.5283428332578,-49.2793390201657,-28.1116376462566,16.5491735026006,0,0,49.2250000017102
9.8475,-149.643404862282,-57.1642763844223,30.5697325557292,-49.2998990000916,-28.1326556303919,16.5558889885847,0,0,49.2375000017102
9.85,-149.766706298091,-57.2346608812305,30.6111390349868,-49.3205743234797,-28.1537987233097,16.5625917030344,0,0,49.2500000017102
9.8525,-149.890059034427,-57.3050980046071,30.6525614488008,-49.3410945344101,-28.1748493506429,16.5689655256105,0,0,49.2625000017102
9.855,-150.013462930881,-57.3755880260016,30.6940001543004,-49.3615585815437,-28.1960085577714,16.5754821998424,0,0,49.2750000017102
9.8575,-150.136918107054,-57.4461311524339,30.5894641604844,-49.3820704692232,-28.2172505729239,16.5824727532947,0,0,49.2875000017102
9.86,-150.260423744082,-57.516727700124,30.6309366159546,-49.4022548110261,-28.2386190760614,16.5889821880768,0,0,49.3000000017102
9.8625,-150.383980661308,-57.5873773224951,30.6724239214696,-49.4227668904038,-28.2598489484292,16.5949222060037,0,0,49.3125000017102
9.865,-150.507589557691,-57.6580803509872,30.7139265207868,-49.4435585533448,-28.2812113968506,16.6010397268751,0,0,49.3250000017394
9.8675,-150.631249951113,-57.7288373544197,30.7554454134953,-49.4641573689103,-28.3028013729936,16.6075570834296,0,0,49.3375000017394
9.87,-150.754960939033,-57.7996473250253,30.7969796663546,-49.4843951680235,-28.3239882422287,16.6137011436904,0,0,49.3500000017393
9.8725,-150.878723002219,-57.8705103468565,30.8385286558512,-49.5048252743471,-28.3452087324846,16.6195957986594,0,0,49.3625000017393
9.875,-151.002536049315,-57.9414269362996,30.8800935894259,-49.5252188381201,-28.3666357772628,16.6259734298607,0,0,49.3750000017685
9.8775,-151.126400177267,-58.0123954892366,30.7755590433522,-49.5456511809481,-28.3874211747801,16.6323466560354,0,0,49.3875000017685
9.88,-151.250315258159,-58.083417584994,30.8171556303509,-49.5660323568389,-28.4088383029532,16.6386347995146,0,0,49.4000000017685
9.8825,-151.374281793856,-58.154492920631,30.8587680484126,-49.586614278796,-28.4301342548287,16.6449672246468,0,0,49.4125000017685
9.885,-151.498298939666,-58.2256210897403,30.9003961405331,-49.60685832407,-28.4512676436972,16.6512368482094,0,0,49.4250000017685
9.8875,-151.622367046556,-58.296802501689,30.9420408102892,-49.6272427560227,-28.4725647795022,16.6578679024251,0,0,49.4375000017393
9.89,-151.746485559204,-58.3680364015158,30.9837017912313,-49.6474050590636,-28.4935599306962,16.6643923768482,0,0,49.4500000017393
9.8925,-151.870656441381,-58.4393234212144,31.025379660076,-49.6683528707913,-28.5148078794531,16.671147537876,0,0,49.4625000017102
9.895,-151.994878256623,-58.5106649753736,31.0670742165821,-49.6887260970094,-28.5366216636719,16.67782260245,0,0,49.4750000017102
9.8975,-151.782388177908,-58.2361202987462,30.8297475730499,-49.6436206460609,-28.47747753671,16.6432128546716,0,0,49.4875000017102
9.9,-151.906548847857,-58.3073689143308,30.8713712855424,-49.6642679795686,-28.4994462338336,16.6494849970159,0,0,49.5000000017102
9.9025,-152.030760663567,-58.3786712320636,30.9130121462458,-49.684726283917,-28.5209270931282,16.6563442813467,0,0,49.5125000017102
9.905,-152.155024733857,-58.4500275341767,30.9546672148273,-49.7056281161204,-28.5425208452606,16.6620274326103,0,0,49.5250000017102
9.9075,-152.279339838533,-58.5214367526845,30.9963376078698,-49.7260418703256,-28.5636874031073,16.6681572169808,0,0,49.5375000017101
9.91,-152.403706930013,-58.5929005066694,31.0380238404318,-49.746836591809,-28.5855015939377,16.6744930248221,0,0,49.5500000017101
9.9125,-152.528124329081,-58.6644179661981,31.0797255786736,-49.7669596274214,-28.6069838115033,16.680695296724,0,0,49.5625000017101
9.915,-152.652593277674,-58.7359897665907,31.1214438307968,-49.7875794371357,-28.6287201570497,16.6873008492732,0,0,49.5750000017101
9.9175,-152.777113088821,-58.8076155656004,31.0162388579518,-49.8079244590068,-28.650319603878,16.6936264772338,0,0,49.5875000017101
9.92,-152.901684168113,-58.8792946465947,31.0579893453055,-49.8284317165035,-28.6716323977209,16.7001949414666,0,0,49.600000001681
9.9225,-153.026305797647,-58.9510271371827,31.0997571562282,-49.8486518136066,-28.6929962352032,16.7071243690932,0,0,49.612500001681
9.925,-153.150977371925,-59.0228136740233,31.1415410040757,-49.8686297112512,-28.7146147362389,16.7135391389891,0,0,49.625000001681
9.9275,-153.275699761835,-59.0946551933205,31.1833411629456,-49.8889559642335,-28.7366077188565,16.7200635479765,0,0,49.637500001681
9.93,-153.400473406762,-59.1665517288963,31.225157981418,-49.9094579706256,-28.7586142303083,16.7267273889446,0,0,49.650000001681
9.9325,-153.525298047906,-59.2385020576443,31.2669908861092,-49.9298564576778,-28.7801314992065,16.7331618764919,0,0,49.662500001681
9.935,-153.650173767278,-59.3105060572501,31.3088379845621,-49.9502877488933,-28.801599842348,16.7388393811596,0,0,49.675000001681
9.9375,-153.775100407668,-59.3825630563574,31.2032754077328,-49.9706561556474,-28.8227996429182,16.7454351740217,0,0,49.687500001681
9.94,-153.900078004988,-59.4546732866431,31.245154972181,-49.9910389280402,-28.8440921142709,16.751825779298,0,0,49.7000000016809
9.9425,-154.025106258987,-59.526837456083,31.2870509667845,-50.0113015996653,-28.8656677759608,16.7583978414084,0,0,49.7125000016809
9.945,-154.150185258337,-59.5990555084336,31.3289632628012,-50.0315997400149,-28.8872209402439,16.7649184066633,0,0,49.725000001681
9.9475,-154.275315487897,-59.6713273035254,31.3708916481057,-50.0520918238724,-28.9087180367179,16.7713541217946,0,0,49.7375000016809
9.95,-154.400496302191,-59.7436540941501,31.4128360842406,-50.072325717663,-28.9307162498754,16.7777744539764,0,0,49.7500000016809
9.9525,-154.525728355269,-59.8160342347306,31.4547958431936,-50.0928212315008,-28.9520562321953,16.7839035811779,0,0,49.7625000016809
9.955,-154.651010601436,-59.8884688452056,31.4967710957486,-50.1128984668036,-28.9738441900169,16.7901010220113,0,0,49.7750000016809
9.9575,-154.77634363276,-59.9609575600424,31.3916051439433,-50.1332125292528,-28.9954859347017,16.7964781153425,0,0,49.7875000016809
9.96,-154.901727229295,-60.0335006588079,31.4336125799652,-50.1534386141829,-29.0172395062116,16.8029744087462,0,0,49.8000000016518
9.9625,-155.027161856582,-60.1060978845026,31.4756355219789,-50.173850914606,-29.038890277891,16.8091768054766,0,0,49.8125000016518
9.965,-155.15264864712,-60.1787492475075,31.5176750388289,-50.1947162153471,-29.0605452019351,16.8158067399943,0,0,49.8250000016226
9.9675,-155.278186506398,-60.2514548927512,31.5597314362808,-50.2151437111791,-29.0822580974783,16.8225589807448,0,0,49.8375000015934
9.97,-155.403775960594,-60.3242154226774,31.6018035747234,-50.2357816783811,-29.1042119704777,16.8288553770721,0,0,49.8500000015934
9.9725,-155.529415511814,-60.3970290426525,31.6438911645599,-50.2558204880063,-29.1254479900757,16.8350359345758,0,0,49.8625000015934
9.975,-155.655105287029,-60.4698964877998,31.6859943019065,-50.2759100858682,-29.14697805888,16.8412549386576,0,0,49.8750000015934
9.9775,-155.780845920401,-60.5428183026481,31.5796073866742,-50.2962533491261,-29.1687259393188,16.8475189079985,0,0,49.8875000015934
9.98,-155.906637485662,-60.6157949727846,31.6217427006187,-50.3166261042069,-29.1906680546283,16.8541255777945,0,0,49.9000000015934
9.9825,-156.032478934068,-60.6888253641774,31.6638938344168,-50.3365793624753,-29.2121565571125,16.8604535192246,0,0,49.9125000015934
9.985,-156.158371308782,-60.7619096598896,31.7060605216876,-50.3569498856568,-29.2337182848956,16.8666749083339,0,0,49.9250000016226
9.9875,-156.284314486345,-60.8350477456289,31.7482422871465,-50.377271024952,-29.2552342956871,16.8727061835659,0,0,49.9375000016226
9.99,-156.410308416272,-60.9082406361783,31.7904400572845,-50.3975719707842,-29.2771562197671,16.8791080551869,0,0,49.9500000016226
9.9925,-156.536354121363,-60.9814896800787,31.8326539654161,-50.4182820365386,-29.2996175601566,16.8855632526257,0,0,49.9625000015643
9.995,-156.662450684318,-61.0547930692119,31.8748840453183,-50.4386251821853,-29.3213556533042,16.8920319609052,0,0,49.9750000015643
9.9975,-156.448586004111,-60.7675219417265,31.6347491159393,-50.3929151969786,-29.2601965649055,16.8576427829928,0,0,49.9875000015643
10,-156.574617418832,-60.8407260776107,31.6769090114381,-50.4125658881472,-29.2816543536823,16.8639581995104,0,0,50.0000000015643
10.0025,-156.700699949804,-60.9139836711453,31.7190859259191,-50.4330123887501,-29.3030374138488,16.870765792377,0,0,50.0125000015643
10.005,-156.826834374621,-60.9872954629704,31.7612804677062,-50.4537699271109,-29.3247167300228,16.8778167148347,0,0,50.0250000015643
10.0075,-156.953019798114,-61.0606623668907,31.8034900620531,-50.474169396874,-29.3467615681126,16.8838377387814,0,0,50.0375000015059
10.01,-157.079256680222,-61.1340840554023,31.8457154112202,-50.4947528433999,-29.3686754046621,16.8901396668291,0,0,50.0500000014768
10.0125,-157.205545152866,-61.2075599875422,31.8879556352715,-50.5153890575352,-29.3903728559708,16.8960896205296,0,0,50.0625000014768
10.015,-157.331884208833,-61.281090920192,31.9302123225201,-50.5356223870268,-29.4123730599246,16.9026748994298,0,0,50.0750000014768
10.0175,-157.458273191869,-61.3546771560215,31.8248504162237,-50.5555932142375,-29.4344943317848,16.9092536207468,0,0,50.0875000014768
10.02,-157.584713669954,-61.4283176888472,31.8671387714062,-50.5761912338455,-29.4562131302914,16.9153420729863,0,0,50.1000000014768
10.0225,-157.711205582244,-61.5020132690149,31.9094421019868,-50.5967649159492,-29.4782320670527,16.9213322322617,0,0,50.1125000014768
10.025,-157.83774941975,-61.5757631759794,31.9517615779908,-50.6175350026046,-29.499962785832,16.9277904016028,0,0,50.1250000014767
10.0275,-157.964344127765,-61.6495678994077,31.9940980380666,-50.6378832059904,-29.5218893713049,16.9345840302961,0,0,50.1375000014768
10.03,-158.090988680642,-61.7234278381307,32.036450542712,-50.6578211509151,-29.5439754892154,16.9410018581708,0,0,50.1500000014768
10.0325,-158.217684192407,-61.7973424315834,32.0788201446078,-50.6782047057848,-29.5658373810525,16.9478407583304,0,0,50.1625000014768
10.035,-158.344430853463,-61.8713119594511,32.1212058151802,-50.698664422419,-29.5878111470956,16.954268228938,0,0,50.1750000015351
10.0375,-158.471229266145,-61.9453365434019,32.0154083826033,-50.7193650729678,-29.6098335803315,16.9610445353796,0,0,50.1875000015642
10.04,-158.598078285062,-62.0194156411926,32.057825684094,-50.7396075668134,-29.6316391162788,16.9669205962726,0,0,50.2000000015642
10.0425,-158.724978496735,-62.093548615661,32.1002587772451,-50.7600846689012,-29.6531897873362,16.9732372604277,0,0,50.2125000015642
10.045,-158.851928375459,-62.1677367831292,32.1427081192406,-50.7799514896328,-29.6752669872974,16.9797367982153,0,0,50.2250000015642
10.0475,-158.978929242181,-62.2419792678161,32.1851737950568,-50.8003466891025,-29.6969938747496,16.9862703264647,0,0,50.2375000015642
10.05,-159.105980993526,-62.3162764684689,32.2276558617134,-50.8207005379283,-29.7188802611126,16.9928266626258,0,0,50.2500000015642
10.0525,-159.233084368113,-62.3906282944699,32.2701533025663,-50.8413498345986,-29.7407304004099,16.9989763411738,0,0,50.2625000015642
10.055,-159.360238601326,-62.4650352076475,32.3126679739194,-50.861693285206,-29.7627652710468,17.0058685412272,0,0,50.2750000015351
10.0575,-159.487442974821,-62.5394964273654,32.2064878037197,-50.8817493979489,-29.7844878871323,17.0122875472443,0,0,50.2875000015351
10.06,-159.614697907007,-62.6140116370835,32.2490355412403,-50.9019728746399,-29.8060838872547,17.0190950082219,0,0,50.3000000015351
10.0625,-159.74200170869,-62.6885822243727,32.2915992237106,-50.921520672975,-29.8282349156745,17.0254729881327,0,0,50.3125000015351
10.065,-159.869355811583,-62.763207308441,32.3341793600054,-50.9416411574926,-29.8500336273197,17.0320545179361,0,0,50.3250000015351
10.0675,-159.996762508815,-62.8378870060281,32.3767753865411,-50.9626788928576,-29.8718790348316,17.0384106142609,0,0,50.337500001535
10.07,-160.12422060648,-62.9126217133493,32.4193880003549,-50.9832390657814,-29.8938829285037,17.0450455255207,0,0,50.350000001535
10.0725,-160.251729205617,-62.9874116845575,32.4620178514494,-51.0034396550066,-29.9159884832593,17.051940437804,0,0,50.3625000015934
10.075,-160.379288091428,-63.0622553614465,32.5046637180223,-51.0235543243579,-29.9374707555985,17.0583466291635,0,0,50.3750000015934
10.0775,-160.506898197262,-63.1371534923417,32.398708552771,-51.0440423335986,-29.9592523580728,17.0648002102741,0,0,50.3875000015642
10.08,-160.634558889758,-63.2121061791226,32.441386290437,-51.0642769981224,-29.9810747123676,17.071095066395,0,0,50.400000001535
10.0825,-160.762270067279,-63.2871135357925,32.4840797457405,-51.0844710084543,-30.0029426679923,17.0773821214058,0,0,50.412500001535
10.085,-160.890032072121,-63.3621755964833,32.5267887539908,-51.1048019367797,-30.0248242762998,17.0836033001239,0,0,50.425000001535
10.0875,-161.017843637491,-63.4372924159818,32.5695135500342,-51.1246261481383,-30.0467277994197,17.089918417352,0,0,50.4375000015059
10.09,-161.14570586433,-63.5124638961209,32.6122549791,-51.1448907355855,-30.068592055619,17.0965716263312,0,0,50.4500000014476
10.0925,-161.273618551411,-63.5876899312814,32.6550120419713,-51.1650748324058,-30.0904140641859,17.1028251485119,0,0,50.4625000014476
10.095,-161.401581781673,-63.6629701223778,32.6977851378396,-51.1852921047953,-30.112076438558,17.10923834732,0,0,50.4750000014476
10.0975,-161.188895047167,-63.3852189539538,32.4523293197743,-51.1399118570099,-30.0530210817351,17.0736971689818,0,0,50.4875000014767
10.1,-161.316795706907,-63.4604063314713,32.4950295542888,-51.1602638958943,-30.074951007026,17.0800938057805,0,0,50.5000000014767
10.1025,-161.44474698945,-63.5356480853654,32.537746145722,-51.1805130171316,-30.096701557631,17.0866365732886,0,0,50.5125000014767
10.105,-161.572748405598,-63.6109441231354,32.5804781593284,-51.2005664590077,-30.1184151079884,17.0928054425761,0,0,50.5250000014767
10.1075,-161.700801781251,-63.68629504485,32.6232266883901,-51.2213502613618,-30.1403686858546,17.0994116246579,0,0,50.5375000014767
10.11,-161.828906578931,-63.7617008674148,32.6659904148519,-51.2419190718546,-30.1623290259162,17.1054905847379,0,0,50.5500000014767
10.1125,-161.957061930159,-63.837162748317,32.7087706347416,-51.2621404913317,-30.1847523608935,17.1120879558762,0,0,50.5625000014767
10.115,-162.085268711823,-63.912678723582,32.7515671443169,-51.2827126657213,-30.2063901059716,17.1186038301044,0,0,50.5750000014767
10.1175,-162.213526661118,-63.9882499623609,32.6450699998809,-51.3031797180922,-30.2284955115882,17.1249307717905,0,0,50.5875000014767
10.12,-162.341835053844,-64.0638770967371,32.6878994436485,-51.3233570901034,-30.2508537504812,17.1317775070532,0,0,50.6000000014767
10.1225,-162.470194502463,-64.139558753287,32.7307448893459,-51.3437794477306,-30.272662619931,17.1381782789496,0,0,50.6125000014767
10.125,-162.598605341302,-64.2152957989402,32.7736069972003,-51.364335535423,-30.2948182613119,17.1448431417521,0,0,50.6250000014767
10.1275,-162.727068226146,-64.2910887003122,32.816484492954,-51.3851539375849,-30.3171605487869,17.1509983014936,0,0,50.6375000014767
10.13,-162.855581712255,-64.3669373246491,32.8593781425732,-51.4053944439167,-30.3394497347686,17.1574598476835,0,0,50.6500000014767
10.1325,-162.984146461547,-64.4428409350485,32.9022887874957,-51.4258997166733,-30.3614441597306,17.1642579689732,0,0,50.6625000015058
10.135,-163.112762350479,-64.5188000887031,32.9452151694386,-51.4463555727371,-30.3836614618398,17.1705527771837,0,0,50.6750000015641
10.1375,-163.241428829871,-64.5948137545891,32.8378849484531,-51.4665917570009,-30.4054663544049,17.1772963536593,0,0,50.6875000015641
10.14,-163.370144978165,-64.6708829261827,32.8808446171857,-51.4864593174196,-30.4276686374382,17.1838674930403,0,0,50.7000000015641
10.1425,-163.498911862911,-64.7470066620917,32.9238206263563,-51.5067538985352,-30.4494943635984,17.190403668214,0,0,50.7125000015641
10.145,-163.627729538808,-64.8231856794111,32.966813383344,-51.5270703586134,-30.4716069277829,17.1971027950846,0,0,50.7250000015641
10.1475,-163.756598013435,-64.8994218548897,33.0098218645608,-51.5473898507569,-30.4944701914363,17.2033924867383,0,0,50.7375000015641
10.15,-163.885516517649,-64.9757129837491,33.0528457873525,-51.5674016856581,-30.5164515437384,17.2095691166593,0,0,50.7500000015641
10.1525,-164.014485073729,-65.0520598707817,33.0958858054558,-51.5874224321381,-30.5387548130735,17.2160072413217,0,0,50.7625000015641
10.155,-164.143504137874,-65.1284619940554,33.1389429579115,-51.6076256578126,-30.5608493094695,17.2228609822798,0,0,50.7750000015641
10.1575,-164.272573723226,-65.2049190861048,33.03227235937,-51.6278341407751,-30.5828368197428,17.2295102642511,0,0,50.7875000015933
10.16,-164.401693690356,-65.2814326165377,33.0753620399784,-51.6479868522634,-30.6054121731818,17.2358722433521,0,0,50.8000000015933
10.1625,-164.530864527034,-65.3580018368051,33.1184669404346,-51.6683346709374,-30.6276881069495,17.2419601824754,0,0,50.8125000015933
10.165,-164.660086597429,-65.4346265195212,33.1615881345502,-51.6888281582404,-30.649873086421,17.248477646219,0,0,50.8250000016224
10.1675,-164.789360829982,-65.511307188481,33.2047260958867,-51.7096930212217,-30.67226758393,17.2551845346182,0,0,50.8375000016516
10.17,-164.91868533073,-65.5880436525581,33.2478794380365,-51.7298002991293,-30.6945856308379,17.2613368599271,0,0,50.8500000016516
10.1725,-165.048058966765,-65.6648358802596,33.2910486308185,-51.7494544138762,-30.7168910805915,17.2676771127833,0,0,50.8625000016516
10.175,-165.177482143906,-65.7416836716218,33.3342357128087,-51.7692708563077,-30.7391165449039,17.2748327960841,0,0,50.8750000016516
10.1775,-165.306956667243,-65.8185865033722,33.2272156116754,-51.7898093347576,-30.7611327001526,17.281438797056,0,0,50.8875000016516
10.18,-165.436481834088,-65.8955458742374,33.2704344206929,-51.8100667380086,-30.7837483460818,17.2875236069868,0,0,50.9000000016516
10.1825,-165.566057963196,-65.9725618457922,33.3136699742618,-51.8304516435362,-30.8063886219069,17.2942214275658,0,0,50.9125000016516
10.185,-165.695684623943,-66.0496333765868,33.3569215136328,-51.8506642986563,-30.8286123178469,17.3006157483855,0,0,50.9250000016516
10.1875,-165.825361623775,-66.1267611280109,33.4001893623499,-51.8707999327121,-30.8511005696461,17.307139486861,0,0,50.9375000016516
10.19,-165.955087916824,-66.2039444724622,33.4434730951293,-51.8905172195083,-30.873337780518,17.3134931117379,0,0,50.9500000016224
10.1925,-166.084864813191,-66.281183938703,33.4867736160202,-51.9107585468904,-30.8957864963177,17.320208356365,0,0,50.9625000016224
10.195,-166.214691904045,-66.3584779006545,33.5300912917402,-51.9308363417122,-30.9175847806142,17.3270702880083,0,0,50.9750000016224
10.1975,-166.003002513093,-66.0908291331961,33.2857325649673,-51.8865643635238,-30.8611455866025,17.2928381063849,0,0,50.9875000016224
10.2,-166.132768956021,-66.1680375282109,33.3289809200199,-51.9065771712216,-30.8833580059061,17.2993420210338,0,0,51.0000000016224
10.2025,-166.262586160527,-66.2453014891686,33.3722451888373,-51.9268818025226,-30.9055843830914,17.3057075269522,0,0,51.0125000016224
10.205,-166.392454707736,-66.3226210077546,33.4155262813965,-51.9474188834935,-30.9278074344168,17.3124370237068,0,0,51.0250000016224
10.2075,-166.522374362343,-66.3999969624796,33.4588231240115,-51.9678618431269,-30.9503818899939,17.3187370459915,0,0,51.0375000016224
10.21,-166.652344928221,-66.4774282715677,33.502137309151,-51.9882263512009,-30.9725236352181,17.3256740558106,0,0,51.0500000016515
10.2125,-166.782365545267,-66.5549166328336,33.54546624987,-52.0082468183313,-30.9953445063622,17.3315762875924,0,0,51.0625000016807
10.215,-166.912437350408,-66.6324605680125,33.5888108584017,-52.0287220563587,-31.0175740715878,17.337843412666,0,0,51.0750000016807
10.2175,-167.042559117002,-66.7100614079842,33.4813567231474,-52.0487066374037,-31.0403359886722,17.3442947281094,0,0,51.0875000016807
10.22,-167.172732041412,-66.7877175431482,33.5247338505605,-52.0691697640665,-31.0624540655974,17.3508509652252,0,0,51.1000000016807
10.2225,-167.302956128902,-66.8654298299736,33.5681268885692,-52.0896349962037,-31.0849147301358,17.3572152034866,0,0,51.1125000016807
10.225,-167.433230298488,-66.9431977102198,33.6115344480723,-52.109667834225,-31.1071520984817,17.3630238012455,0,0,51.1250000016807
10.2275,-167.563555936542,-67.0210221582045,33.654958005263,-52.1302552215111,-31.1297791938907,17.369422876292,0,0,51.1375000016807
10.23,-167.69393100841,-67.0989019375049,33.6983968973163,-52.1500287474834,-31.1519117201732,17.3755568213019,0,0,51.1500000016807
10.2325,-167.824355945823,-67.1768375362184,33.7418517536539,-52.1699749649431,-31.1742394854019,17.3819425350484,0,0,51.1625000017098
10.235,-167.954830922818,-67.2548293770644,33.7853232531973,-52.1899907981966,-31.1967363384008,17.3885998173426,0,0,51.1750000017098
10.2375,-168.085356570297,-67.3328774388887,33.6771326299606,-52.2102589913229,-31.2192247297211,17.3947420719852,0,0,51.1875000017098
10.24,-168.21593292928,-67.410980602125,33.7206356211407,-52.2305435934602,-31.2412652945033,17.4011964720467,0,0,51.2000000016806
10.2425,-168.346559759258,-67.4891400955563,33.7641552350477,-52.2507319910026,-31.263797372502,17.4078455628148,0,0,51.2125000016806
10.245,-168.47723633901,-67.5673561712646,33.8076916706461,-52.2706319007198,-31.2864302833534,17.414574239354,0,0,51.2250000016806
10.2475,-168.607962894705,-67.6456274362859,33.8512439986993,-52.290622278193,-31.3085060084906,17.4209312212726,0,0,51.2375000016806
10.25,-168.73873907092,-67.7239550168986,33.8948122353112,-52.3104704859593,-31.3310322450963,17.4272946447676,0,0,51.2500000016806
10.2525,-168.869565503118,-67.8023400247067,33.9383958538228,-52.3305728792861,-31.3540031232355,17.4334474046321,0,0,51.2625000016806
10.255,-169.000443143634,-67.8807819146997,33.9819958142889,-52.3510562064476,-31.3767559972112,17.4399841864232,0,0,51.2750000016515
10.2575,-169.13137116647,-67.9592793645374,33.8742294238373,-52.3712091344463,-31.398979935074,17.4455311424228,0,0,51.2875000016515
10.26,-169.262350326877,-68.0378337412674,33.9178595509644,-52.39166416277,-31.4217506920005,17.4520508508154,0,0,51.3000000016806
10.2625,-169.393379792076,-68.1164442050346,33.9615050892074,-52.4117860796315,-31.4441855068776,17.4582152972361,0,0,51.3125000017098
10.265,-169.524460186069,-68.1951118156951,34.0051666487927,-52.4321575970427,-31.4670442641832,17.4646238341051,0,0,51.3250000017098
10.2675,-169.655590670194,-68.2738349316376,34.0488449236894,-52.4521936498303,-31.4892463770027,17.4713099586631,0,0,51.3375000016806
10.27,-169.786771010826,-68.3526147064457,34.0925406893511,-52.4721362528529,-31.511909923253,17.4783062646833,0,0,51.3500000016515
10.2725,-169.918001629788,-68.4314505975219,34.1362509144989,-52.4922475849345,-31.5343564304795,17.4840900591317,0,0,51.3625000016806
10.275,-170.049282204041,-68.5103429831742,34.1799776920513,-52.5122297012728,-31.5569542609065,17.4907110209598,0,0,51.3750000016806
10.2775,-170.180613356453,-68.5892919365949,34.0713996981207,-52.5324609645517,-31.579581368289,17.497179859154,0,0,51.3875000016806
10.28,-170.311995099625,-68.6682970353071,34.115158277303,-52.5526972689794,-31.6020394849115,17.5034316728994,0,0,51.4000000016514
10.2825,-170.443427391639,-68.7473591614463,34.1589331667847,-52.5729168055521,-31.6248504556448,17.509955792701,0,0,51.4125000016223
10.285,-170.574909440592,-68.8264772339077,34.2027234696677,-52.5928195812989,-31.6472289845834,17.5161211531653,0,0,51.4250000016223
10.2875,-170.706441297791,-68.9056516266187,34.2465302097328,-52.6127428794002,-31.6697570844146,17.5226960260391,0,0,51.4375000016223
10.29,-170.838023094524,-68.9848825483686,34.2903527505468,-52.6327186934607,-31.6923686999478,17.5290163256132,0,0,51.4500000016223
10.2925,-170.969654905231,-69.0641701473305,34.334190734025,-52.6527242828422,-31.7150395847532,17.5351933912868,0,0,51.4625000016223
10.295,-171.101337694378,-69.1435136363508,34.3780449662851,-52.67311565862,-31.7373956081177,17.5416929040489,0,0,51.4750000016223
10.2975,-170.889449524527,-68.8715243116393,34.128296307911,-52.6289505584912,-31.6802018665857,17.5061327360346,0,0,51.487500001564
10.3,-171.021071733314,-68.9507822104333,34.1720776305793,-52.6488835146949,-31.7031595175805,17.5125290673259,0,0,51.500000001564
10.3025,-171.152744222231,-69.0300965609004,34.2158744009755,-52.6689955666254,-31.7257401868616,17.51870815848,0,0,51.512500001564
10.305,-171.284468612854,-69.1094668036943,34.2596882679735,-52.6897562494844,-31.7480971175485,17.5255467992035,0,0,51.525000001564
10.3075,-171.416242914516,-69.1888935683523,34.3035189301451,-52.7097206646061,-31.7707058631738,17.5322648686339,0,0,51.537500001564
10.31,-171.548067147838,-69.2683761931324,34.347365872638,-52.7296933287412,-31.79304991207,17.5387769971508,0,0,51.550000001564
10.3125,-171.679941481535,-69.347914655551,34.3912289230862,-52.74973347892,-31.81538496741,17.5452201792745,0,0,51.5625000015348
