time,x,y,z,vx,vy,vz,roll,pitch,yaw
22.08,8.50967597961426,4.74781799316406,-0,0.366671442985535,0.594087421894073,0,2.51811294862187,1.51086783320615,58.3170772091068
22.0825,8.51059246063232,4.74930286407471,-0,0.36656779050827,0.594151437282562,0,2.50453069057048,1.50271856375267,58.3270766060517
22.085,8.51150894165039,4.75078821182251,-0,0.366464108228683,0.594215393066406,0,2.49092388652675,1.4945544599821,58.3370760029966
22.0875,8.51242446899414,4.75227403640747,-0,0.366360366344452,0.59427934885025,0,2.4772925364907,1.48637562861613,58.3470753999415
22.09,8.51333999633789,4.75375938415527,-0,0.366256684064865,0.594343245029449,0,2.46363685390573,1.47818217637646,58.3570747968864
22.0925,8.51425552368164,4.75524520874023,-0,0.366152942180634,0.594407200813293,0,2.44995662532843,1.4699741032631,58.3670741938313
22.095,8.51517105102539,4.75673151016235,-0,0.366049200296402,0.594471037387848,0,2.43624395335257,1.46174650007759,58.3770735907762
22.0975,8.51608562469482,4.75821733474731,-0,0.36594545841217,0.594534933567047,0,2.42251570000767,1.45350950538196,58.3870729877211
22.1,8.51700019836426,4.75970363616943,-0,0.365841686725616,0.594598770141602,0,2.40876332755726,1.44525810325606,58.397072384666
22.1025,8.51791477203369,4.76119041442871,-0,0.36573788523674,0.594662606716156,0,2.39498726288816,1.43699240042158,58.4070717816109
22.105,8.51882934570312,4.76267719268799,-0,0.365634113550186,0.59472644329071,0,2.38118750600039,1.42871261032194,58.4170711785558
22.1075,8.51974296569824,4.76416397094727,-0,0.365530282258987,0.594790279865265,0,2.36736448378075,1.42041883967884,58.4270705755007
22.11,8.52065658569336,4.76565074920654,-0,0.365426510572433,0.594854056835175,0,2.35351798278584,1.41211087504887,58.4370699724456
22.1125,8.52157020568848,4.76713752746582,-0,0.365322679281235,0.594917774200439,0,2.33964821645908,1.40378903659715,58.4470693693905
22.115,8.52248287200928,4.76862525939941,-0,0.365218818187714,0.594981551170349,0,2.32575539824386,1.39545332432368,58.4570687663354
22.1175,8.52339649200439,4.77011251449585,-0,0.365115016698837,0.595045268535614,0,2.31183952814019,1.38710384495016,58.4670681632803
22.12,8.5243091583252,4.77160024642944,-0,0.365011155605316,0.595108985900879,0,2.29789249529844,1.37873558255643,58.4770675602252
22.1225,8.52522087097168,4.77308797836304,-0,0.364907264709473,0.595172643661499,0,2.28393116174811,1.37035878242623,58.4870669571701
22.125,8.52613353729248,4.77457571029663,-0,0.364803403615952,0.595236361026764,0,2.26994741663956,1.3619684286394,58.497066354115
22.1275,8.52704429626465,4.77606391906738,-0,0.364699512720108,0.595300018787384,0,2.2559410465294,1.35356473463934,58.5070657510599
22.13,8.52795696258545,4.77755260467529,-0,0.364595592021942,0.595363676548004,0,2.24191247830442,1.34514759370436,58.5170651480048
22.1325,8.52886772155762,4.77904081344604,-0,0.364491701126099,0.595427274703979,0,2.22786192540806,1.33671721927786,58.5270645449497
22.135,8.52977848052979,4.7805290222168,-0,0.364387810230255,0.595490872859955,0,2.21378938784031,1.32827371808155,58.5370639418946
22.1375,8.53068923950195,4.78201818466187,-0,0.364283859729767,0.59555447101593,0,2.19969486560116,1.31981698339372,58.5470633388395
22.14,8.53159999847412,4.78350687026978,-0,0.364179909229279,0.595618069171906,0,2.18557878557745,1.31134733537949,58.5570627357844
22.1425,8.53251075744629,4.78499603271484,-0,0.36407595872879,0.595681607723236,0,2.17144114776917,1.30286477403887,58.5670621327293
22.145,8.53342056274414,4.78648567199707,-0,0.36397197842598,0.595745146274567,0,2.15727320099645,1.29436396328655,58.5770615296742
22.1475,8.53433036804199,4.78797435760498,-0,0.363868027925491,0.595808625221252,0,2.14309287450586,1.28585578873654,58.5870609266191
22.15,8.53524017333984,4.78946399688721,-0,0.363764047622681,0.595872104167938,0,2.12889120367411,1.27733480758183,58.597060323564
22.1525,8.53614902496338,4.79095363616943,-0,0.363660037517548,0.595935583114624,0,2.11466861538803,1.26880123326584,58.6070597205089
22.155,8.53705787658691,4.79244327545166,-0,0.363556027412415,0.59599906206131,0,2.10042510964761,1.26025517251027,58.6170591174538
22.1575,8.53796672821045,4.7939338684082,-0,0.363451987504959,0.596062481403351,0,2.08616089989627,1.25169662531513,58.6270585143987
22.16,8.53887462615967,4.79542350769043,-0,0.363347947597504,0.596125900745392,0,2.07187598613401,1.24312569840211,58.6370579113436
22.1625,8.5397834777832,4.79691410064697,-0,0.363243937492371,0.596189320087433,0,2.05757079524766,1.23454249849294,58.6470573082885
22.165,8.54069137573242,4.79840469360352,-0,0.363139867782593,0.596252679824829,0,2.0432453272372,1.225947239031,58.6570567052334
22.1675,8.54159927368164,4.79989528656006,-0,0.363035798072815,0.59631609916687,0,2.02889958210265,1.21733981329461,58.6670561021783
22.17,8.54250621795654,4.8013858795166,-0,0.362931698560715,0.596379399299622,0,2.01452502210753,1.20871509864188,58.6770554991232
22.1725,8.54341316223145,4.80287647247314,-0,0.362827628850937,0.596442759037018,0,2.00013936305502,1.2000837672434,58.6870548960681
22.175,8.54432010650635,4.804368019104,-0,0.362723529338837,0.596506059169769,0,1.98573406720864,1.19144048301386,58.697054293013
22.1775,8.54522609710693,4.80585956573486,-0,0.362619429826736,0.596569359302521,0,1.97130913456839,1.1827855661184,58.7070536899579
22.18,8.54613304138184,4.80735063552856,-0,0.362515300512314,0.596632599830627,0,1.9568647785777,1.1741189098353,58.7170530869028
22.1825,8.54703903198242,4.80884170532227,-0,0.362411201000214,0.596695899963379,0,1.94240078579314,1.16544062088627,58.7270524838477
22.185,8.54794502258301,4.81033372879028,-0,0.362307041883469,0.596759140491486,0,1.92791800998836,1.15675091271472,58.7370518807926
22.1875,8.54885005950928,4.8118257522583,-0,0.362202882766724,0.596822321414948,0,1.91341623771995,1.14804978532065,58.7470512777375
22.19,8.54975605010986,4.81331777572632,-0,0.362098723649979,0.596885561943054,0,1.89889525554451,1.13933723870407,58.7570506746824
22.1925,8.55066108703613,4.81481027603149,-0,0.361994534730911,0.596948742866516,0,1.88435570379225,1.13061348630838,58.7670500716273
22.195,8.5515661239624,4.81630229949951,-0,0.361890375614166,0.597011923789978,0,1.86978861783991,1.12187329876999,58.7770494685722
22.1975,8.55247020721436,4.81779479980469,-0,0.361786186695099,0.597075045108795,0,1.85521214037746,1.1131273482595,58.7870488655171
22.2,8.55337429046631,4.81928777694702,-0,0.361681938171387,0.597138166427612,0,1.84061730678161,1.10437040541331,58.797048262462
22.2025,8.55427837371826,4.8207802772522,-0,0.361577749252319,0.597201287746429,0,1.82600411705237,1.09560257695312,58.8070476594069
22.205,8.55518245697021,4.82227325439453,-0,0.361473500728607,0.597264349460602,0,1.81137299807655,1.08682386287895,58.8170470563518
22.2075,8.55608558654785,4.82376623153687,-0,0.361369282007217,0.597327470779419,0,1.79672416329758,1.07803458335591,58.8270464532967
22.21,8.5569896697998,4.82526016235352,-0,0.361265003681183,0.597390532493591,0,1.78205739927203,1.06923452494058,58.8370458502416
22.2125,8.55789184570312,4.82675313949585,-0,0.361160755157471,0.597453534603119,0,1.76737302616504,1.06042390107639,58.8470452471865
22.215,8.55879497528076,4.8282470703125,-0,0.361056476831436,0.597516596317291,0,1.7526713641417,1.05160292520673,58.8570446441313
22.2175,8.55969715118408,4.82974052429199,-0,0.360952198505402,0.597579598426819,0,1.73795230648032,1.0427714906099,58.8670440410762
22.22,8.5605993270874,4.8312349319458,-0,0.360847860574722,0.597642600536346,0,1.72321617334602,1.03392970400761,58.8770434380211
22.2225,8.56150150299072,4.83272838592529,-0,0.360743582248688,0.597705543041229,0,1.70845400011551,1.02507244275799,58.887042834966
22.225,8.56240367889404,4.8342227935791,-0,0.360639274120331,0.597768485546112,0,1.69368392947877,1.01621048575331,58.8970422319109
22.2275,8.56330490112305,4.83571720123291,-0,0.360534965991974,0.597831428050995,0,1.67889721025592,1.00733839018658,58.9070416288558
22.23,8.56420612335205,4.83721208572388,-0,0.360430598258972,0.597894310951233,0,1.66409384244698,0.99845636950121,58.9170410258007
22.2325,8.56510639190674,4.83870697021484,-0,0.36032623052597,0.597957193851471,0,1.64927414621705,0.989564530418912,58.9270404227456
22.235,8.56600666046143,4.84020185470581,-0,0.360221862792969,0.598020076751709,0,1.63443812156613,0.980662979661387,58.9370398196905
22.2375,8.56690788269043,4.84169673919678,-0,0.360117495059967,0.598082959651947,0,1.61958587521594,0.97175161050693,58.9470392166354
22.24,8.56780815124512,4.84319162368774,-0,0.360013127326965,0.59814578294754,0,1.60471772733159,0.962830743120659,58.9570386135803
22.2425,8.56870746612549,4.84468698501587,-0,0.359908729791641,0.598208606243134,0,1.58983378463478,0.953900270780867,58.9670380105252
22.245,8.56960678100586,4.84618234634399,-0,0.359804332256317,0.598271429538727,0,1.57493404712551,0.944960513652672,58.9770374074701
22.2475,8.57050704956055,4.84767866134644,-0,0.359699875116348,0.598334193229675,0,1.56000987034562,0.936005922207374,58.987036804415
22.25,8.5714054107666,4.84917402267456,-0,0.359595477581024,0.598396956920624,0,1.54507918354168,0.927047595502373,58.9970362013599
22.2525,8.57230377197266,4.85066986083984,-0,0.359491020441055,0.598459720611572,0,1.53013334225552,0.91807998400897,59.0070355983048
22.255,8.57320308685303,4.85216617584229,-0,0.359386593103409,0.598522484302521,0,1.51517234648713,0.909103514613986,59.0170349952497
22.2575,8.57410144805908,4.85366249084473,-0,0.35928213596344,0.598585188388824,0,1.50019640967994,0.900117867152306,59.0270343921946
22.26,8.57499885559082,4.85515880584717,-0,0.359177649021149,0.598647832870483,0,1.48520574527735,0.891123468510751,59.0370337891395
22.2625,8.57589721679688,4.85665559768677,-0,0.359073162078857,0.598710536956787,0,1.47020035327936,0.882120265328469,59.0470331860844
22.265,8.57679462432861,4.85815238952637,-0,0.358968675136566,0.598773181438446,0,1.45518044712938,0.873108310966313,59.0570325830293
22.2675,8.57769203186035,4.85964965820312,-0,0.358864158391953,0.598835825920105,0,1.44014624027083,0.864087765506842,59.0670319799742
22.27,8.57858848571777,4.86114597320557,-0,0.358759671449661,0.598898410797119,0,1.42509783942542,0.855058735671761,59.0770313769191
22.2725,8.5794849395752,4.86264324188232,-0,0.358655124902725,0.598961055278778,0,1.41002606652643,0.84601567193237,59.087030773864
22.275,8.58038139343262,4.86414051055908,-0,0.358550608158112,0.599023640155792,0,1.3949497045941,0.836969833428629,59.0970301708089
22.2775,8.58127784729004,4.86563873291016,-0,0.358446031808853,0.599086165428162,0,1.37985936211831,0.827915670631836,59.1070295677538
22.28,8.58217430114746,4.86713647842407,-0,0.358341455459595,0.599148750305176,0,1.36475557270759,0.818853396985404,59.1170289646987
22.2825,8.58306980133057,4.86863422393799,-0,0.358236879110336,0.599211275577545,0,1.34963833636194,0.809783065850186,59.1270283616436
22.285,8.58396530151367,4.87013244628906,-0,0.3581323325634,0.599273800849915,0,1.33450775980307,0.800704677226182,59.1370277585885
22.2875,8.58485984802246,4.87163019180298,-0,0.358027756214142,0.599336266517639,0,1.31936394975268,0.791618444556802,59.1470271555334
22.29,8.58575534820557,4.87312841415405,-0,0.357923150062561,0.599398791790009,0,1.30420711965419,0.782524314481194,59.1570265524783
22.2925,8.58664989471436,4.87462711334229,-0,0.357818514108658,0.599461257457733,0,1.28903737622929,0.77342250044277,59.1670259494232
22.295,8.58754348754883,4.87612533569336,-0,0.357713907957077,0.599523663520813,0,1.27385503964312,0.764313109163236,59.1770253463681
22.2975,8.58843803405762,4.87762451171875,-0,0.357609272003174,0.599586069583893,0,1.25865082510726,0.755190537753038,59.187024743313
22.3,8.58933258056641,4.87912368774414,-0,0.357504606246948,0.599648475646973,0,1.24344340892023,0.746066098712988,59.1970241402579
22.3025,8.59022521972656,4.88062286376953,-0,0.357399940490723,0.599710881710052,0,1.22822382645873,0.73693429587524,59.2070235372028
22.305,8.59111881256104,4.88212156295776,-0,0.357295304536819,0.599773228168488,0,1.21299207772278,0.727795289322351,59.2170229341477
22.3075,8.59201240539551,4.88362121582031,-0,0.357190608978271,0.599835574626923,0,1.19774826943408,0.718648972332617,59.2270223310926
22.31,8.59290504455566,4.88512086868286,-0,0.357085913419724,0.599897921085358,0,1.18249272175774,0.709495665071153,59.2370217280375
22.3125,8.5937967300415,4.88662052154541,-0,0.356981217861176,0.599960207939148,0,1.16722543469376,0.700335314177109,59.2470211249824
22.315,8.59468936920166,4.88812017440796,-0,0.356876522302628,0.600022494792938,0,1.15194672840726,0.691168026372188,59.2570205219273
22.3175,8.59558200836182,4.88962078094482,-0,0.356771767139435,0.600084781646729,0,1.13665649617654,0.68199396173895,59.2670199188722
22.32,8.59647369384766,4.89112091064453,-0,0.356667041778564,0.600147008895874,0,1.12135516488842,0.672813173638248,59.2770193158171
22.3225,8.5973653793335,4.89262104034424,-0,0.356562316417694,0.600209295749664,0,1.1060334497545,0.663620112541381,59.287018712762
22.325,8.59825611114502,4.89412117004395,-0,0.356457561254501,0.60027152299881,0,1.09071013379499,0.654426090949162,59.2970181097069
22.3275,8.59914684295654,4.89562225341797,-0,0.356352776288986,0.600333690643311,0,1.07537603894319,0.645225666054596,59.3070175066518
22.33,8.60003757476807,4.89712285995483,-0,0.356248021125793,0.600395858287811,0,1.06003127192082,0.636018837857684,59.3170169035967
22.3325,8.60092830657959,4.89862394332886,-0,0.356143236160278,0.600458025932312,0,1.04467615289298,0.62680571308013,59.3270163005416
22.335,8.6018180847168,4.90012550354004,-0,0.356038421392441,0.600520193576813,0,1.02931068185969,0.61758639844364,59.3370156974865
22.3375,8.602707862854,4.90162658691406,-0,0.355933576822281,0.600582301616669,0,1.01393507226434,0.608361054030775,59.3470150944314
22.34,8.60359764099121,4.90312814712524,-0,0.355828762054443,0.600644409656525,0,0.998549324106946,0.599129626480679,59.3570144913763
22.3425,8.60448741912842,4.90462970733643,-0,0.355723947286606,0.600706517696381,0,0.983153864274326,0.589892329236766,59.3670138883212
22.345,8.60537624359131,4.90613079071045,-0,0.355619132518768,0.600768566131592,0,0.967748692766479,0.580649215659888,59.3770132852661
22.3475,8.6062650680542,4.90763282775879,-0,0.355514258146286,0.600830614566803,0,0.952324524795004,0.571394736221343,59.387012682211
22.35,8.60715389251709,4.90913486480713,-0,0.355409413576126,0.600892663002014,0,0.936900463545234,0.562140310143652,59.3970120791559
22.3525,8.60804176330566,4.91063690185547,-0,0.355304539203644,0.600954711437225,0,0.921467010785356,0.552880227815554,59.4070114761008
22.355,8.60893058776855,4.91213989257812,-0,0.355199635028839,0.601016700267792,0,0.906024486680486,0.543614702680462,59.4170108730457
22.3575,8.60981845855713,4.91364240646362,-0,0.355094730854034,0.601078689098358,0,0.890573104674036,0.534343894820933,59.4270102699906
22.36,8.61070537567139,4.91514492034912,-0,0.35498982667923,0.60114061832428,0,0.875112811405153,0.525067750876115,59.4370096669355
22.3625,8.61159229278564,4.91664791107178,-0,0.354884922504425,0.601202547550201,0,0.859644033760661,0.515786430928567,59.4470090638804
22.365,8.61248016357422,4.91815090179443,-0,0.354779988527298,0.601264536380768,0,0.844166611658001,0.506499988339142,59.4570084608253
22.3675,8.61336612701416,4.91965389251709,-0,0.354675054550171,0.601326406002045,0,0.828680971983995,0.497208583190397,59.4670078577702
22.37,8.61425304412842,4.9211573600769,-0,0.354570090770721,0.601388275623322,0,0.813187114738644,0.487912322204039,59.4770072547151
22.3725,8.61513900756836,4.92266082763672,-0,0.354465156793594,0.601450145244598,0,0.797675808494398,0.47860549576881,59.48700665166
22.375,8.61602592468262,4.92416429519653,-0,0.354360163211823,0.601512014865875,0,0.782166103075739,0.469299683189784,59.4970060486049
22.3775,8.61691093444824,4.92566823959351,-0,0.354255169630051,0.601573884487152,0,0.766648606972557,0.459989228216558,59.5070054455498
22.38,8.61779594421387,4.92717218399048,-0,0.354150176048279,0.601635634899139,0,0.751123533628266,0.450674184209983,59.5170048424947
22.3825,8.61868095397949,4.92867565155029,-0,0.354045212268829,0.601697444915771,0,0.735591096486275,0.441354684572191,59.5270042394396
22.385,8.61956691741943,4.93018054962158,-0,0.353940159082413,0.601759254932404,0,0.720051348907438,0.432030836024889,59.5370036363845
22.3875,8.62045097351074,4.93168449401855,-0,0.353835135698318,0.601821005344391,0,0.704504611056872,0.422702798650635,59.5470030333294
22.39,8.62133598327637,4.93318939208984,-0,0.353730112314224,0.601882755756378,0,0.688950776212872,0.41337049240815,59.5570024302743
22.3925,8.62221908569336,4.93469429016113,-0,0.353625059127808,0.601944446563721,0,0.673390217901408,0.404034157421271,59.5670018272192
22.395,8.62310314178467,4.93619871139526,-0,0.353520005941391,0.602006196975708,0,0.657822989483333,0.394693820370426,59.5770012241641
22.3975,8.62398719787598,4.93770360946655,-0,0.353414952754974,0.602067887783051,0,0.642239859531096,0.38534395840734,59.5870006211089
22.4,8.62487030029297,4.939208984375,-0,0.353309839963913,0.602129578590393,0,0.626659824508326,0.375995910713252,59.5970000180538
22.4025,8.62575435638428,4.94071435928345,-0,0.353204756975174,0.602191209793091,0,0.611073599626622,0.366644181120314,59.6069994149987
22.405,8.62663650512695,4.94221973419189,-0,0.353099644184113,0.602252781391144,0,0.595481344968541,0.35728882298938,59.6169988119436
22.4075,8.62751865386963,4.9437255859375,-0,0.352994531393051,0.602314412593842,0,0.579883167255788,0.347929916361729,59.6269982088885
22.41,8.62840175628662,4.94523096084595,-0,0.35288941860199,0.602376043796539,0,0.56427933329263,0.338567621319919,59.6369976058334
22.4125,8.62928295135498,4.94673728942871,-0,0.352784276008606,0.602437615394592,0,0.548669896439918,0.329201964544377,59.6469970027783
22.415,8.63016510009766,4.94824314117432,-0,0.352679163217545,0.602499186992645,0,0.533055070141064,0.319833052756809,59.6569963997232
22.4175,8.63104724884033,4.94974899291992,-0,0.352574020624161,0.602560758590698,0,0.517434961117773,0.31046099267892,59.6669957966681
22.42,8.63192749023438,4.95125579833984,-0,0.352468818426132,0.602622210979462,0,0.501809729452606,0.30108586435199,59.676995193613
22.4225,8.63280868530273,4.95276212692261,-0,0.352363675832748,0.60268372297287,0,0.486170090357157,0.291702091566891,59.6869945905579
22.425,8.63368988037109,4.95426893234253,-0,0.35225847363472,0.602745234966278,0,0.470535147016763,0.282321093546143,59.6969939875028
22.4275,8.63457012176514,4.95577573776245,-0,0.352153271436691,0.602806687355042,0,0.454895507921315,0.272937320761045,59.7069933844477
22.43,8.63545036315918,4.95728302001953,-0,0.35204803943634,0.602868139743805,0,0.439251413194651,0.263550879933302,59.7169927813926
22.4325,8.63633060455322,4.95878982543945,-0,0.351942837238312,0.602929592132568,0,0.423602996238902,0.254161824423768,59.7269921783375
22.435,8.63720989227295,4.96029758453369,-0,0.351837605237961,0.602990984916687,0,0.407950390456201,0.244770234273721,59.7369915752824
22.4375,8.63808917999268,4.96180486679077,-0,0.35173237323761,0.603052377700806,0,0.392293782609534,0.23537626956572,59.7469909722273
22.44,8.6389684677124,4.96331214904785,-0,0.351627141237259,0.603113770484924,0,0.376633252740179,0.225979956980192,59.7569903691722
22.4425,8.63984775543213,4.96481990814209,-0,0.351521849632263,0.603175163269043,0,0.360969040971974,0.21658142991927,59.7669897661171
22.445,8.64072608947754,4.96632814407349,-0,0.35141658782959,0.603236496448517,0,0.345301254026626,0.207180755084018,59.776989163062
22.4475,8.64160442352295,4.96783638000488,-0,0.351311296224594,0.603297829627991,0,0.329620527074452,0.197772329584884,59.7869885600069
22.45,8.64248275756836,4.96934413909912,-0,0.351206034421921,0.60335910320282,0,0.313946123383345,0.188367679366092,59.7969879569518
22.4525,8.64336013793945,4.97085285186768,-0,0.351100713014603,0.603420376777649,0,0.298268544721492,0.178961134837023,59.8069873538967
22.455,8.64423847198486,4.97236156463623,-0,0.350995391607285,0.603481650352478,0,0.282588057893156,0.169552842740021,59.8169867508416
22.4575,8.64511585235596,4.97386980056763,-0,0.350890070199966,0.603542923927307,0,0.266904796300469,0.160142883116367,59.8269861477865
22.46,8.64599227905273,4.97537899017334,-0,0.350784689188004,0.603604137897491,0,0.251218866665138,0.150731336007339,59.8369855447314
22.4625,8.64686870574951,4.97688770294189,-0,0.350679397583008,0.603665351867676,0,0.235530482430574,0.14131829479443,59.8469849416763
22.465,8.64774608612061,4.97839689254761,-0,0.350574016571045,0.603726506233215,0,0.219839763658696,0.131903866199346,59.8569843386212
22.4675,8.64862251281738,4.97990608215332,-0,0.350468665361404,0.6037877202034,0,0.204146870432063,0.122488130263366,59.8669837355661
22.47,8.64949798583984,4.98141574859619,-0,0.350363254547119,0.603848814964294,0,0.188451976173447,0.113071193708196,59.876983132511
22.4725,8.6503734588623,4.98292541503906,-0,0.350257843732834,0.603910028934479,0,0.172745689372738,0.103647420293749,59.8869825294559
22.475,8.65124893188477,4.98443508148193,-0,0.350152492523193,0.603971064090729,0,0.157047219936978,0.0942283426343571,59.8969819264008
22.4775,8.65212440490723,4.98594522476196,-0,0.350047051906586,0.604032218456268,0,0.141347203036483,0.0848083244899327,59.9069813233457
22.48,8.65299987792969,4.98745489120483,-0,0.3499416410923,0.604093313217163,0,0.125645798753814,0.0753874792522885,59.9169807202906
22.4825,8.65387344360352,4.98896551132202,-0,0.349836200475693,0.604154348373413,0,0.109943147161209,0.0659658936328104,59.9269801172355
22.485,8.65474796295166,4.99047565460205,-0,0.349730759859085,0.604215383529663,0,0.0942394083412253,0.0565436476727778,59.9369795141804
22.4875,8.6556224822998,4.99198627471924,-0,0.349625319242477,0.604276418685913,0,0.0785347490465297,0.0471208547640031,59.9469789111253
22.49,8.65649604797363,4.99349689483643,-0,0.349519819021225,0.604337453842163,0,0.0628293093493606,0.037697588277659,59.9569783080702
22.4925,8.65736961364746,4.99500751495361,-0,0.349414378404617,0.604398429393768,0,0.0471232493322766,0.0282739516003979,59.9669777050151
22.495,8.65824317932129,4.99651861190796,-0,0.349308907985687,0.604459404945374,0,0.0314167257427831,0.0188500364461859,59.97697710196
22.4975,8.6591157913208,4.99803018569946,-0,0.349203377962112,0.604520320892334,0,0.015700353740878,0.00942021324504278,59.9869764989049
22.5,8.65998935699463,4.99954128265381,-0,0.34909787774086,0.604581296443939,0,-6.63607579580417e-06,-3.9816457217491e-06,59.9969758958498
22.5025,8.66086196899414,5.00105285644531,-0,0.348992347717285,0.6046422123909,0,-0.0157136255855079,-0.00942817568481007,60.0069752927947
22.505,8.66173362731934,5.00256443023682,-0,0.34888681769371,0.604703068733215,0,-0.0314204610024855,-0.0188522776020073,60.0169746897396
22.5075,8.66260623931885,5.00407600402832,-0,0.348781287670135,0.604763984680176,0,-0.0471269845919789,-0.0282761927562193,60.0269740866845
22.51,8.66347789764404,5.00558805465698,-0,0.348675727844238,0.604824841022491,0,-0.0628330446090629,-0.0376998294334804,60.0369734836294
22.5125,8.66434955596924,5.00709962844849,-0,0.348570168018341,0.604885697364807,0,-0.0785384843062321,-0.0471230959198245,60.0469728805743
22.515,8.66522026062012,5.00861215591431,-0,0.348464608192444,0.604946494102478,0,-0.0942431436009277,-0.0565458888285992,60.0569722775192
22.5175,8.66609191894531,5.01012420654297,-0,0.348359018564224,0.605007290840149,0,-0.109946882420911,-0.0659681347886318,60.0669716744641
22.52,8.66696262359619,5.01163673400879,-0,0.348253428936005,0.60506808757782,0,-0.125649534013517,-0.0753897204081099,60.076971071409
22.5225,8.66783237457275,5.01314973831177,-0,0.348147809505463,0.605128884315491,0,-0.14136047654864,-0.0848162885972266,60.0869704683539
22.525,8.66870307922363,5.01466226577759,-0,0.348042219877243,0.605189621448517,0,-0.157060493449134,-0.0942363000715444,60.0969698652988
22.5275,8.6695728302002,5.01617527008057,-0,0.347936600446701,0.605250298976898,0,-0.172758949544681,-0.103655377730937,60.1069692622437
22.53,8.67044258117676,5.0176887512207,-0,0.347830951213837,0.605311036109924,0,-0.188455711433149,-0.113073434864017,60.1169686591886
22.5325,8.671311378479,5.01920175552368,-0,0.347725301980972,0.605371713638306,0,-0.204150619031979,-0.122490371419187,60.1269680561335
22.535,8.67218112945557,5.02071475982666,-0,0.347619652748108,0.605432391166687,0,-0.219843498918399,-0.131906107355167,60.1369674530784
22.5375,8.67304992675781,5.02222871780396,-0,0.347513973712921,0.605493068695068,0,-0.235534217690277,-0.141320535950251,60.1469668500233
22.54,8.67391777038574,5.02374219894409,-0,0.347408324480057,0.605553686618805,0,-0.251222601924841,-0.150733563822947,60.1569662469682
22.5425,8.67478656768799,5.02525615692139,-0,0.347302615642548,0.605614364147186,0,-0.266908504879745,-0.160145110931975,60.1669656439131
22.545,8.67565441131592,5.02677011489868,-0,0.347196936607361,0.605674922466278,0,-0.282591793152858,-0.169555083895843,60.176965040858
22.5475,8.67652225494385,5.02828454971313,-0,0.347091197967529,0.605735540390015,0,-0.298281778213009,-0.178969085604104,60.1869644378029
22.55,8.67739009857178,5.02979850769043,-0,0.34698548913002,0.605796098709106,0,-0.313959330194436,-0.18837561679296,60.1969638347478
22.5525,8.67825698852539,5.03131341934204,-0,0.346879750490189,0.605856657028198,0,-0.329633787246395,-0.197780280351965,60.2069632316927
22.555,8.67912483215332,5.03282785415649,-0,0.346774011850357,0.60591721534729,0,-0.345304962605902,-0.20718299623984,60.2169626286376
22.5575,8.67999172210693,5.03434276580811,-0,0.346668273210526,0.605977714061737,0,-0.36097274955125,-0.216583671075091,60.2269620255825
22.56,8.68085765838623,5.03585767745972,-0,0.346562504768372,0.606038153171539,0,-0.376636961319454,-0.225982198136014,60.2369614225274
22.5625,8.68172454833984,5.03737258911133,-0,0.346456736326218,0.606098651885986,0,-0.392297491188809,-0.235378510721542,60.2469608194723
22.565,8.68259048461914,5.0388879776001,-0,0.346350967884064,0.606159150600433,0,-0.407954099035477,-0.244772475429542,60.2569602164172
22.5675,8.68345546722412,5.04040336608887,-0,0.346245169639587,0.606219530105591,0,-0.423606731498604,-0.254164065579589,60.2669596133621
22.57,8.68432140350342,5.04191875457764,-0,0.346139371395111,0.606279969215393,0,-0.439255148454353,-0.263553094408697,60.276959010307
22.5725,8.6851863861084,5.04343461990356,-0,0.346033543348312,0.606340348720551,0,-0.454908741412832,-0.272945271528126,60.2869584072519
22.575,8.68605041503906,5.04495048522949,-0,0.345927715301514,0.606400728225708,0,-0.470548327147427,-0.282329017632798,60.2969578041968
22.5775,8.68691539764404,5.04646635055542,-0,0.345821887254715,0.606461107730865,0,-0.486183323848674,-0.291709988973119,60.3069572011417
22.58,8.68778038024902,5.04798221588135,-0,0.345716029405594,0.606521427631378,0,-0.501813464712308,-0.301088105507811,60.3169565980866
22.5825,8.68864440917969,5.04949855804443,-0,0.345610171556473,0.606581747531891,0,-0.517438696377476,-0.310463233834741,60.3269559950315
22.585,8.68950748443604,5.05101537704468,-0,0.345504313707352,0.606642067432404,0,-0.533058752039913,-0.31983529391263,60.3369553919764
22.5875,8.6903715133667,5.05253171920776,-0,0.345398426055908,0.606702387332916,0,-0.54867363169962,-0.329204205700198,60.3469547889213
22.59,8.69123458862305,5.05404853820801,-0,0.345292538404465,0.606762647628784,0,-0.564283015191479,-0.338569835795314,60.3569541858662
22.5925,8.69209861755371,5.05556535720825,-0,0.345186650753021,0.606822907924652,0,-0.579886902515491,-0.34793215751755,60.366953582811
22.595,8.69296073913574,5.05708265304565,-0,0.345080733299255,0.606883108615875,0,-0.59548502686739,-0.357291037464775,60.3769529797559
22.5975,8.69382286071777,5.0585994720459,-0,0.34497481584549,0.606943368911743,0,-0.611086779757286,-0.366652078526542,60.3869523767008
22.6,8.69468593597412,5.0601167678833,-0,0.344868898391724,0.607003569602966,0,-0.62667300463899,-0.376003834799906,60.3969517736457
22.6025,8.69554710388184,5.06163454055786,-0,0.344762951135635,0.607063710689545,0,-0.642252986300907,-0.385351829133141,60.4069511705906
22.605,8.69640922546387,5.06315183639526,-0,0.344657003879547,0.607123911380768,0,-0.657826724743035,-0.394696061526247,60.4169505675355
