time, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, mag_x, mag_y, mag_z, baro, gps_lat, gps_lon, gps_alt
97.162498, -0.6114224, 0.7528760, 9.4182310, 4.1338487, -4.8395400, 7.8268819, 45.7092667, 29.7701664, -19.0263252, 101304.046875, 35.9999990108, 139.9999868257, 2.154453
97.165001, -0.1333600, 0.0023601, 8.9729013, 3.9308181, -4.9647264, 7.3392177, 45.7092667, 29.7701664, -19.0263252, 101304.046875, 35.9999990108, 139.9999868257, 2.154453
97.167503, -0.4013095, 0.5740060, 9.0318575, 4.9865799, -4.2686114, 7.2755275, 45.7092667, 29.7701664, -19.0263252, 101304.046875, 35.9999990108, 139.9999868257, 2.154453
97.169998, -0.2685832, 0.9160395, 9.1804485, 5.5535870, -4.3999224, 7.3493919, 47.4397926, 1.7505546, 8.7966528, 101304.046875, 35.9999990108, 139.9999868257, 2.154453
97.172501, -0.2794729, 0.5742095, 8.6257706, 3.6800759, -5.3654056, 7.7815065, 47.4397926, 1.7505546, 8.7966528, 101304.046875, 35.9999990108, 139.9999868257, 2.154453
97.175003, -0.1002327, 0.2511619, 9.3483601, 5.4161348, -4.5135651, 6.7088585, 47.4397926, 1.7505546, 8.7966528, 101304.046875, 35.9999990108, 139.9999868257, 2.154453
97.177498, -0.8326986, 0.4122919, 8.9021311, 5.1216698, -3.9517176, 6.4476099, 47.4397926, 1.7505546, 8.7966528, 101304.046875, 35.9999990108, 139.9999868257, 2.154453
97.180000, 0.0395892, 0.8573319, 9.1481552, 4.5922394, -5.5507059, 7.0569611, 54.5482330, -0.9535959, 3.8059480, 101294.468750, 35.9999990108, 139.9999868257, 2.154453
97.182503, -0.3232374, 0.8232884, 8.7305298, 4.6566091, -3.2808602, 6.7730227, 54.5482330, -0.9535959, 3.8059480, 101294.468750, 35.9999990108, 139.9999868257, 2.154453
97.184998, -0.3001809, 0.3227621, 9.3529968, 4.9566188, -5.1144605, 6.3239684, 54.5482330, -0.9535959, 3.8059480, 101294.468750, 35.9999990108, 139.9999868257, 2.154453
97.187500, -0.1411405, 0.7719713, 9.0020199, 4.9262800, -5.0887656, 6.9130535, 54.5482330, -0.9535959, 3.8059480, 101294.468750, 35.9999990108, 139.9999868257, 2.154453
97.190002, -0.8499346, 0.4113344, 9.1822262, 5.8634620, -5.4970603, 7.3858852, 40.5811996, 6.9412236, -1.6798311, 101294.468750, 35.9999990108, 139.9999868257, 2.154453
97.192497, -0.1562461, 0.3721371, 8.8921909, 5.6993728, -5.1260386, 6.4141626, 40.5811996, 6.9412236, -1.6798311, 101294.468750, 35.9999990108, 139.9999868257, 2.154453
97.195000, -0.3773731, 0.2309640, 8.7077007, 3.2045450, -4.6698656, 6.2297912, 40.5811996, 6.9412236, -1.6798311, 101294.468750, 35.9999990108, 139.9999868257, 2.154453
97.197502, -0.2682076, 0.7635670, 9.2156744, 4.8347836, -5.0015574, 7.1431856, 40.5811996, 6.9412236, -1.6798311, 101294.468750, 35.9999990108, 139.9999868257, 2.154453
97.199997, -0.4299736, 0.3777870, 8.8325415, 5.4648895, -5.0460010, 6.9511652, 45.6289864, -7.3448920, -2.1393397, 101292.750000, 36.0000092159, 139.9999890938, 2.783974
97.202499, -0.3962480, 0.5185868, 9.0684128, 5.0856414, -4.2507858, 6.3359623, 45.6289864, -7.3448920, -2.1393397, 101292.750000, 36.0000092159, 139.9999890938, 2.783974
97.205002, -0.3970888, 0.7830534, 9.1060839, 4.7122741, -4.3378015, 7.3982105, 45.6289864, -7.3448920, -2.1393397, 101292.750000, 36.0000092159, 139.9999890938, 2.783974
97.207497, -0.1008551, 0.3370339, 8.7885818, 4.6747141, -4.3526607, 6.6006384, 45.6289864, -7.3448920, -2.1393397, 101292.750000, 36.0000092159, 139.9999890938, 2.783974
97.209999, -0.2396400, 0.5576401, 8.9538956, 5.1949883, -4.8120894, 7.2415504, 51.9361649, 2.4974852, 5.6964030, 101292.750000, 36.0000092159, 139.9999890938, 2.783974
97.212502, -0.2164059, 0.2919188, 8.9999638, 4.6414008, -5.6610608, 6.6388154, 51.9361649, 2.4974852, 5.6964030, 101292.750000, 36.0000092159, 139.9999890938, 2.783974
97.214996, -0.1389692, 0.4502555, 9.1456032, 5.1181974, -4.4353838, 7.1979613, 51.9361649, 2.4974852, 5.6964030, 101292.750000, 36.0000092159, 139.9999890938, 2.783974
97.217499, -0.7244070, 0.2063824, 8.6223707, 4.8149309, -4.5074453, 6.2842717, 51.9361649, 2.4974852, 5.6964030, 101292.750000, 36.0000092159, 139.9999890938, 2.783974
97.220001, 0.2490754, 0.6820540, 8.9444685, 4.8272758, -3.8462577, 7.4633007, 53.5051460, -6.7336187, 1.9716908, 101297.617188, 36.0000092159, 139.9999890938, 2.783974
97.222504, -0.5250431, 0.2623700, 9.1050549, 4.4385633, -4.7238455, 6.9826593, 53.5051460, -6.7336187, 1.9716908, 101297.617188, 36.0000092159, 139.9999890938, 2.783974
97.224998, -0.4721005, 0.4798274, 9.3318405, 5.1907415, -4.5402722, 7.6213408, 53.5051460, -6.7336187, 1.9716908, 101297.617188, 36.0000092159, 139.9999890938, 2.783974
97.227501, -0.0695513, 0.5276240, 8.5636663, 4.8255897, -5.4944382, 7.7002344, 53.5051460, -6.7336187, 1.9716908, 101297.617188, 36.0000092159, 139.9999890938, 2.783974
97.230003, -0.4444095, 1.0230919, 9.3872633, 5.2569222, -4.7510939, 7.4136510, 47.0119667, -2.2156293, 6.2299857, 101297.617188, 36.0000092159, 139.9999890938, 2.783974
97.232498, -0.2095604, 0.0122458, 8.9982080, 5.5017357, -4.5108447, 7.4210796, 47.0119667, -2.2156293, 6.2299857, 101297.617188, 36.0000092159, 139.9999890938, 2.783974
97.235001, -0.5083596, 0.3601702, 8.8233337, 3.8816960, -4.6503139, 6.9844575, 47.0119667, -2.2156293, 6.2299857, 101297.617188, 36.0000092159, 139.9999890938, 2.783974
97.237503, -0.1189554, 0.8391169, 9.4147062, 5.6437702, -4.1971831, 6.0476017, 47.0119667, -2.2156293, 6.2299857, 101297.617188, 36.0000092159, 139.9999890938, 2.783974
97.239998, -0.0782574, 0.2330601, 8.9478111, 4.2425251, -4.3413286, 7.4326606, 44.6721306, -5.1375656, -4.6935453, 101296.617188, 36.0000092159, 139.9999890938, 2.783974
97.242500, -0.2916151, 0.5194252, 9.2061348, 4.0514159, -5.1484551, 6.3532767, 44.6721306, -5.1375656, -4.6935453, 101296.617188, 36.0000092159, 139.9999890938, 2.783974
97.245003, -0.4966550, 0.6781979, 8.7213621, 5.6999230, -4.7276483, 5.7965517, 44.6721306, -5.1375656, -4.6935453, 101296.617188, 36.0000092159, 139.9999890938, 2.783974
97.247498, -0.0968265, 0.5181535, 9.3034096, 4.6488209, -4.7859511, 7.4745245, 44.6721306, -5.1375656, -4.6935453, 101296.617188, 36.0000092159, 139.9999890938, 2.783974
97.250000, -0.2091166, 0.4019392, 9.0762434, 3.8118527, -5.4771619, 6.8052588, 55.1795235, -1.8144571, 0.5958769, 101296.617188, 36.0000011728, 139.9999473954, 2.332414
97.252502, -0.0217198, 0.5780741, 9.2511902, 4.6773467, -4.3835158, 7.2432799, 55.1795235, -1.8144571, 0.5958769, 101296.617188, 36.0000011728, 139.9999473954, 2.332414
97.254997, -0.8280100, 0.5135632, 8.6474504, 5.2528763, -5.1533289, 7.0109653, 55.1795235, -1.8144571, 0.5958769, 101296.617188, 36.0000011728, 139.9999473954, 2.332414
97.257500, -0.1848652, 0.7113231, 9.0791044, 4.8378015, -5.4078007, 7.8184910, 55.1795235, -1.8144571, 0.5958769, 101296.617188, 36.0000011728, 139.9999473954, 2.332414
97.260002, -0.3553899, 0.3762110, 9.0873013, 4.3764114, -4.1835980, 7.5897994, 52.3586769, -3.7142439, 1.5443996, 101296.015625, 36.0000011728, 139.9999473954, 2.332414
97.262497, -0.0528455, 0.5748459, 9.0010109, 5.2062840, -4.7886620, 7.2155223, 52.3586769, -3.7142439, 1.5443996, 101296.015625, 36.0000011728, 139.9999473954, 2.332414
97.264999, -0.6256715, 0.3823433, 9.3619795, 5.1465755, -5.2253847, 7.2964244, 52.3586769, -3.7142439, 1.5443996, 101296.015625, 36.0000011728, 139.9999473954, 2.332414
97.267502, -0.1212128, 0.4658576, 8.9362812, 4.4402299, -4.5895052, 7.3152680, 52.3586769, -3.7142439, 1.5443996, 101296.015625, 36.0000011728, 139.9999473954, 2.332414
97.269997, -0.3368817, 0.6930219, 8.6072693, 4.2028265, -5.1040006, 6.9404197, 54.9208107, 6.6699529, -8.2021008, 101296.015625, 36.0000011728, 139.9999473954, 2.332414
97.272499, -0.4730598, 0.6086507, 9.1295605, 4.1906409, -4.2464180, 7.1892347, 54.9208107, 6.6699529, -8.2021008, 101296.015625, 36.0000011728, 139.9999473954, 2.332414
97.275002, -0.2528305, 0.4944521, 9.0692434, 5.1766162, -5.4468555, 6.7193298, 54.9208107, 6.6699529, -8.2021008, 101296.015625, 36.0000011728, 139.9999473954, 2.332414
97.277496, -0.6130066, 0.6630948, 8.6487894, 5.4229708, -4.5796633, 8.1614542, 54.9208107, 6.6699529, -8.2021008, 101296.015625, 36.0000011728, 139.9999473954, 2.332414
97.279999, -0.0922889, 0.4423841, 8.8601522, 4.9598298, -4.0753746, 7.5429049, 46.2040482, -2.2367799, -6.9045467, 101297.835938, 36.0000011728, 139.9999473954, 2.332414
97.282501, -0.5731893, 0.8749957, 9.2363043, 5.4922800, -4.7966342, 6.1626000, 46.2040482, -2.2367799, -6.9045467, 101297.835938, 36.0000011728, 139.9999473954, 2.332414
97.285004, 0.0535088, 0.0652340, 8.6781244, 3.6795716, -5.4425707, 7.4747353, 46.2040482, -2.2367799, -6.9045467, 101297.835938, 36.0000011728, 139.9999473954, 2.332414
97.287498, -0.6884535, 0.8291572, 9.0937843, 4.9199309, -4.8707900, 6.8270664, 46.2040482, -2.2367799, -6.9045467, 101297.835938, 36.0000011728, 139.9999473954, 2.332414
97.290001, -0.4964257, 0.4067971, 8.8862896, 4.9917955, -4.9983025, 7.0704355, 50.7731552, 1.7795918, -1.8207179, 101297.835938, 36.0000011728, 139.9999473954, 2.332414
97.292503, -0.1785138, 0.4080493, 8.9985094, 4.9485488, -5.6176062, 7.1501122, 50.7731552, 1.7795918, -1.8207179, 101297.835938, 36.0000011728, 139.9999473954, 2.332414
97.294998, -0.4374471, 0.7236421, 8.9786215, 5.2356648, -4.7851539, 7.0374651, 50.7731552, 1.7795918, -1.8207179, 101297.835938, 36.0000011728, 139.9999473954, 2.332414
97.297501, -0.4576820, 0.4325577, 8.9297056, 5.4465747, -4.2954602, 7.2996254, 50.7731552, 1.7795918, -1.8207179, 101297.835938, 36.0000011728, 139.9999473954, 2.332414
97.300003, 0.0563204, 0.5670458, 8.9751301, 4.7606010, -5.0789599, 6.4478636, 40.2118607, 3.5399086, 2.5046086, 101292.304688, 35.9999877696, 140.0000147542, 1.585689
97.302498, -0.5329419, 0.3396311, 9.2045355, 4.0334044, -5.3509455, 5.9148264, 40.2118607, 3.5399086, 2.5046086, 101292.304688, 35.9999877696, 140.0000147542, 1.585689
97.305000, -0.2789214, 0.2166809, 8.6582479, 4.3557200, -4.9517155, 6.3963327, 40.2118607, 3.5399086, 2.5046086, 101292.304688, 35.9999877696, 140.0000147542, 1.585689
97.307503, 0.0386244, 0.8753517, 9.1865673, 3.6427593, -4.1048775, 6.6561928, 40.2118607, 3.5399086, 2.5046086, 101292.304688, 35.9999877696, 140.0000147542, 1.585689
97.309998, -0.4088140, 0.0586831, 9.3763247, 5.0055957, -4.1707244, 6.5927262, 52.9005890, -3.8025100, -5.9029517, 101292.304688, 35.9999877696, 140.0000147542, 1.585689
97.312500, -0.3648229, 0.4778945, 8.7206993, 4.8079824, -5.2590919, 6.5783510, 52.9005890, -3.8025100, -5.9029517, 101292.304688, 35.9999877696, 140.0000147542, 1.585689
97.315002, -0.2798470, 0.2722127, 9.4221525, 4.4100046, -5.7196841, 6.3796587, 52.9005890, -3.8025100, -5.9029517, 101292.304688, 35.9999877696, 140.0000147542, 1.585689
97.317497, -0.3352588, 0.7509589, 8.3691673, 5.1169248, -5.6630068, 7.6185246, 52.9005890, -3.8025100, -5.9029517, 101292.304688, 35.9999877696, 140.0000147542, 1.585689
97.320000, -0.2058561, 0.3336115, 9.7552996, 6.4981580, -5.1439085, 6.7355733, 50.1939125, 0.1834936, 3.0031340, 101293.867188, 35.9999877696, 140.0000147542, 1.585689
97.322502, -0.4899607, 0.4497256, 8.5127373, 5.4039321, -4.6746106, 7.9852133, 50.1939125, 0.1834936, 3.0031340, 101293.867188, 35.9999877696, 140.0000147542, 1.585689
97.324997, -0.1515946, 0.5593218, 9.1672659, 5.0150633, -4.5671310, 6.9553881, 50.1939125, 0.1834936, 3.0031340, 101293.867188, 35.9999877696, 140.0000147542, 1.585689
97.327499, -0.1653774, 0.4021373, 9.1213169, 4.8387289, -4.3291798, 7.3127332, 50.1939125, 0.1834936, 3.0031340, 101293.867188, 35.9999877696, 140.0000147542, 1.585689
