t     , x                    , y                  , vx                  , vy                   , theta            , ax                  , ay                   , omega, z, vz, meas_pos_x         , meas_pos_y          , meas_vel_x          , meas_vel_y           , meas_heading_x       , meas_heading_y       , accel3_x            , accel3_y             , accel3_z         , gyro3_x              , gyro3_y              , gyro3_z              , mag3_x              , mag3_y               , mag3_z               , gps_x              , gps_y               , baro
 26.14, -47.970192636593     , -14.1017948647738  , 2.82035897295476    , -9.5940385273186     ,  9.71069345420758, 1.91880770546372    , 0.564071794590952    ,   0.2, 0,  0, -48.0938525712048  , -13.9667654542987   , 2.63726288880612    , -9.62532672937711    , -0.960219092910843   , -0.279247728029213   , 10.6118717869743    , -0.017013241334133   , -9.87801849706249, 0.0021020367963353   , 0.00085817749779813  , -1.08652431293089    , -0.911866673520006  , -0.434896059173307   , 0.248055518368557    , -48.612630916139   , -13.888995202259    , -0.154816663710292
 26.15, -47.8389816465633    , -14.5406958230953  , 2.90813916461905    , -9.56779632931266    ,  9.71985537197718, 1.91355926586253    , 0.581627832923811    ,   0.2, 0,  0, -48.022423444633   , -14.403686787835    , 2.75619247476422    , -9.61198179680401    , -0.957252832431473   , -0.289252510450509   , -9.31518811448686   , 0.0467639978550851   , -9.86741962215738, 0.00301224051957559  , 0.00346335856806193  , 0.913874302521243    , -0.919258229018082  , -0.594455538723175   , -0.0402382766908372  , -48.6042393033296  , -14.6865772814513   , -0.508458569507256
 26.16, -47.8109227078439    , -14.6326918174537  , 2.92653836349073    , -9.56218454156878    ,  9.72177896963496, 1.91243690831376    , 0.585307672698146    ,   0.2, 0,  0, -47.7522904114162  , -14.531889106281    , 2.78385752227787    , -9.59360354717878    , -0.957086197532299   , -0.289803399726721   , -1.85588497539356   , -0.0291356396075024  , -9.62158929115   , 0.00140601514042788  , -0.00329456545002153 , 0.19276664459956     , -0.706099179697549  , -0.454643538997411   , -0.043324186726766   , -48.1428812907046  , -14.1650758180209   , -0.254800020994682
 26.17, -47.6344383547243    , -15.197377491856   , 3.03947549837119    , -9.52688767094486    ,  9.73361147945442, 1.90537753418897    , 0.607895099674238    ,   0.2, 0,  0, -47.8595910880865  , -15.3766492180812   , 2.89095984597698    , -9.6890253041941     , -0.953353440485152   , -0.30185628619448    , -11.7517035970136   , 0.286793629863497    , -9.85711149076788, 0.00279802015732466  , 0.00141668394546379  , 1.18229574051243     , -0.595396203420596  , -0.255787717654      , -0.198654703518124   , -46.5565445301214  , -15.1146439331278   , -0.830840578459042
 26.18, -47.8187826829212    , -14.6069854084803  , 2.92139708169605    , -9.56375653658424    ,  9.72124134571885, 1.91275130731685    , 0.584279416339211    ,   0.2, 0,  0, -47.8407875808906  , -14.6661299373176   , 2.95578548563486    , -9.50553936019519    , -0.956785503641772   , -0.290794601086334   , 12.0525335834453    , -0.120596190009626   , -9.86706998389299, -0.000900584444515333, -0.00376413758371002 , -1.23838099654079    , -0.620336238214802  , -0.14967383429154    , 0.284362911662823    , -50.176298580309   , -13.7483374427449   , -0.722458408704395
 26.19, -47.6156339385346    , -15.25619233726    , 3.05123846745201    , -9.52312678770692    ,  9.73484643574396, 1.90462535754138    , 0.610247693490401    ,   0.2, 0,  0, -47.7890609668366  , -15.3210983201687   , 3.21579295478892    , -9.68221847096335    , -0.951156843658357   , -0.30870804777633    , -13.6734863054005   , 0.0600232557698498   , -9.96694131072845, 0.00402491019498762  , 0.00143239105955382  , 1.36239370566096     , -0.637711908258255  , -0.120742662328243   , 0.20768865014866     , -46.0253295130234  , -16.9998891802201   , -0.405451010665391
 26.2 , -47.5862280922163    , -15.3476674434771  , 3.06953348869543    , -9.51724561844325    ,  9.73676814349452, 1.90344912368865    , 0.613906697739085    ,   0.2, 0,  0, -47.7401213193558  , -15.4247675737832   , 3.08786132395105    , -9.63382823849644    , -0.952869804833349   , -0.303379523100779   , -2.10917472463835   , 0.2497532643807      , -9.79970032269371, 0.000605010448400333 , 0.00188385853993414  , 0.192252773712325    , -0.549883727337659  , -0.351121843174262   , 0.0949302520856588   , -47.7297350918781  , -18.2620558011525   , -0.588538854532938
 26.21, -47.7989525198069    , -14.6717462494839  , 2.93434924989678    , -9.55979050396138    ,  9.72259592352733, 1.91195810079228    , 0.586869849979356    ,   0.2, 0,  0, -48.0219860529527  , -14.4843506400216   , 2.99610896539005    , -9.55457689270986    , -0.957562617447937   , -0.28822531753171    , 14.1221092409616    , 0.186330861831683    , -9.86965699827791, 0.00755731751350746  , 0.000506793417440147 , -1.41988575326887    , -0.953000805704723  , -0.40439311740193    , -0.112652862314467   , -45.6651475820312  , -14.0173409200531   , -0.778772676802057
 26.22, -47.569933238631     , -15.3980989629301  , 3.07961979258603    , -9.5139866477262     ,  9.73782811720564, 1.90279732954524    , 0.615923958517205    ,   0.2, 0,  0, -47.634264790425   , -15.1802909233128   , 3.08495595448841    , -9.36823465141759    , -0.952508494966849   , -0.304512014567552   , -15.3803255850458   , 0.0415691779789726   , -9.62322247999481, -0.000347388160658523, 0.00072279910841138  , 1.52340003365973     , -0.869329099306846  , -0.254595366763979   , -0.0142152696951135  , -45.982036075193   , -15.56122229739     , -0.683443593582728
 26.23, -47.7224581215128    , -14.9186792592527  , 2.98373585185055    , -9.54449162430256    ,  9.7277661248057 , 1.90889832486051    , 0.59674717037011     ,   0.2, 0,  0, -47.7939570819028  , -14.7269563865391   , 3.06823734774065    , -9.63332218211945    , -0.95434085682155    , -0.298719816887179   , 10.0151950249107    , 0.196952215341645    , -9.73553637953562, 0.000737454629564481 , 0.000724590323847964 , -1.00564672920802    , -0.856512420679228  , -0.190673464082985   , 0.0781532820528828   , -47.5849937049009  , -16.0051280136951   , -0.189694735936675
 26.24, -47.5575735115332    , -15.4362301646198  , 3.08724603292396    , -9.51151470230663    ,  9.73862980329939, 1.90230294046133    , 0.617449206584793    ,   0.2, 0,  0, -47.4184628883049  , -15.2685762442346   , 2.77821405937957    , -9.69040288561307    , -0.95171791789178    , -0.306973948021221   , -11.1933477765113   , 0.112075515610186    , -9.73069521581814, 0.00223456367110108  , 0.000529998883752378 , 1.08566128379429     , -0.902660453129909  , 0.0718426452320233   , 0.123372054801991    , -46.9385200397832  , -14.9252818691011   , -1.23793511806871
 26.25, -47.6006721940728    , -15.3028104174504  , 3.06056208349008    , -9.52013443881455    ,  9.73582563937743, 1.90402688776291    , 0.612112416698015    ,   0.2, 0,  0, -47.7843836725121  , -15.2153029209538   , 2.99657161659526    , -9.62432833756625    , -0.952617586333595   , -0.304170567622765   , 2.88183448803785    , 0.224081887840853    , -9.73148359135639, 0.00171967396478674  , 6.30703157001354e-05 , -0.280334031970885   , -0.908116458180006  , -0.311585370592398   , 0.0795929323929585   , -48.076271347164   , -15.2417359936025   , -0.552516292420354
 26.26, -47.4968791055163    , -15.6219869170337  , 3.12439738340675    , -9.49937582110325    ,  9.74253822654175, 1.89987516422065    , 0.624879476681349    ,   0.2, 0,  0, -47.4410774900189  , -15.7065894132805   , 3.21324249053072    , -9.77216152194421    , -0.950996094539346   , -0.309202891595328   , -6.70601232784004   , -0.0862585960290462  , -9.95075131167026, 0.00285632817174993  , 0.00535455021033747  , 0.672298561396989    , -0.777551594726767  , -0.0291341572955379  , 0.0760732499198637   , -53.4758806834444  , -19.377127876468    , -0.645530581129785
 26.27, -47.445911984104     , -15.7761033210567  , 3.15522066421134    , -9.4891823968208     ,  9.74578473461026, 1.89783647936416    , 0.631044132842269    ,   0.2, 0,  0, -47.5261901114478  , -15.682083919144    , 2.96754270330953    , -9.50079045739573    , -0.94960063248475    , -0.313462340297144   , -3.39986089876679   , 0.0185373082380005   , -9.58659995359879, -0.0023980523106618  , 0.000295692273574949 , 0.32686255359898     , -0.931151126635695  , -0.361065951274855   , 0.0272329815237367   , -47.4633213140891  , -14.9804484576018   , -0.399975490132173
 26.28, -47.0754128335526    , -16.8494957357956  , 3.36989914715912    , -9.41508256671051    ,  9.76849593292579, 1.8830165133421     , 0.673979829431825    ,   0.2, 0,  0, -47.3025116506439  , -16.708625336859    , 3.5326753970939     , -9.36426850032044    , -0.94175537057544    , -0.336298709471678   , -22.6623565863881   , 0.331017436068894    , -9.96402429046992, 0.00032644918607588  , 0.00258049925976021  , 2.27290173995608     , -0.747134829726257  , -0.27760554430982    , 0.147673588395187    , -48.8905650359012  , -17.481549213842    , -1.13278020294036
 26.29, -47.4475268460059    , -15.7712458670058  , 3.15424917340117    , -9.48950536920118    ,  9.74568235758385, 1.89790107384024    , 0.630849834680234    ,   0.2, 0,  0, -47.4960419828476  , -15.6862263447868   , 3.05934533533273    , -9.6238644680526     , -0.949340676186567   , -0.314248755825114   , 22.8815857931976    , 0.159634942148874    , -9.7956750371002 , 0.000199809657298812 , 0.000322206878905327 , -2.28389855400626    , -0.869195580099452  , -0.0806541139572635  , 0.12202187857015     , -50.5203282387933  , -8.73569900381094   , -0.255853209850768
 26.3 , -47.5391957062347    , -15.4927360916112  , 3.09854721832224    , -9.50783914124695    ,  9.73981819110281, 1.90156782824939    , 0.619709443664449    ,   0.2, 0,  0, -47.6712326024501  , -15.3440794379406   , 3.01931480911919    , -9.48144141405457    , -0.951088842270038   , -0.308917487542286   , 5.81542156698879    , 0.173546328500284    , -9.72870047837477, -0.00278306219368959 , 0.000907129584427345 , -0.587226643129515   , -1.08914859309247   , -0.0311532344094948  , 0.23915316335314     , -48.3739381675203  , -15.3168730134601   , 0.199277551885311
 26.31, -47.2616908791171    , -16.3196989937554  , 3.26393979875108    , -9.45233817582342    ,  9.75726406017433, 1.89046763516468    , 0.652787959750216    ,   0.2, 0,  0, -47.281518104182   , -16.1124546000279   , 3.43974299673816    , -9.38507497318045    , -0.945454568467379   , -0.325753985338877   , -17.5025673533179   , 0.0649359326311138   , -9.84367779992839, -0.0015592387012614  , 0.00416389055427382  , 1.74311157699835     , -1.05209165239798   , -0.416918505979775   , -0.0299143810606031  , -48.1313344079284  , -17.0366709578686   , -0.208317641374839
 26.32, -47.1487809389191    , -16.6430903372485  , 3.32861806744971    , -9.42975618778383    ,  9.7641147849397 , 1.88595123755677    , 0.665723613489941    ,   0.2, 0,  0, -47.04843101109    , -16.4265151632924   , 3.39166750169678    , -9.35117543664472    , -0.943033580276229   , -0.332697560062283   , -6.89739931360211   , 0.0870725490932403   , -9.85885667982192, 0.000865929482709081 , -0.00075216442232496 , 0.686097890726605    , -0.858180932627954  , -0.236991782298338   , -0.0786986485083394  , -48.8371145511837  , -18.1412687480322   , -0.428550472426485
 26.33, -47.2985174367373    , -16.2126570396915  , 3.24253140793831    , -9.45970348734746    ,  9.75500006540848, 1.89194069746949    , 0.648506281587662    ,   0.2, 0,  0, -47.2814042307761  , -15.9923139970705   , 3.13854180027222    , -9.3078154613865     , -0.946036809441134   , -0.32405918469076    , 9.08728790116756    , 0.119769132133631    , -9.66513761285123, 0.00363664901087896  , -0.00124107419255539 , -0.916671777704204   , -0.729896366773394  , -0.236369024242174   , 0.241488068992289    , -48.822328812082   , -15.0529024625753   , -1.02512354566295
 26.34, -47.1637590108413    , -16.6005974581424  , 3.32011949162848    , -9.43275180216827    ,  9.76321367727674, 1.88655036043365    , 0.664023898325696    ,   0.2, 0,  0, -47.1173505179104  , -16.3334064317672   , 3.15285266190904    , -9.20791453223727    , -0.943202254616154   , -0.332219064604973   , -8.23133685830722   , 0.165553930919649    , -9.84305832935519, 0.00339839045987174  , 0.00382833808367596  , 0.82014228573883     , -0.898065131587181  , -0.304878208423332   , 0.0631029227055547   , -45.8535857697225  , -16.7935776348323   , -0.141035550541166
 26.35, -47.2355087434534    , -16.3953259725795  , 3.27906519451591    , -9.44710174869067    ,  9.75886467824513, 1.88942034973813    , 0.655813038903182    ,   0.2, 0,  0, -47.2745190270639  , -15.9612522215453   , 3.17793315722235    , -9.42810317824562    , -0.945361461482969   , -0.326024089819733   , 4.08007611342177    , 0.0475095730688738   , -9.64961634310813, 0.00457024933134186  , 0.00235588037886231  , -0.433849868513018   , -0.87561832298902   , -0.347360048794977   , -0.117701106099176   , -50.2918531658801  , -17.5582179409744   , -0.530911630754879
 26.36, -47.2184282656786    , -16.4444529285399  , 3.28889058570798    , -9.44368565313572    ,  9.75990490913621, 1.88873713062714    , 0.657778117141597    ,   0.2, 0,  0, -47.2200208053213  , -16.4782451504108   , 3.25385106894842    , -9.55620822812354    , -0.944888624738839   , -0.327391946814741   , -1.08650618558474   , 0.0450572965304086   , -9.88727312407819, 0.000905382784390179 , 0.00178749316127585  , 0.10294484815397     , -0.940745941307006  , -0.307957794608422   , -0.13807471303645    , -49.4052052442776  , -15.6310681026488   , 0.288534933396366
 26.37, -47.1373212089158    , -16.6755194596     , 3.33510389192       , -9.42746424178316    ,  9.76480267255694, 1.88549284835663    , 0.667020778384       ,   0.2, 0,  0, -46.8411843382471  , -16.5531834092684   , 3.22881120400483    , -9.25440750179241    , -0.94259440091105    , -0.333939808006081   , -5.02056300396778   , -0.0661128062927429  , -9.65934562750377, -0.000980208869774649, 0.00201033476154419  , 0.488410712069247    , -0.969909399631244  , -0.302498191665144   , -0.2913472152225     , -48.3101831531046  , -15.6593167534307   , 0.806292037988048
 26.38, -47.1478253802576    , -16.6457971245819  , 3.32915942491638    , -9.42956507605152    ,  9.76417219500859, 1.8859130152103     , 0.665831884983277    ,   0.2, 0,  0, -46.9456049809246  , -16.5760981453783   , 3.35059998643072    , -9.42842593773702    , -0.942860237999891   , -0.333188492596592   , 0.647913085734732   , 0.0282018607973902   , -9.83586473672995, 0.0030227151387363   , 0.00061684354021187  , -0.05991310258339    , -0.712558135544281  , -0.136438360819843   , -0.168332498354011   , -47.9119507338258  , -17.0970555901424   , -0.378166397744419
 26.39, -46.978353121779     , -17.1182457619183  , 3.42364915238367    , -9.3956706243558     ,  9.77421073428367, 1.87913412487116    , 0.684729830476734    ,   0.2, 0,  0, -46.6529319454486  , -17.0118101667148   , 3.24901944305611    , -9.29014309127555    , -0.940362918497516   , -0.340172870045266   , -10.4198042024396   , 0.256045601327437    , -9.73122732594839, -0.00363239738444023 , -0.000205806999224272, 1.00453413333534     , -0.827357893749896  , -0.364281839140786   , -0.16184245976179    , -48.2192644314921  , -16.9882678845528   , 0.390806647825221
 26.4 , -46.9708948419882    , -17.1387000015429  , 3.42774000030857    , -9.39417896839764    ,  9.77464616596077, 1.87883579367953    , 0.685548000061715    ,   0.2, 0,  0, -46.8844855234936  , -17.0066654368138   , 3.42182255173832    , -9.26792963548142    , -0.938277539520149   , -0.345883302331892   , -0.681726759268142  , 0.046989283958602    , -9.61275542937837, -0.0107478335073159  , -0.0182438439071648  , 0.0466288375540356   , -0.892416293821796  , -0.243449219754803   , -0.00205199529373858 , -50.1291854301195  , -15.3847542787928   , 0.66389210296517
 26.41, -47.0119940758563    , -17.0256398708433  , 3.40512797416866    , -9.40239881517127    ,  9.77224019445974, 1.88047976303425    , 0.681025594833731    ,   0.2, 0,  0, -46.9709907671088  , -16.9400871055756   , 3.34892351799822    , -9.41098903375996    , -0.93889158772526    , -0.344212995830691   , 2.24224800129572    , 0.268705814122353    , -9.88795014014905, 0.00230900960067614  , 0.00244421768975181  , -0.239417045017327   , -0.89062951568561   , -0.300484536735334   , -0.24969609977282    , -48.9249978094578  , -15.0367074209769   , 0.502830492547824
 26.42, -46.953237294246     , -17.1870156685281  , 3.43740313370561    , -9.39064745884919    ,  9.77567498915294, 1.87812949176984    , 0.687480626741123    ,   0.2, 0,  0, -46.9340957292227  , -17.2059707167996   , 3.38439694059265    , -9.40097253250302    , -0.936636701306249   , -0.35030228341555    , -3.69331079063895   , 0.0370153290844039   , -9.82425375360119, 0.000156010625149499 , -0.00284525858309876 , 0.342021565800712    , -0.988239508686674  , -0.133818005008344   , -0.0255429016352103  , -47.1534469289293  , -17.1473102842943   , 0.866258742896225
 26.43, -47.3601520872399    , -16.031718381805   , 3.206343676361      , -9.47203041744798    ,  9.75117709941019, 1.8944060834896     , 0.641268735272201    ,   0.2, 0,  0, -47.3537458814043  , -15.9874022807553   , 2.83626209657907    , -9.35587880499472    , -0.946463190632769   , -0.322811754397573   , 24.4695049403238    , 0.284149271303307    , -9.59377483440118, -0.00134069349723878 , 0.000531860562166896 , -2.45214133724585    , -0.85866143068819   , -0.194025987609555   , -0.155407926695761   , -47.9208689766514  , -16.5438785064476   , 1.6253282119649
 26.44, -47.0914506850699    , -16.80462056625    , 3.36092411324999    , -9.41829013701398    ,  9.76754283404425, 1.8836580274028     , 0.672184822649998    ,   0.2, 0,  0, -47.1095820524165  , -16.7864854529334   , 3.23067345060892    , -9.64216122822995    , -0.941147008920271   , -0.337997496441063   , -16.6359257428527   , 0.159850756686243    , -9.97177896326091, -0.000993700070131615, -0.000448596454954762, 1.6365550671617      , -0.958408778743159  , -0.150778351716124   , -0.180653909454631   , -47.282230799005   , -17.9514247629703   , 0.629972238880976
 26.45, -46.8536363733134    , -17.4567109902561  , 3.49134219805121    , -9.37072727466267    ,  9.78142498524849, 1.87414545493253    , 0.698268439610243    ,   0.2, 0,  0, -46.8088662195874  , -17.523113444303    , 3.27238127535589    , -9.19754187640861    , -0.937814953278807   , -0.347135583607714   , -14.0972508820691   , 0.2861668538759      , -9.75648308924831, -0.00120738545249011 , 0.000610125823482682 , 1.38648162659045     , -0.92751778434516   , -0.335258615880381   , -0.381924519172829   , -46.3084352091348  , -17.8569706119904   , 0.716226818311726
 26.46, -46.7396747689361    , -17.7595833986634  , 3.55191667973269    , -9.34793495378721    ,  9.78789705782484, 1.86958699075744    , 0.710383335946537    ,   0.2, 0,  0, -46.955463711192   , -17.6972629812084   , 3.38938730336385    , -9.13819614607298    , -0.936427878385592   , -0.35086012680591    , -6.59669572974429   , 0.0580306681268957   , -9.92445275643589, 0.00110631340486034  , -0.00128311235832447 , 0.64606351357884     , -0.820316737326172  , -0.264406480985727   , -0.148956511029593   , -47.8487226408133  , -18.9177017414418   , 0.493046829551511
 26.47, -47.0135921269946    , -17.0212266102238  , 3.40424532204476    , -9.40271842539892    ,  9.77214632084949, 1.88054368507978    , 0.680849064408953    ,   0.2, 0,  0, -47.029761889393   , -17.0783547866645   , 3.37712061119203    , -9.22610801912049    , -0.940206126785958   , -0.340605988136067   , 15.6136809451914    , 0.314301847733353    , -9.74377603625723, -0.00177384850388171 , -0.000859823591969463, -1.57579534635596    , -0.859919764061558  , -0.24425905447121    , -0.163767657816955   , -47.9497898075404  , -15.4285096683024   , -0.537079055134872
 26.48, -46.5897379731222    , -18.1492786522168  , 3.62985573044336    , -9.31794759462445    ,  9.79624797266282, 1.86358951892489    , 0.725971146088672    ,   0.2, 0,  0, -46.6819668845939  , -18.1602597180839   , 3.4358753137391     , -9.17585911214658    , -0.93236337817793    , -0.361522518016014   , -24.1360667801995   , 0.611596594947845    , -9.66145966968634, -0.000485010151334026, 8.42927606027393e-06 , 2.4113201696091      , -0.999867235942362  , -0.482269235986877   , -0.176779578538752   , -48.8679500659015  , -20.2851102805623   , -0.682230900027268
 26.49, -46.8539172431741    , -17.4559571198429  , 3.49119142396858    , -9.37078344863482    ,  9.78140889539481, 1.87415668972696    , 0.698238284793717    ,   0.2, 0,  0, -46.8633478123584  , -17.5756396884232   , 3.53240611818503    , -9.24957972167893    , -0.938621056591805   , -0.34495001394765    , 14.6059620958953    , 0.213547595739464    , -9.84601850735591, 0.000505668017232719 , -0.00132837102203554 , -1.48250806596945    , -0.697315719682014  , -0.121588388685177   , -0.134835083470153   , -47.4321084592203  , -17.2899281048065   , -1.04098230039936
 26.5 , -46.8783070477248    , -17.3903515875681  , 3.47807031751362    , -9.37566140954497    ,  9.7800090455127 , 1.87513228190899    , 0.695614063502724    ,   0.2, 0,  0, -46.974082003628   , -17.4394275564659   , 3.34267258065277    , -9.54982307604416    , -0.939271639171998   , -0.343174573427502   , 1.31148616827522    , 0.165425502738785    , -9.73491324622125, 0.00188689130983505  , 0.00182483908021813  , -0.140559385066509   , -0.90528394955386   , -0.163533592629746   , -0.382570112441286   , -46.2295272268319  , -17.3820090871486   , -0.206992679101171
 26.51, -46.6509321106765    , -17.9914016464824  , 3.59828032929649    , -9.3301864221353     ,  9.79286153507684, 1.86603728442706    , 0.719656065859298    ,   0.2, 0,  0, -46.5520489304617  , -18.1290032229029   , 3.61540957303552    , -9.40215708680407    , -0.932951892038768   , -0.360001065472428   , -13.043768793446    , 0.25821005230279     , -9.81199575676725, -0.00184614403095571 , 0.00309748070917039  , 1.28816905005491     , -0.940965359887252  , -0.193112522642307   , -0.294594991425358   , -46.5867399194596  , -17.4466899057469   , -0.691822216220841
 26.52, -46.8733089961511    , -17.403818654288   , 3.4807637308576     , -9.37466179923022    ,  9.78029633798179, 1.87493235984604    , 0.696152746171519    ,   0.2, 0,  0, -47.003253968948   , -17.4624713414232   , 3.31942460592986    , -9.47293221218143    , -0.938110181774038   , -0.34633695565429    , 12.2977371998768    , 0.0337953261664434   , -9.89179284897619, -0.00233017448545008 , 2.69152774845804e-05 , -1.26291560805363    , -0.731175763474471  , -0.240632188153458   , -0.227724303172401   , -50.4763596736764  , -13.8652920880444   , -0.197519897649335
 26.53, -46.7174303932667    , -17.818016091874   , 3.56360321837481    , -9.34348607865334    ,  9.78914752851929, 1.86869721573067    , 0.712720643674962    ,   0.2, 0,  0, -46.8619850490547  , -17.7829143893382   , 3.57408078322815    , -9.37826763316287    , -0.934697570406479   , -0.355444020734946   , -9.56540101313325   , 1.84538482984071     , -9.50573004763674, 9.48526429542196e-05 , -0.00357401363384754 , 0.885194333611015    , -1.14814097513235   , -0.305179404583892   , -0.277372562884825   , -45.4687781738489  , -16.6388888114041   , -0.53148777364365
 26.54, -46.6440080675304    , -18.0093451129173  , 3.60186902258346    , -9.32880161350608    ,  9.79324619615662, 1.86576032270122    , 0.720373804516693    ,   0.2, 0,  0, -46.816780942568   , -17.964108586875    , 3.66088419459148    , -9.33662298191377    , -0.932283006817077   , -0.36172972672993    , -4.06626113990455   , 0.000726757477409409 , -9.77411502038857, -0.00206861973104308 , 0.000134207580336874 , 0.40976554000068     , -0.752130914524099  , -0.165100109510892   , -0.245756830780571   , -20.8185424536138  , -29.4966707646881   , -0.346310952257038
 26.55, -46.7391165373681    , -17.7610524830689  , 3.55221049661377    , -9.34782330747361    ,  9.78792848921981, 1.86956466149472    , 0.710442099322755    ,   0.2, 0,  0, -46.6155143200715  , -17.6614307677094   , 3.75333505530326    , -9.24450375046402    , -0.934760344715555   , -0.355278901635401   , 5.22994280249219    , 0.0569391707656286   , -9.75193348440182, 0.000627244292823437 , 0.000960653603444015 , -0.530671339678141   , -0.788901989214612  , -0.328856211827245   , 0.0585786889940382   , -45.3038979358369  , -18.696915671712    , 0.571768204859575
 26.56, -46.8497025003277    , -17.4672658315716  , 3.49345316631433    , -9.36994050006554    ,  9.7816502673227 , 1.87398810001311    , 0.698690633262865    ,   0.2, 0,  0, -46.6858435587718  , -17.2364118260761   , 3.50553240033947    , -9.26261912627447    , -0.93783851983392    , -0.347071910006734   , 6.37941640990749    , 0.0145766642715456   , -9.77559374747038, -0.000127673137994585, -0.00314851826438462 , -0.630774946925329   , -0.831018152625807  , -0.217151181634686   , -0.159024817392072   , -46.8881153209158  , -17.3403503151421   , 0.147984068329669
 26.57, -46.4790543077603    , -18.4308846954309  , 3.68617693908618    , -9.29581086155206    ,  9.80229952177859, 1.85916217231041    , 0.737235387817236    ,   0.2, 0,  0, -46.2522923623982  , -18.171447142795    , 3.73650007960208    , -9.16625110099496    , -0.930293577862567   , -0.366815837972769   , -20.4812325812591   , 0.304186634473002    , -9.83050498467831, 0.00440220532533508  , -0.000542906069348653, 2.06660344953834     , -1.08780925747312   , -0.0571398204620149  , -0.0865020453466677  , -45.4178518807514  , -20.3266325490044   , -0.0870270645743435
 26.58, -46.5541243112135    , -18.2404361136481  , 3.64808722272962    , -9.3108248622427     ,  9.79820531971913, 1.86216497244854    , 0.729617444545924    ,   0.2, 0,  0, -46.3289229898278  , -18.2400950896051   , 3.70610460959709    , -9.11049033954334    , -0.931521135796383   , -0.363687191917199   , 4.12173911247974    , 0.0354367205345955   , -9.72999903599698, 0.000175343179982828 , -0.00241429457516284 , -0.408320945190274   , -1.96079645913277   , -0.5625037107105     , -0.559989585981228   , -45.3874494077283  , -19.313442244627    , -0.621134294388088
 26.59, -46.2444038803298    , -19.0119728001315  , 3.8023945600263     , -9.24888077606595    ,  9.8148331461499 , 1.84977615521319    , 0.760478912005261    ,   0.2, 0,  0, -46.3914104929957  , -18.9842668460799   , 3.78005429773102    , -9.22754169992792    , -0.925249734253648   , -0.379358576103867   , -16.6869554613386   , 0.405817557377987    , -9.72533778005735, 0.00322931305420986  , -0.00177188794481254 , 1.66552042370493     , -0.758322932194316  , -0.212953700114025   , -0.171980648421022   , -63.9728681327236  , -28.6079445321652   , -0.578051421655331
 26.6 , -46.5500512032951    , -18.2508282817686  , 3.65016565635372    , -9.31001024065902    ,  9.79842855714151, 1.8620020481318     , 0.730033131270745    ,   0.2, 0,  0, -46.5398956529443  , -18.359077391599    , 3.62915939732783    , -9.07170991576971    , -0.931766848072602   , -0.363057214269113   , 16.3311424694242    , 0.385022814520572    , -9.85653194467089, 0.00340667282010857  , -0.00178492652739913 , -1.64075011879107    , -0.729787594027334  , -0.410078125045414   , -0.164037087798007   , -46.5733300875401  , -20.1016906458754   , -1.28717684658106
 26.61, -46.2562227704255    , -18.9831992828599  , 3.79663985657197    , -9.2512445540851     ,  9.81421102028145, 1.85024891081702    , 0.759327971314394    ,   0.2, 0,  0, -46.4512348589365  , -18.9393146170467   , 3.63902071949301    , -9.08284628679322    , -0.925132923021533   , -0.379643352031395   , -15.8557945732282   , 0.426500542714422    , -9.84009609416163, 0.0016840688435427   , 0.00196423996614714  , 1.57816734000331     , -0.739115687540034  , -0.101075162473676   , 0.032400681817455    , -44.2845127871241  , -20.5944639260545   , -0.681292545073726
 26.62, -46.4530184098049    , -18.4964072354153  , 3.69928144708306    , -9.29060368196099    ,  9.8037096383769 , 1.8581207363922     , 0.739856289416612    ,   0.2, 0,  0, -46.4323409262248  , -18.5476276189165   , 3.65595400441299    , -9.06459542504107    , -0.928793750726247   , -0.370597043447286   , 10.429345015029     , 0.229366057261961    , -9.7554085168719 , -0.00200051425722656 , 0.00138123862105457  , -1.05151999836542    , -0.95362912317737   , -0.296703071070322   , -0.156285142161507   , -46.2753564092443  , -21.1623806498519   , -0.0452839486851163
 26.63, -46.3623112200097    , -18.7226092823346  , 3.74452185646691    , -9.27246224400194    ,  9.8085838676659 , 1.85449244880039    , 0.748904371293383    ,   0.2, 0,  0, -46.4881821978286  , -18.6400098217313   , 3.43446951898764    , -9.19800384937935    , -0.92737305616963    , -0.374137962108365   , -4.95464024873585   , 0.0374256250432044   , -9.72408294272289, 0.000827856811443861 , 0.00934953164497618  , 0.49083904786866     , -0.953558314155697  , -0.181099955895356   , -0.35053134169394    , -48.0806056672537  , -18.8833661898375   , 0.108027212626043
 26.64, -46.4268801466884    , -18.5619180001698  , 3.71238360003397    , -9.28537602933768    ,  9.80512029353284, 1.85707520586754    , 0.742476720006794    ,   0.2, 0,  0, -46.291835978041   , -18.518025208082    , 3.6566748675556     , -9.40482719133312    , -0.929984452034219   , -0.36759885605727    , 3.29299576972044    , 0.00439527251714403  , -9.70200376502249, -0.00771871569424534 , 0.0359936046478399   , -0.354253825117669   , -0.831233963697771  , -0.217508929471318   , -0.154384505950493   , -47.241508030392   , -18.9406088762987   , 0.476462243975995
