time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
1.460,-0.0796000,-0.1202000,9.6134000,35.6216000,28.8773000,34.7366000,-40.4150000,-11.9830000,4.8270000,0.000000,0,0,0
1.470,-0.0604000,-0.1274000,9.6110000,35.9268000,28.4424000,34.6603000,-40.4330000,-12.2540000,5.3620000,0.000000,0,0,0
1.480,-0.0401000,-0.1250000,9.6122000,36.2015000,28.0151000,34.5154000,-40.3400000,-11.8800000,4.7810000,0.000000,0,0,0
1.490,-0.0209000,-0.1154000,9.6134000,36.3617000,27.7786000,34.3552000,-40.3210000,-12.1560000,4.6170000,0.000000,0,0,0
1.500,-0.0090000,-0.0975000,9.6146000,36.2930000,27.7634000,34.2026000,-40.2040000,-12.2110000,4.7110000,0.000000,0,0,0
1.510,-0.0114000,-0.0819000,9.6146000,36.0641000,27.9388000,34.1187000,-40.4980000,-12.1400000,5.4370000,0.000000,0,0,0
1.520,-0.0233000,-0.0700000,9.6134000,35.7590000,28.1754000,34.1187000,-40.5850000,-12.2200000,4.7280000,0.000000,0,0,0
1.530,-0.0413000,-0.0652000,9.6122000,35.4767000,28.3508000,34.1492000,-40.2730000,-11.8780000,4.9920000,0.000000,0,0,0
1.540,-0.0616000,-0.0712000,9.6134000,35.3165000,28.4042000,34.1263000,-40.3010000,-12.1300000,4.9810000,0.000000,0,0,0
1.550,-0.0807000,-0.0784000,9.6134000,35.3699000,28.3127000,34.0042000,-40.0270000,-11.8820000,5.1070000,0.000000,0,0,0
1.560,-0.0963000,-0.0784000,9.6134000,35.5453000,28.0991000,33.8440000,-39.9450000,-12.0230000,3.9560000,0.000000,0,0,0
1.570,-0.1059000,-0.0748000,9.6122000,35.6827000,27.8625000,33.7296000,-40.3410000,-11.9820000,4.9020000,0.000000,0,0,0
1.580,-0.1071000,-0.0712000,9.6110000,35.7513000,27.6108000,33.6990000,-40.4490000,-11.9610000,4.8100000,0.000000,0,0,0
1.590,-0.1035000,-0.0736000,9.6122000,35.7895000,27.4200000,33.7372000,-40.5020000,-12.3670000,4.7240000,0.000000,0,0,0
1.600,-0.0951000,-0.0796000,9.6146000,35.7971000,27.3590000,33.7830000,-40.4640000,-11.9270000,4.8780000,0.000000,0,0,0
1.610,-0.0843000,-0.0915000,9.6158000,35.7971000,27.4048000,33.8058000,-40.0740000,-11.9440000,5.4050000,0.000000,0,0,0
1.620,-0.0712000,-0.1035000,9.6170000,35.7895000,27.5192000,33.7982000,-40.4160000,-12.0150000,5.5000000,0.000000,0,0,0
1.630,-0.0484000,-0.1071000,9.6158000,35.8200000,27.7328000,33.7448000,-40.5750000,-12.2320000,4.9790000,0.000000,0,0,0
1.640,-0.0353000,-0.0939000,9.6122000,35.7971000,27.8320000,33.6838000,-40.3300000,-11.8930000,4.7980000,0.000000,0,0,0
1.650,-0.0245000,-0.0724000,9.6110000,35.6827000,27.8931000,33.5922000,-40.2100000,-11.8150000,5.5330000,0.000000,0,0,0
1.660,-0.0233000,-0.0544000,9.6098000,35.4843000,27.9160000,33.5236000,-40.2720000,-11.8330000,5.0610000,0.000000,0,0,0
1.670,-0.0329000,-0.0473000,9.6098000,35.2707000,27.8778000,33.5693000,-40.3640000,-11.8190000,5.0840000,0.000000,0,0,0
1.680,-0.0580000,-0.0532000,9.6110000,35.1028000,27.7863000,33.7524000,-40.3960000,-12.0520000,5.2870000,0.000000,0,0,0
1.690,-0.0831000,-0.0724000,9.6122000,35.0418000,27.6489000,33.9966000,-40.3030000,-11.9790000,4.9450000,0.000000,0,0,0
1.700,-0.1023000,-0.0915000,9.6134000,35.1334000,27.4963000,34.1721000,-40.3230000,-12.1370000,5.4350000,0.000000,0,0,0
1.710,-0.1119000,-0.1071000,9.6146000,35.3317000,27.3514000,34.1797000,-39.9880000,-11.9810000,5.1360000,0.000000,0,0,0
1.720,-0.1107000,-0.1130000,9.6134000,35.5377000,27.2064000,34.0576000,-40.0220000,-12.2230000,4.4110000,0.000000,0,0,0
1.730,-0.1023000,-0.1095000,9.6146000,35.6903000,27.1072000,33.9279000,-40.4500000,-12.3580000,5.4130000,0.000000,0,0,0
1.740,-0.0927000,-0.1011000,9.6170000,35.7742000,27.1454000,33.9584000,-39.8520000,-12.1090000,5.3430000,0.000000,0,0,0
1.750,-0.0784000,-0.0951000,9.6194000,35.7666000,27.3285000,34.1949000,-40.3930000,-12.0420000,4.7830000,0.000000,0,0,0
1.760,-0.0604000,-0.0915000,9.6194000,35.6750000,27.6108000,34.5001000,-40.4120000,-12.0170000,5.2660000,0.000000,0,0,0
1.770,-0.0413000,-0.0939000,9.6170000,35.5530000,27.9007000,34.6985000,-40.1090000,-12.2820000,5.3670000,0.000000,0,0,0
1.780,-0.0269000,-0.0927000,9.6134000,35.4767000,28.0914000,34.6909000,-40.1740000,-12.1030000,4.7470000,0.000000,0,0,0
1.790,-0.0221000,-0.0855000,9.6110000,35.5072000,28.1448000,34.4696000,-40.4220000,-12.4800000,4.9480000,0.000000,0,0,0
1.800,-0.0245000,-0.0748000,9.6086000,35.6445000,28.0685000,34.1110000,-40.3080000,-12.1430000,5.0950000,0.000000,0,0,0
1.810,-0.0341000,-0.0604000,9.6074000,35.7895000,27.9160000,33.7677000,-40.4840000,-12.1400000,5.5480000,0.000000,0,0,0
1.820,-0.0508000,-0.0496000,9.6074000,35.8887000,27.7557000,33.5388000,-40.4650000,-12.0420000,5.1950000,0.000000,0,0,0
1.830,-0.0652000,-0.0473000,9.6110000,35.9116000,27.6871000,33.4473000,-40.1910000,-12.1900000,4.9970000,0.000000,0,0,0
1.840,-0.0784000,-0.0580000,9.6146000,35.8810000,27.7557000,33.5007000,-40.2690000,-11.9520000,5.6260000,0.000000,0,0,0
1.850,-0.0843000,-0.0760000,9.6182000,35.7742000,27.9388000,33.6380000,-40.4540000,-12.2760000,5.2260000,0.000000,0,0,0
1.860,-0.0843000,-0.0927000,9.6182000,35.6064000,28.1372000,33.7372000,-40.4200000,-11.9310000,5.2680000,0.000000,0,0,0
1.870,-0.0796000,-0.1047000,9.6158000,35.4767000,28.2364000,33.6761000,-40.1660000,-11.9990000,4.0670000,0.000000,0,0,0
1.880,-0.0772000,-0.1095000,9.6122000,35.4691000,28.1601000,33.4854000,-40.1670000,-11.9810000,4.7620000,0.000000,0,0,0
1.890,-0.0760000,-0.1107000,9.6110000,35.6140000,27.9236000,33.2794000,-40.0850000,-12.2650000,5.2050000,0.000000,0,0,0
