time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
1.593,0.0167000,0.0126000,9.6648000,57.4036000,57.7927000,59.0897000,-40.7880000,-13.1260000,3.8670000,101219.040000,0,0,0
1.603,0.0167000,0.0114000,9.6636000,57.4036000,57.8003000,59.0897000,-40.9210000,-13.3100000,3.2760000,101219.040000,0,0,0
1.613,0.0167000,0.0114000,9.6636000,57.4036000,57.7850000,59.0820000,-40.8300000,-13.3840000,3.8240000,101219.460000,0,0,0
1.623,0.0179000,0.0114000,9.6624000,57.3959000,57.7621000,59.0820000,-40.9530000,-13.0480000,3.2920000,101219.460000,0,0,0
1.633,0.0191000,0.0114000,9.6624000,57.3959000,57.7316000,59.0820000,-40.5530000,-13.1330000,4.1270000,101222.340000,0,0,0
1.643,0.0203000,0.0126000,9.6612000,57.4036000,57.7087000,59.0820000,-40.8820000,-13.5730000,4.4890000,101222.340000,0,0,0
1.653,0.0215000,0.0126000,9.6612000,57.4036000,57.7087000,59.0744000,-40.7240000,-13.3120000,4.9500000,101219.480000,0,0,0
1.663,0.0215000,0.0126000,9.6624000,57.4036000,57.7316000,59.0668000,-40.7520000,-13.1320000,4.8200000,101219.480000,0,0,0
1.673,0.0215000,0.0126000,9.6636000,57.3959000,57.7698000,59.0668000,-40.7860000,-13.4120000,4.4580000,101224.450000,0,0,0
1.683,0.0203000,0.0114000,9.6636000,57.3883000,57.8003000,59.0820000,-40.5340000,-13.4460000,4.6900000,101224.450000,0,0,0
1.693,0.0191000,0.0102000,9.6600000,57.3807000,57.7850000,59.0897000,-40.5880000,-13.4200000,4.7460000,101221.500000,0,0,0
1.703,0.0191000,0.0114000,9.6576000,57.3883000,57.7621000,59.0973000,-40.5930000,-13.2810000,4.6430000,101221.500000,0,0,0
1.713,0.0191000,0.0114000,9.6552000,57.3883000,57.7011000,59.0973000,-40.8720000,-13.2760000,4.5030000,101219.380000,0,0,0
1.723,0.0215000,0.0126000,9.6552000,57.3959000,57.6248000,59.1049000,-40.7730000,-13.4330000,4.8080000,101219.380000,0,0,0
1.733,0.0239000,0.0126000,9.6576000,57.3959000,57.5867000,59.0973000,-40.4670000,-13.3200000,4.3330000,101219.310000,0,0,0
1.743,0.0263000,0.0114000,9.6624000,57.4036000,57.6172000,59.0820000,-40.2990000,-13.3600000,4.1400000,101219.310000,0,0,0
1.753,0.0275000,0.0114000,9.6648000,57.3883000,57.7011000,59.0744000,-40.4980000,-13.3230000,3.6070000,101220.550000,0,0,0
1.763,0.0263000,0.0114000,9.6660000,57.3883000,57.8003000,59.0668000,-40.7680000,-13.3140000,4.2740000,101220.550000,0,0,0
1.773,0.0239000,0.0126000,9.6648000,57.3807000,57.8842000,59.0668000,-40.7340000,-13.3450000,3.9710000,101223.150000,0,0,0
1.783,0.0227000,0.0126000,9.6636000,57.3730000,57.9529000,59.0744000,-40.2800000,-13.3630000,3.8150000,101223.150000,0,0,0
1.793,0.0215000,0.0126000,9.6624000,57.3730000,57.9681000,59.0820000,-40.6030000,-13.2140000,3.1590000,101219.340000,0,0,0
1.803,0.0215000,0.0138000,9.6612000,57.3807000,57.9376000,59.0897000,-40.6930000,-13.2900000,3.9290000,101219.340000,0,0,0
1.813,0.0203000,0.0138000,9.6588000,57.3959000,57.8690000,59.0820000,-40.7600000,-13.1910000,4.3390000,101219.400000,0,0,0
1.823,0.0203000,0.0138000,9.6588000,57.4036000,57.7927000,59.0744000,-40.6450000,-13.3200000,4.3150000,101219.400000,0,0,0
1.833,0.0215000,0.0126000,9.6612000,57.4112000,57.7393000,59.0744000,-40.8280000,-13.3380000,3.7630000,101219.310000,0,0,0
1.843,0.0227000,0.0114000,9.6612000,57.4188000,57.7393000,59.0744000,-40.7510000,-13.2680000,4.7210000,101219.310000,0,0,0
1.853,0.0239000,0.0102000,9.6624000,57.4112000,57.7850000,59.0820000,-40.6550000,-13.0710000,4.4530000,101219.310000,0,0,0
1.863,0.0239000,0.0090000,9.6624000,57.4036000,57.8613000,59.0820000,-40.9160000,-12.8230000,4.0520000,101219.310000,0,0,0
1.873,0.0227000,0.0090000,9.6612000,57.3883000,57.9300000,59.0973000,-40.4370000,-13.3980000,3.4360000,101221.500000,0,0,0
1.883,0.0191000,0.0090000,9.6600000,57.3883000,57.9453000,59.1049000,-40.8220000,-13.5260000,4.1740000,101221.500000,0,0,0
1.893,0.0191000,0.0102000,9.6600000,57.3883000,57.9147000,59.1049000,-40.7880000,-13.2480000,4.6860000,101220.550000,0,0,0
1.903,0.0191000,0.0114000,9.6612000,57.3883000,57.8690000,59.1049000,-40.6680000,-13.0560000,4.2230000,101220.550000,0,0,0
1.913,0.0191000,0.0114000,9.6624000,57.3959000,57.8079000,59.0973000,-40.8170000,-13.2120000,5.1750000,101224.590000,0,0,0
1.923,0.0203000,0.0126000,9.6624000,57.4036000,57.7393000,59.0820000,-40.7580000,-13.1960000,4.1040000,101224.590000,0,0,0
1.933,0.0203000,0.0126000,9.6636000,57.4112000,57.6782000,59.0744000,-40.6700000,-13.3810000,4.1030000,101219.300000,0,0,0
1.943,0.0215000,0.0126000,9.6660000,57.4112000,57.6782000,59.0668000,-40.7430000,-13.4110000,4.3070000,101219.300000,0,0,0
1.953,0.0227000,0.0114000,9.6672000,57.4112000,57.7316000,59.0668000,-40.8170000,-13.6150000,4.3180000,101223.760000,0,0,0
1.963,0.0239000,0.0090000,9.6660000,57.4036000,57.8156000,59.0744000,-41.0360000,-13.3900000,4.0450000,101223.760000,0,0,0
1.973,0.0227000,0.0078000,9.6648000,57.3959000,57.8766000,59.0820000,-40.9430000,-13.7120000,3.7250000,101219.170000,0,0,0
1.983,0.0215000,0.0078000,9.6624000,57.3959000,57.8918000,59.0820000,-40.8500000,-13.3170000,3.8870000,101219.170000,0,0,0
1.993,0.0203000,0.0090000,9.6600000,57.3959000,57.8537000,59.0897000,-40.5300000,-13.4050000,3.9930000,101221.780000,0,0,0
2.003,0.0191000,0.0090000,9.6588000,57.4112000,57.7621000,59.0820000,-40.6840000,-13.4390000,4.1370000,101221.780000,0,0,0
