time  , accel_x   , accel_y    , accel_z    , gyro_x      , gyro_y     , gyro_z     , mag_x      , mag_y      , mag_z      , baro    , gps_lat, gps_lon, gps_alt
 1.420, 0.0640000 , 0.4905000  , 9.5942000  , 61.5997000  , 60.8368000 , 63.2019000 , -40.3840000, -10.9880000, 7.6280000  , 0.000000,       0,       0,       0
 1.430, 0.0903000 , 0.4773000  , 9.5954000  , 61.2869000  , 61.1801000 , 63.1104000 , -40.2640000, -11.2910000, 7.3930000  , 0.000000,       0,       0,       0
 1.440, 0.1035000 , 0.4522000  , 9.6182000  , 60.6918000  , 61.6074000 , 62.7060000 , -40.0400000, -11.1170000, 7.6980000  , 0.000000,       0,       0,       0
 1.450, 0.1071000 , 0.4139000  , 9.6529000  , 60.1044000  , 61.9125000 , 62.2406000 , -39.8580000, -11.3370000, 6.7450000  , 0.000000,       0,       0,       0
 1.460, 0.1047000 , 0.3756000  , 9.6887000  , 59.7763000  , 61.9965000 , 61.8744000 , -39.7750000, -11.2170000, 7.6660000  , 0.000000,       0,       0,       0
 1.470, 0.1047000 , 0.3505000  , 9.7163000  , 59.7229000  , 61.8896000 , 61.6455000 , -39.9750000, -11.4120000, 7.6610000  , 0.000000,       0,       0,       0
 1.480, 0.1023000 , 0.3493000  , 9.7318000  , 59.8602000  , 61.6837000 , 61.5540000 , -40.2450000, -11.1010000, 6.7830000  , 0.000000,       0,       0,       0
 1.490, 0.0927000 , 0.3457000  , 9.7318000  , 59.9899000  , 61.5158000 , 61.6760000 , -40.2670000, -11.3660000, 7.0570000  , 0.000000,       0,       0,       0
 1.500, 0.0843000 , 0.3350000  , 9.7222000  , 59.9289000  , 61.4548000 , 61.9736000 , -40.0790000, -11.3230000, 6.4290000  , 0.000000,       0,       0,       0
 1.510, 0.0796000 , 0.3218000  , 9.7067000  , 59.6008000  , 61.4777000 , 62.2025000 , -40.1880000, -11.1800000, 6.8070000  , 0.000000,       0,       0,       0
 1.520, 0.0640000 , 0.3003000  , 9.6995000  , 59.1965000  , 61.4853000 , 62.2635000 , -40.1250000, -11.2100000, 6.3480000  , 0.000000,       0,       0,       0
 1.530, 0.0401000 , 0.2740000  , 9.7019000  , 58.9523000  , 61.3480000 , 62.2635000 , -40.0220000, -11.1210000, 6.7400000  , 0.000000,       0,       0,       0
 1.540, 0.0161000 , 0.2620000  , 9.6983000  , 59.0134000  , 61.0275000 , 62.2864000 , -40.0310000, -11.4380000, 6.9930000  , 0.000000,       0,       0,       0
 1.550, 0.0030000 , 0.2644000  , 9.6852000  , 59.3643000  , 60.6995000 , 62.3474000 , -40.0770000, -11.2840000, 6.7380000  , 0.000000,       0,       0,       0
