time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
1.280,-0.1053000,-0.1232000,9.6170000,56.7703000,53.0624000,59.0363000,-40.5980000,-11.1000000,5.4460000,0.000000,0,0,0
1.290,-0.0873000,-0.1723000,9.6241000,56.8085000,53.1693000,59.1202000,-40.7170000,-10.6140000,5.6270000,0.000000,0,0,0
1.300,-0.0706000,-0.2213000,9.6301000,57.0221000,53.1387000,59.2575000,-40.7480000,-10.7680000,5.2190000,0.000000,0,0,0
1.310,-0.0658000,-0.2536000,9.6349000,57.3196000,53.0930000,59.4101000,-40.6540000,-10.6380000,5.8800000,0.000000,0,0,0
1.320,-0.0718000,-0.2596000,9.6373000,57.6324000,53.0930000,59.5932000,-40.8500000,-10.7280000,6.1370000,0.000000,0,0,0
1.330,-0.0885000,-0.2428000,9.6361000,57.8461000,53.2227000,59.8679000,-40.6730000,-11.0320000,5.4600000,0.000000,0,0,0
1.340,-0.1065000,-0.2058000,9.6289000,57.9147000,53.4210000,60.1959000,-40.9020000,-10.7430000,6.0330000,0.000000,0,0,0
1.350,-0.1232000,-0.1627000,9.6194000,57.9071000,53.6118000,60.4706000,-40.8180000,-10.8750000,6.1680000,0.000000,0,0,0
1.360,-0.1388000,-0.1244000,9.6098000,57.8995000,53.6728000,60.6079000,-40.5880000,-10.7650000,5.9670000,0.000000,0,0,0
1.370,-0.1483000,-0.0933000,9.6026000,57.8461000,53.6041000,60.6232000,-40.7520000,-10.9240000,5.8500000,0.000000,0,0,0
1.380,-0.1591000,-0.0778000,9.5978000,57.7927000,53.3829000,60.5469000,-40.6200000,-10.6110000,6.1100000,0.000000,0,0,0
1.390,-0.1699000,-0.0802000,9.5918000,57.7698000,52.9861000,60.4019000,-40.6480000,-10.8270000,5.2460000,0.000000,0,0,0
1.400,-0.1830000,-0.0873000,9.5883000,57.7774000,52.5055000,60.2493000,-40.7800000,-10.8590000,5.8480000,0.000000,0,0,0
1.410,-0.1890000,-0.0897000,9.5895000,57.7927000,52.0554000,60.1425000,-40.6080000,-10.4620000,6.1670000,0.000000,0,0,0
1.420,-0.1866000,-0.0933000,9.5942000,57.7469000,51.7654000,60.1883000,-40.5100000,-10.6020000,6.0930000,0.000000,0,0,0
1.430,-0.1759000,-0.1017000,9.6026000,57.6324000,51.7197000,60.4095000,-40.6540000,-10.7450000,5.9830000,0.000000,0,0,0
1.440,-0.1531000,-0.1160000,9.6122000,57.5027000,51.8417000,60.6918000,-40.7880000,-10.6080000,5.6850000,0.000000,0,0,0
1.450,-0.1244000,-0.1292000,9.6218000,57.3730000,52.1164000,60.9055000,-40.8510000,-10.8430000,5.7200000,0.000000,0,0,0
1.460,-0.1005000,-0.1400000,9.6277000,57.2815000,52.4826000,60.9741000,-40.8020000,-10.6080000,6.0960000,0.000000,0,0,0
1.470,-0.0861000,-0.1424000,9.6289000,57.2205000,52.8717000,60.9055000,-40.6880000,-10.6650000,6.6120000,0.000000,0,0,0
1.480,-0.0897000,-0.1280000,9.6229000,57.1671000,53.3829000,60.6918000,-40.5470000,-10.5450000,5.7740000,0.000000,0,0,0
1.490,-0.1125000,-0.1125000,9.6134000,57.1976000,53.5202000,60.5392000,-40.5550000,-10.7610000,5.7390000,0.000000,0,0,0
1.500,-0.1364000,-0.0981000,9.6038000,57.2815000,53.4439000,60.3561000,-40.4000000,-10.5710000,5.5850000,0.000000,0,0,0
1.510,-0.1603000,-0.0909000,9.5966000,57.3349000,53.2455000,60.1807000,-40.7210000,-10.5400000,6.1250000,0.000000,0,0,0
1.520,-0.1711000,-0.0933000,9.5966000,57.3578000,53.0014000,60.0586000,-40.6700000,-10.9480000,6.1840000,0.000000,0,0,0
1.530,-0.1711000,-0.1089000,9.6002000,57.3654000,52.7725000,59.9899000,-40.3880000,-10.9670000,6.4650000,0.000000,0,0,0
1.540,-0.1627000,-0.1232000,9.6026000,57.4036000,52.5284000,59.9060000,-40.2740000,-10.9100000,5.9500000,0.000000,0,0,0
1.550,-0.1507000,-0.1316000,9.6074000,57.4570000,52.3148000,59.8221000,-40.6260000,-10.6960000,6.0020000,0.000000,0,0,0
1.560,-0.1376000,-0.1364000,9.6110000,57.5027000,52.1622000,59.7839000,-40.4830000,-10.9190000,5.9380000,0.000000,0,0,0
1.570,-0.1232000,-0.1436000,9.6146000,57.5333000,52.0554000,59.8450000,-40.9660000,-10.7790000,5.9100000,0.000000,0,0,0
1.580,-0.1113000,-0.1531000,9.6194000,57.6019000,51.9867000,59.9747000,-40.8050000,-11.0910000,6.2690000,0.000000,0,0,0
1.590,-0.1005000,-0.1651000,9.6241000,57.6935000,52.0020000,60.1578000,-41.0050000,-10.9040000,6.2890000,0.000000,0,0,0
1.600,-0.0945000,-0.1711000,9.6253000,57.7545000,52.1317000,60.3409000,-40.4830000,-10.9190000,6.1140000,0.000000,0,0,0
1.610,-0.0993000,-0.1699000,9.6218000,57.7393000,52.2842000,60.5621000,-40.6460000,-10.6300000,6.3740000,0.000000,0,0,0
1.620,-0.1101000,-0.1639000,9.6182000,57.6935000,52.4216000,60.8368000,-40.7180000,-10.6090000,6.1130000,0.000000,0,0,0
1.630,-0.1184000,-0.1519000,9.6134000,57.6859000,52.5436000,61.0962000,-40.4270000,-10.6690000,6.3880000,0.000000,0,0,0
1.640,-0.1196000,-0.1328000,9.6110000,57.7087000,52.6581000,61.2335000,-40.9160000,-10.4270000,5.6570000,0.000000,0,0,0
1.650,-0.1148000,-0.1041000,9.6086000,57.6630000,52.8030000,61.2717000,-40.8360000,-10.6130000,5.7160000,0.000000,0,0,0
1.660,-0.1136000,-0.0825000,9.6074000,57.5409000,52.9556000,61.2869000,-40.5380000,-10.7150000,5.9040000,0.000000,0,0,0
1.670,-0.1136000,-0.0802000,9.6062000,57.4112000,53.0624000,61.3174000,-40.4570000,-10.8860000,5.7220000,0.000000,0,0,0
